,stroma_ad_dysplasia_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_notumorales.csv,dysplasia_FA_HN11A_1_linfoides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_notumorales.csv
carcinoma_FA_HN14_1_linfoides_notumorales.csv,7120.737981489512,9409.054329537452,1335.7622021180853,5379.425363953317,7760.666834207753,3409.696462798461,6628.80031645801,1609.9363511817287,5332.703864959392,2022.520061196874,0.0,9028.064787249328,3818.6628627449527,4556.6843908531055,3121.1361712509624,885.9935614968822,702.8769978474904,1362.1423608238401,1596.1386838931362,2023.49336904793,1531.4051796789881,7579.162655499133,4708.072916560513,6913.520600276258,1528.512500626535,4502.91121345132,5304.389718855152,6632.214910262328,5600.389288562369,9465.994460661423,1623.0313266977241,1901.5115729182362,1431.0977473507164,6402.890610972552,6906.759261840738,8519.067678726567,893.6717727486603,8462.784176384006,3016.3152820028276,1049.0395955978008,7692.6575698686365,7293.52585502498,1999.2206257340742,6264.320621978697,7129.662027736561,1341.9813184347686
stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales.csv,3953.8824792746327,6811.130569524,10075.524503164006,4697.253554195183,3791.273359621979,6821.579175032434,3091.3422430862347,10320.07426355443,4322.585461916208,8184.273901504749,9028.064787249328,0.0,5497.835659871009,7181.065929503017,12082.48883515743,9622.949226827772,9169.706507028179,9474.569389376979,9537.358730864478,8798.173927881257,8456.408778088877,2910.1642289607717,5692.255836230926,3230.219267277296,7628.161025378589,5883.341935868045,5017.752178270385,2781.3872184380466,6531.812817070729,5598.5468231576,8074.819780021994,10184.595365399451,10307.135984252123,3188.6865277206944,3284.3504937829234,3136.5144862522134,8439.957168241835,1109.2690526877486,7262.582262716433,9416.406345433667,1679.951406563409,5377.897807643506,9130.650856912032,3214.994486744598,2304.6328476808458,9756.094748449985
carcinoma_FA_HN11A_5_linfoides_notumorales.csv,4710.900992956985,6234.672414470186,4820.798825841897,2710.6013925812545,4234.9467164318585,4016.6129391480695,3271.0082895643322,5194.922969739424,2789.2056902237255,3584.8604616018247,3818.6628627449527,5497.835659871009,0.0,4157.654997525094,6661.697777906039,4587.13977498972,4027.862326098438,4154.423561521422,4316.543796658993,3789.31591311885,3957.562147561587,4801.765627786428,3294.339224937124,3486.8429777367237,3576.3714513212294,2941.614159120501,3261.310246742102,3195.58295480269,3841.785481880521,6062.791426761405,3457.5468469779235,5375.766949860105,5031.745356846955,3104.6651378178944,3454.0647475334094,5018.407258854671,4064.52026180957,4880.61692129291,3429.7912086277047,4427.939027980651,4209.222557078444,3993.810782741987,4460.56036674268,2960.657290585237,3812.2950359715655,4812.034373884851
stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales.csv,8027.7109683844865,5990.006105891048,5827.214531531146,3012.840492754563,4453.651489529669,1698.1151314871345,4485.846000372189,6138.514324057248,3073.438977610721,2690.647916037671,4556.6843908531055,7181.065929503017,4157.654997525094,0.0,6830.327952626905,5345.978871581919,4833.047914349877,4384.953675308455,4415.065952368594,3647.5905031793627,3115.8855314330485,7960.554990224083,1896.487420793897,4580.03002011189,3486.994360690842,1521.2563920012037,2542.7204070633893,4710.830027774404,1775.1962321899261,5807.184730394468,3270.685483046462,6402.729935615846,5912.557053887136,5821.946631517506,4161.83221973662,6026.710555249541,4410.450520185917,6392.735922388897,1685.4514777414197,5412.035856119205,6242.9199032703955,2967.263996201745,3265.4726154816512,4415.563081207416,5024.844656383047,5829.750070381225
dysplasia_FA_HN15_3_linfoides_notumorales.csv,10090.429231015067,11630.472209193227,2346.022996572091,8232.98561175918,10525.565780351708,6171.608220808763,9631.493251916823,2236.4013418617774,8335.094204952902,4428.023346982052,3121.1361712509624,12082.48883515743,6661.697777906039,6830.327952626905,0.0,2843.167020325947,2983.8770769095763,2837.9318679029084,2733.8782425562717,3543.0555491738196,4023.510429877753,10615.566372224903,7506.687418216345,9293.976067248268,4483.190144607164,7186.281801371735,8224.001017297844,9608.066674588057,8043.772544232661,12107.105633584637,4298.7013878732705,2624.9087658298663,2084.3271259814896,9373.324728071053,9835.373197984718,11552.004731554329,3710.6662134082326,11364.041959136484,5512.032705600278,2945.721698499887,10754.03691418763,9477.566387330116,3709.7983130167504,9282.882764647651,10091.02432409772,2704.7379003889628
carcinoma_FA_HN14_3_linfoides_notumorales.csv,7523.461177587455,10240.8659567225,889.3959120215158,6095.439618078325,8467.256394288668,4106.01436605265,7285.101339417585,916.3652439497018,5977.466922813271,2825.9600040846535,885.9935614968822,9622.949226827772,4587.13977498972,5345.978871581919,2843.167020325947,0.0,866.672956374625,2083.4937861665994,1994.2824793436225,2782.3598294268004,2264.05652192422,8183.823599402373,5435.821890170593,7714.389470277968,2175.7183000831265,5246.630780056055,5970.185501648775,7295.98084470669,6375.950006261044,10256.838762047482,2349.953372564249,1175.3493647182213,1056.3063163862569,7068.597528160146,7583.699861705385,9126.932340265248,1254.9207281512408,9136.6716039454,3785.397680872396,791.3101426074828,8240.490217398412,8081.353063179058,2746.894643025259,6909.802180865898,7787.876771128228,725.2413344389045
carcinoma_FA_HN11A_1_linfoides_notumorales.csv,7322.812814615369,9859.032360700901,1136.4317323805194,5523.576823242204,7890.332811450118,3534.075019849589,6767.110517190412,1486.8358470885478,5474.849509737298,2391.8880797767197,702.8769978474904,9169.706507028179,4027.862326098438,4833.047914349877,2983.8770769095763,866.672956374625,0.0,1666.3852193878606,1550.2480693769596,2300.5264127945757,1843.056187931255,7706.773464561717,4860.086478650849,7291.057247908025,1635.340138153569,4673.836789036072,5434.615334445199,6749.183678751202,5845.413803218999,9705.127587691579,1907.130607204434,1593.6300415961928,1335.3548254208895,6556.710195262432,7043.401740108389,8661.116155248052,936.9656197218916,8588.35838789857,3264.042845274843,836.5601517234255,7835.053737652482,7571.3780279207185,2477.7411914714994,6406.083430799452,7269.702332585034,1032.7817231252993
dysplasia_FA_HN11A_4_linfoides_notumorales.csv,8055.391549915391,9227.810608354788,1710.790559762384,5575.271544920183,7841.227477229543,3482.1157392192076,6964.79875742196,2120.967106064637,5655.137973515804,1828.2513116150367,1362.1423608238401,9474.569389376979,4154.423561521422,4384.953675308455,2837.9318679029084,2083.4937861665994,1666.3852193878606,0.0,811.6588286879899,1020.4809732926578,1471.8461684448039,8348.223332268326,4805.919171776184,6756.971479330272,1948.6415100861304,4524.876852481327,5532.080220811771,6940.014406985684,5521.269900227125,9458.635729748527,1650.3223612754773,2409.629074596157,1687.9926729198648,6775.97520300199,7147.94360507466,8887.374004349589,1708.6489931454257,8690.922507853498,2931.7840619533513,1776.470737894013,8238.68892625513,7125.382012446955,1510.7629246868896,6676.86525944313,7420.286846413413,2024.6050192080947
carcinoma_FA_HN11A_2_linfoides_notumorales.csv,8246.269041421507,9236.550719094135,1786.2306685229073,5630.629107627408,7921.464171271817,3560.5529065010833,7044.623648479535,2195.7124898675333,5734.951837369652,1845.9218102158088,1596.1386838931362,9537.358730864478,4316.543796658993,4415.065952368594,2733.8782425562717,1994.2824793436225,1550.2480693769596,811.6588286879899,0.0,1205.2769662995674,1548.25498233877,8556.65298949758,4884.048849302739,6774.972790272333,2011.5403939174082,4615.959174957143,5606.736722698766,7029.166718701272,5564.55843442168,9538.321993377542,1787.71776212148,2530.5280065714446,1822.9236338078672,6843.922161951545,7224.195150639718,8963.267279879168,1820.3703440123038,8766.912431403482,3004.16199440521,1885.3995614895084,8288.986911589709,7143.61721921549,1411.6661773080082,6724.164607484985,7502.633775700337,1993.7609252764519
carcinoma_FA_HN15_2_linfoides_notumorales.csv,7938.012428497836,8468.917142432623,2410.849351596752,4858.931770048175,7114.107464118989,2771.645059848631,6263.2855569262865,2805.3006732614353,4948.704561065706,1289.7505536022786,2023.49336904793,8798.173927881257,3789.31591311885,3647.5905031793627,3543.0555491738196,2782.3598294268004,2300.5264127945757,1020.4809732926578,1205.2769662995674,0.0,1451.4271032267632,8223.388928068003,4070.42972722646,6015.00350300447,1773.0069269320513,3811.7857364979727,4805.996315071983,6250.904094487158,4791.273091451844,8727.653531450864,1029.3569516418174,3093.7981120834547,2465.2579311061168,6183.741721858096,6430.532543607953,8187.944088434687,2410.1882295879564,7972.068740022487,2267.435828421587,2402.1855713023806,7595.105412700735,6374.386172004955,1178.7101290591168,5996.799686798117,6725.93569906508,2700.6657866422056
stroma_ad_dysplasia_FA_HN15_4_linfoides_notumorales.csv,7621.099369646162,8220.453562843168,2752.961749889272,4500.044265796511,6574.995206261471,2230.2408733734624,5908.658597615207,3065.064483269708,4554.439895678913,1021.8609830073933,1531.4051796789881,8456.408778088877,3957.562147561587,3115.8855314330485,4023.510429877753,2264.05652192422,1843.056187931255,1471.8461684448039,1548.25498233877,1451.4271032267632,0.0,7842.632758164413,3620.8494849822587,5686.01353405949,1076.7946180889137,3214.5169845428404,4368.390214668109,5892.420771172489,4187.7325497399725,8103.904092386062,1104.0793701039725,3322.8063798482453,2857.6367894079617,5969.637319046223,6022.228020247455,7817.870761552711,1547.3294411993948,7577.394659385167,1712.7628117099896,2390.9494908905435,7293.66977776142,5861.478937204539,1223.5342589301417,5651.974029226034,6363.196404934315,2754.050664866583
dysplasia_FA_HN11A_1_linfoides_notumorales.csv,1256.9034175988318,9266.505494709909,8617.254538830857,6215.634209298345,5778.261777064498,7459.661770396189,5083.569460817351,8905.978766928745,5249.464857612151,7764.216186176223,7579.162655499133,2910.1642289607717,4801.765627786428,7960.554990224083,10615.566372224903,8183.823599402373,7706.773464561717,8348.223332268326,8556.65298949758,8223.388928068003,7842.632758164413,0.0,6986.223584572316,4448.143330808107,6926.033374693252,6691.192511293639,6396.086909164995,3637.7530540532425,7971.762105169157,8005.333524739568,7886.325881502253,8887.368292351413,8853.32701697914,2456.32947383228,4990.429771945038,5718.237789900686,7121.352052613748,2474.5294579295514,7363.373053072861,8010.278199766871,3155.668315545028,7151.771551051441,8695.14828655772,4767.50714227876,3389.878309219719,8387.985473902056
dysplasia_FA_HN11A_2_linfoides_notumorales.csv,7197.558942454793,5614.117255220546,5923.197004610353,1369.6796194562764,3133.6563291813795,1733.7512605802533,2850.5322116620673,6247.500535565527,2034.1785844985943,3252.2955096591095,4708.072916560513,5692.255836230926,3294.339224937124,1896.487420793897,7506.687418216345,5435.821890170593,4860.086478650849,4805.919171776184,4884.048849302739,4070.42972722646,3620.8494849822587,6986.223584572316,0.0,3932.3520669814343,3431.9945844196955,1074.7451754671263,1018.2994835532973,3475.319041761639,1659.0243420805775,5107.389000009128,3363.2619450134084,6369.117988805401,6075.219436222809,4947.232889622428,2592.6251158755244,4292.865009308484,4341.672322912875,5154.294203278357,2256.9088525218326,5423.530297974568,4761.700354708907,3144.663067297595,4111.85885221543,2835.489140851053,3780.3097277749807,5800.47866304931
stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales.csv,4666.347800568706,5114.735987902464,8152.271355967854,3130.5652407709003,2673.632046369213,5009.199239970056,2742.6806308161877,8458.818503470395,3335.7519066742266,5204.660573627093,6913.520600276258,3230.219267277296,3486.8429777367237,4580.03002011189,9293.976067248268,7714.389470277968,7291.057247908025,6756.971479330272,6774.972790272333,6015.00350300447,5686.01353405949,4448.143330808107,3932.3520669814343,0.0,6194.881501071434,3679.7545776928155,3890.5081125040115,1827.1730006643793,3991.2766275359436,4506.119977170139,5675.8263156803305,8766.502559571009,8231.024513709923,2606.0216411738525,2291.33280745181,3583.0636604712136,6990.746771590947,2592.590175280456,4646.065034497572,7824.172505184623,2269.3001348222383,3149.9797521327287,6038.9211819093925,2654.4075684881104,1838.5557888491053,8198.128324765337
dysplasia_FA_HN14_2_linfoides_notumorales.csv,6792.156820737181,8755.225809289659,2685.6307240017295,4115.718207530674,6333.288910461831,1995.417075719255,5213.158741471878,2987.488021352872,3927.535527951122,1605.0750330844726,1528.512500626535,7628.161025378589,3576.3714513212294,3486.994360690842,4483.190144607164,2175.7183000831265,1635.340138153569,1948.6415100861304,2011.5403939174082,1773.0069269320513,1076.7946180889137,6926.033374693252,3431.9945844196955,6194.881501071434,0.0,3277.5337511115263,3866.4274237486206,5185.352813192915,4673.171581679913,8352.940905708832,1315.9222868524287,3056.8219264528702,2850.5005791185117,5240.220472215274,5472.572316211817,7110.620760102264,1046.249048432257,7033.720698758054,2084.0586394061775,2134.1417506050693,6346.028793543368,6256.555620014886,1914.2159462649704,4855.934994752621,5705.729765455885,2518.8375255064466
stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales.csv,6747.747219246629,5727.486181245872,5739.596807448467,1747.0654923973443,3398.182180903925,1573.9583052611451,3222.1250443927306,6065.192419219693,1761.7267290626341,2889.727973673214,4502.91121345132,5883.341935868045,2941.614159120501,1521.2563920012037,7186.281801371735,5246.630780056055,4673.836789036072,4524.876852481327,4615.959174957143,3811.7857364979727,3214.5169845428404,6691.192511293639,1074.7451754671263,3679.7545776928155,3277.5337511115263,0.0,1449.1728625612823,3380.8008060006528,1681.7489680920642,5163.573131904632,3146.91247534817,6212.9783499867635,5876.414438468717,4538.869978268399,2935.684425897444,4812.017788675565,4186.436419630649,5082.805091588617,1833.7421665566787,5251.848820334559,4942.415289711362,3164.2233492443165,3689.3175364165872,3144.896153157778,3735.922352438535,5642.834558841148
stroma_ad_dysplasia_FA_HN15_1_linfoides_notumorales.csv,6735.963773660859,5502.31771965511,6406.198439342961,1132.1121285609133,2746.8894349307293,2265.2328961365047,2159.0471393408525,6727.757169255622,1361.905622493889,3996.63008251324,5304.389718855152,5017.752178270385,3261.310246742102,2542.7204070633893,8224.001017297844,5970.185501648775,5434.615334445199,5532.080220811771,5606.736722698766,4805.996315071983,4368.390214668109,6396.086909164995,1018.2994835532973,3890.5081125040115,3866.4274237486206,1449.1728625612823,0.0,2899.658857054894,1836.8563251296994,4906.383025647908,4014.267527575642,6718.31781541071,6634.033262954036,4651.871672928478,1913.3581020921397,3566.088037395,4755.887318553429,4575.9383565158005,2964.6216901243365,5842.306716409075,4090.809490861483,2933.145656922683,4873.855302647595,2171.025601964053,3168.0076690998844,6210.655200796476
