,stroma_ad_carcinoma_FA_HN14_4_no_tumorales.csv,carcinoma_FA_HN11A_4_no_tumorales.csv,carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_no_tumorales.csv,dysplasia_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_no_tumorales.csv,carcinoma_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN15_3_no_tumorales.csv,dysplasia_FA_HN15_2_no_tumorales.csv,carcinoma_FA_HN14_1_no_tumorales.csv,carcinoma_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_no_tumorales.csv,carcinoma_FA_HN11A_5_no_tumorales.csv,carcinoma_FA_HN14_4_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_no_tumorales.csv,carcinoma_FA_HN11A_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_5_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN11A_4_no_tumorales.csv,dysplasia_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_no_tumorales.csv,dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_no_tumorales.csv,carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN15_5_no_tumorales.csv,carcinoma_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_no_tumorales.csv,carcinoma_FA_HN15_1_no_tumorales.csv
stroma_ad_dysplasia_FA_HN11A_4_no_tumorales.csv,165.52084962531603,131.79730684057552,57.12426797180757,165.52084962531603,165.52084962531603,165.52084962531603,65.62048760992215,165.52084962531603,165.52084962531603,165.52084962531603,1.936672164146565e-308,162.0871380829035,157.88425114290732,136.4761351905916,393.69711739468187,100.8374490458394,57.028139499718534,53.899984652266994,165.52084962531603,128.51612140810505,79.08328240398538,165.52084962531603,189.58620615477037,165.52084962531603,165.52084962531603,165.52084962531603,149.55648393468994,73.80202004862463,205.40933085032304,147.1070704078511,165.52084962531603,165.52084962531603,165.52084962531603,165.52084962531603,80.78304475669427,165.52084962531603,165.52084962531603,165.52084962531603,236.61643519305505,240.92040090793756,165.52084962531603,165.52084962531603,58.41693454560078,100.8374490458394,90.87883732475117,57.26733814344743
stroma_ad_dysplasia_FA_HN15_1_no_tumorales.csv,84.47728058386429,210.65889786930194,104.96287011109592,37.75738736232245,84.47728058386429,64.88966435422515,156.6207292211716,72.44244965610352,33.56964228123911,38.14818228870948,162.0871380829035,9.061389811305365e-309,244.46297519676966,73.49307703404543,393.69711739468187,175.85089111964373,131.95941915151076,139.82166433918252,72.65539294975599,229.77891032936856,178.31487867826354,72.38243125736506,212.29736825593454,22.889148207732617,71.20511263445457,21.12473625653452,35.44734125794426,88.28511803427887,239.59217144021568,181.61602247053992,62.20667729714103,31.534552710123776,84.47728058386429,51.678674415589256,131.8780823528033,49.18514047465821,25.597339389984498,84.47728058386429,283.8290672218435,249.463187098702,71.4207667469415,75.02392963112845,103.67020353730271,155.3532363715825,91.58248888744129,121.46276584087093
carcinoma_FA_HN14_2_no_tumorales.csv,244.46297519676966,131.79730684057552,215.0085191147149,244.46297519676966,244.46297519676966,244.46297519676966,188.68558607509408,244.46297519676966,244.46297519676966,244.46297519676966,157.88425114290732,244.46297519676966,1.9316517764119755e-308,244.46297519676966,313.8525294767753,174.6584979571967,207.9275403280248,209.13491422306754,244.46297519676966,119.66641821212684,188.68558607509408,244.46297519676966,113.91085188580149,244.46297519676966,244.46297519676966,244.46297519676966,244.46297519676966,231.68627119153194,98.0191548509057,147.1070704078511,244.46297519676966,244.46297519676966,244.46297519676966,244.46297519676966,188.09330687300752,244.46297519676966,244.46297519676966,244.46297519676966,78.73218405014774,192.93651118400436,244.46297519676966,244.46297519676966,216.3011856885081,164.6181528542283,244.46297519676966,215.15158928635475
stroma_ad_carcinoma_FA_HN15_4_no_tumorales.csv,97.2827820300202,210.65889786930194,79.35186721878407,87.41946992912409,97.2827820300202,90.500667246537,131.0097263288597,97.2827820300202,47.917865911117985,66.59405188477746,136.4761351905916,73.49307703404543,244.46297519676966,1.852556584104883e-308,393.69711739468187,157.13621817924707,86.43284600547415,98.47981959783814,97.2827820300202,229.77891032936856,162.06419329648668,97.2827820300202,212.29736825593454,76.51604023212835,96.81611552676642,63.204117476351,38.266607766827036,62.67411514196701,239.59217144021568,175.0527168463301,88.94221309242099,49.24498529272077,97.2827820300202,86.50687508026621,106.26707946049143,74.79614336697006,77.17234675784272,97.2827820300202,283.8290672218435,249.463187098702,97.03176963925335,97.2827820300202,78.05920064499085,129.74223347927062,45.59729786584046,79.2087970471442
dysplasia_FA_HN15_3_no_tumorales.csv,393.69711739468187,366.07643905076,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,313.8525294767753,393.69711739468187,1.355109419389043e-308,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,345.61185081348174,393.69711739468187,393.69711739468187,362.79949827749476,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,308.2098919089324,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,269.0587428272727,288.46786059195983,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187,393.69711739468187
dysplasia_FA_HN15_2_no_tumorales.csv,175.85089111964373,161.71704441807555,81.82513757900804,175.85089111964373,175.85089111964373,175.85089111964373,87.1657680856404,175.85089111964373,175.85089111964373,175.85089111964373,100.8374490458394,175.85089111964373,174.6584979571967,157.13621817924707,393.69711739468187,1.3895056539399275e-308,94.93068163831512,78.84838475418096,175.85089111964373,127.59036596527577,59.48484445937275,175.85089111964373,210.17726604955362,175.85089111964373,175.85089111964373,175.85089111964373,170.2165669233454,94.46210303728009,218.08882839732996,158.6946501050515,175.85089111964373,175.85089111964373,175.85089111964373,175.85089111964373,92.11187971420674,175.85089111964373,175.85089111964373,175.85089111964373,215.9563522043996,240.92040090793756,175.85089111964373,175.85089111964373,79.35047618065829,41.468015996929026,111.53892031340663,103.00964508614223
carcinoma_FA_HN14_1_no_tumorales.csv,140.4992050327573,140.3193856730893,80.11919546709373,140.4992050327573,140.4992050327573,140.4992050327573,81.66243924015666,140.4992050327573,134.3507119165921,139.43982394942446,57.028139499718534,131.95941915151076,207.9275403280248,86.43284600547415,393.69711739468187,94.93068163831512,1.7345736986041726e-308,38.84367542520016,140.4992050327573,178.55941059322254,107.68711037487316,140.4992050327573,156.43569379608573,134.3486864317711,140.4992050327573,131.95941915151076,99.51319474957248,96.05047161788278,198.18593281491684,147.1070704078511,140.4992050327573,124.77874249330208,140.4992050327573,140.4992050327573,90.55630835841563,140.4992050327573,131.95941915151076,140.4992050327573,283.8290672218435,217.92796413188944,140.4992050327573,140.4992050327573,72.57188706830726,94.93068163831512,86.4984673952824,73.92241375076603
carcinoma_FA_HN14_3_no_tumorales.csv,139.8955180852359,161.71704441807555,95.8436858424372,139.8955180852359,139.8955180852359,139.8955180852359,97.38692961550012,139.8955180852359,139.82166433918252,139.82166433918252,53.899984652266994,139.82166433918252,209.13491422306754,98.47981959783814,393.69711739468187,78.84838475418096,38.84367542520016,1.611346234073336e-308,139.8955180852359,179.76678448826527,123.41160075021662,139.8955180852359,161.86741662145687,139.82166433918252,139.8955180852359,139.82166433918252,114.36909720897995,111.77496199322624,199.39330670995957,158.6946501050515,139.8955180852359,124.2042366406119,139.8955180852359,139.8955180852359,87.75826894799744,139.8955180852359,139.82166433918252,139.8955180852359,283.8290672218435,219.13533802693217,139.8955180852359,139.8955180852359,72.27970394976703,64.54441952534148,69.09052094109913,68.43853659324142
stroma_ad_carcinoma_FA_HN14_2_no_tumorales.csv,35.986684702624984,210.65889786930194,136.95871563941222,34.898005587433545,20.274562789132858,25.39531787503386,162.78764519445008,15.151012741339969,50.348529930949866,45.25941789811753,165.52084962531603,72.65539294975599,244.46297519676966,97.2827820300202,393.69711739468187,175.85089111964373,140.4992050327573,139.8955180852359,7.60438901112178e-309,229.77891032936856,178.31487867826354,27.673953536644177,212.29736825593454,50.350555415770856,24.408946298663764,53.311466405819914,85.18604709796952,128.61983960100372,239.59217144021568,181.61602247053992,16.13385572625816,64.86638796064909,26.370907927123014,20.976718534166736,150.41632176026593,29.203689658857385,58.92933885294323,44.09624824504094,283.8290672218435,249.463187098702,16.265392790990944,23.243069234093475,136.3123823525156,162.15389876965554,120.08143096294043,136.88718055359232
carcinoma_FA_HN11A_5_no_tumorales.csv,229.77891032936856,89.82662911893124,185.64038937991262,229.77891032936856,229.77891032936856,229.77891032936856,148.04664109540226,229.77891032936856,229.77891032936856,229.77891032936856,128.51612140810505,229.77891032936856,119.66641821212684,229.77891032936856,345.61185081348174,127.59036596527577,178.55941059322254,179.76678448826527,229.77891032936856,1.325013626078629e-308,165.1515200791336,229.77891032936856,90.0514919408401,229.77891032936856,229.77891032936856,229.77891032936856,229.77891032936856,202.31814145672968,105.87461663639277,96.32577571765722,229.77891032936856,229.77891032936856,229.77891032936856,229.77891032936856,158.72517713820525,229.77891032936856,229.77891032936856,229.77891032936856,119.66641821212684,178.72969703013416,229.77891032936856,229.77891032936856,186.93305595370583,135.25002311942603,219.3949587328562,185.78345955155248
carcinoma_FA_HN14_4_no_tumorales.csv,178.31487867826354,177.160243212551,82.71232607770264,178.31487867826354,178.31487867826354,178.31487867826354,67.4193271269207,178.31487867826354,178.31487867826354,178.31487867826354,79.08328240398538,178.31487867826354,188.68558607509408,162.06419329648668,393.69711739468187,59.48484445937275,107.68711037487316,123.41160075021662,178.31487867826354,165.1515200791336,1.059404140724543e-308,178.31487867826354,210.17726604955362,178.31487867826354,178.31487867826354,178.31487867826354,175.144542040585,99.3900781545197,218.08882839732996,178.10811296342848,178.31487867826354,178.31487867826354,178.31487867826354,178.31487867826354,89.56338441538043,178.31487867826354,178.31487867826354,178.31487867826354,211.0824793998454,240.92040090793756,178.31487867826354,178.31487867826354,84.00499265149585,79.60800189729463,116.46689543064625,95.05792812416334
stroma_ad_carcinoma_FA_HN14_5_no_tumorales.csv,22.741214158477817,210.65889786930194,136.95871563941222,53.94414217993291,23.043620785969203,33.06922419227131,162.78764519445008,25.03536105550915,66.97039726929827,58.82256348244478,165.52084962531603,72.38243125736506,244.46297519676966,97.2827820300202,393.69711739468187,175.85089111964373,140.4992050327573,139.8955180852359,27.673953536644177,229.77891032936856,178.31487867826354,7.253819961034975e-309,212.29736825593454,55.1144865153864,10.627857305617567,65.43458147133188,84.91308540557858,128.61983960100372,239.59217144021568,181.61602247053992,38.243671441885084,77.71954601887657,26.64386961951395,33.001529690982224,150.41632176026593,49.870726491194105,64.12495941534553,30.360347649163728,283.8290672218435,249.463187098702,19.28421846012415,27.08736433885725,136.3123823525156,162.15389876965554,120.08143096294043,136.88718055359232
carcinoma_FA_HN11A_2_no_tumorales.csv,212.29736825593454,85.4339533644166,210.17726604955362,212.29736825593454,212.29736825593454,212.29736825593454,210.17726604955362,212.29736825593454,212.29736825593454,212.29736825593454,189.58620615477037,212.29736825593454,113.91085188580149,212.29736825593454,362.79949827749476,210.17726604955362,156.43569379608573,161.86741662145687,212.29736825593454,90.0514919408401,210.17726604955362,212.29736825593454,2.041502926796749e-308,212.29736825593454,212.29736825593454,212.29736825593454,212.29736825593454,210.17726604955362,142.28236753598287,66.39243704409918,212.29736825593454,212.29736825593454,212.29736825593454,212.29736825593454,174.55941975557846,212.29736825593454,212.29736825593454,212.29736825593454,143.06339793181803,158.05131859640568,212.29736825593454,212.29736825593454,210.17726604955362,184.51480227366426,198.94515300022516,169.06487604679552
stroma_ad_carcinoma_FA_HN15_2_no_tumorales.csv,72.81880788185774,210.65889786930194,127.26770764508106,20.606714292025423,70.62511820490371,42.58482682024001,162.78764519445008,50.1376121221184,33.11520957318956,43.22391728476866,165.52084962531603,22.889148207732617,244.46297519676966,76.51604023212835,393.69711739468187,175.85089111964373,134.3486864317711,139.82166433918252,50.350555415770856,229.77891032936856,178.31487867826354,55.1144865153864,212.29736825593454,9.55810646711349e-309,55.381729038924846,27.448892333412644,50.17768117265108,110.589955568264,239.59217144021568,181.61602247053992,39.90183976315589,34.55751590820668,73.3248618168717,29.37383688160412,150.41632176026593,26.880302940673076,21.338015509405842,73.3248618168717,283.8290672218435,249.463187098702,49.11592921295636,52.71909209714333,125.97504107128785,162.15389876965554,105.78416030412032,127.1246374734412
stroma_ad_dysplasia_FA_HN14_2_no_tumorales.csv,23.918532781388308,210.65889786930194,136.95871563941222,54.21138470347135,21.724843104434285,33.33646671580975,162.78764519445008,14.605962023812744,66.97039726929827,57.84767166238919,165.52084962531603,71.20511263445457,244.46297519676966,96.81611552676642,393.69711739468187,175.85089111964373,140.4992050327573,139.8955180852359,24.408946298663764,229.77891032936856,178.31487867826354,10.627857305617567,212.29736825593454,55.381729038924846,6.79973320109404e-309,65.23181192810782,83.7357667826681,128.61983960100372,239.59217144021568,181.61602247053992,38.510913965423526,77.71954601887657,27.82118824242444,28.49287622182041,150.41632176026593,50.13796901473255,64.39220193888397,31.53766627207422,283.8290672218435,249.463187098702,16.604369886847664,21.95799836767378,136.3123823525156,162.15389876965554,120.08143096294043,136.88718055359232
stroma_ad_dysplasia_FA_HN11A_2_no_tumorales.csv,74.80531731189623,210.65889786930194,124.306796655032,40.404206686945884,73.58602919495277,45.54573781028907,162.78764519445008,53.36403341174308,26.31392354920453,49.387687816248274,165.52084962531603,21.12473625653452,244.46297519676966,63.204117476351,393.69711739468187,175.85089111964373,131.95941915151076,139.82166433918252,53.311466405819914,229.77891032936856,178.31487867826354,65.43458147133188,212.29736825593454,27.448892333412644,65.23181192810782,1.9763755124615536e-308,33.878661762837,107.62904457821494,239.59217144021568,181.61602247053992,48.486406422940576,24.043522331205054,74.80531731189623,37.34909029824384,150.41632176026593,29.841213930722134,30.451545295893638,74.80531731189623,283.8290672218435,249.463187098702,58.94205924357283,55.68000308719239,123.01413008123879,162.15389876965554,90.5522273020884,124.16372648339214
stroma_ad_dysplasia_FA_HN15_5_no_tumorales.csv,90.74260765797104,210.65889786930194,92.4322159628824,63.13299552618432,90.74260765797104,77.42031850243868,144.09007507295803,84.97310380431705,34.837517167019655,55.61934020597883,149.55648393468994,35.44734125794426,244.46297519676966,38.266607766827036,393.69711739468187,170.2165669233454,99.51319474957248,114.36909720897995,85.18604709796952,229.77891032936856,175.144542040585,84.91308540557858,212.29736825593454,50.17768117265108,83.7357667826681,33.878661762837,1.426667876339444e-308,75.75446388606534,239.59217144021568,181.61602247053992,74.73733144535456,25.2655477437296,90.74260765797104,70.6175974691244,119.34742820458976,61.71579462287174,52.88587235490296,90.74260765797104,283.8290672218435,249.463187098702,83.95142089515502,87.55458377934198,91.13954938908918,142.82258222336895,58.67764660993879,92.28914579124253
stroma_ad_carcinoma_FA_HN11A_2_no_tumorales.csv,128.61983960100372,177.160243212551,36.21808878064755,126.04250539660131,128.61983960100372,128.61983960100372,68.33561118689272,128.61983960100372,110.591981053085,115.68109308591733,73.80202004862463,88.28511803427887,231.68627119153194,62.67411514196701,393.69711739468187,94.46210303728009,96.05047161788278,111.77496199322624,128.61983960100372,202.31814145672968,99.3900781545197,128.61983960100372,210.17726604955362,110.589955568264,128.61983960100372,107.62904457821494,75.75446388606534,7.14268458101139e-309,221.94466367842398,178.10811296342848,128.61983960100372,101.02001162979494,128.61983960100372,128.61983960100372,78.81816825709046,128.61983960100372,102.01117213109163,128.61983960100372,283.8290672218435,241.68669499539658,128.61983960100372,128.61983960100372,39.495258043459216,67.97136314030425,76.4925488000614,83.42128936717296
