,dysplasia_FA_HN11A_3_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN15_1_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_1_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_2_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_4_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv
stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_tumorales.csv,20.400298310089013,184.50891992438272,48.947070962534696,232.74705403968542,224.6194178276245,226.3530624227776,109.53887112611675,127.29020258848112,92.93382254054295,123.34658153768737,8.60406809022728e-309,129.24505039337478,94.20540281675162,61.932175193461035,266.89969561156863,161.1575361128349,227.27005677605757,28.862816544961092,77.63005907243033,27.098267028796172,101.80919157620181,360.23321884117456,78.18189644948063,240.64659868707827,124.86277728939575,43.453223948375665,52.25718103246578,38.640595754847084,331.69712030045105,237.87888111520562,66.30094484773761,220.54506307911544,53.16903009958179,182.25702357190664,255.6561268307941,60.56645408423026,82.0899418512677,95.97365593934711,40.41594594047811
stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,136.03032706366838,79.41758568626295,138.32474149656326,119.38664798000991,148.68261048956438,97.1080120294028,63.900668096565255,108.66311953627442,120.70838513101978,76.20309940411727,129.24505039337478,7.46157450715716e-309,110.21262815980532,101.23041523819751,176.44259513877805,51.056661705508446,120.70838513101978,144.4774687880206,131.4540462997742,148.36028978287192,178.67839804217962,360.23321884117456,92.40590226201402,129.56356318168918,97.67611948632853,142.68572347901758,147.87393049608724,102.3748676533759,306.0374445165429,120.70838513101978,85.90881245054217,91.30001268574063,76.07602029379302,120.87702536633662,179.8884590146401,178.67839804217962,153.0523269646023,97.37823497212287,114.10396572643013
stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_tumorales.csv,90.8181921791553,108.01561696514112,116.10711616420645,153.3494468795247,144.38489521948793,142.3201469139159,61.0582365530596,114.03106583286011,123.39235827931265,87.12971902661855,94.20540281675162,110.21262815980532,9.091981870290137e-309,56.01828035368442,221.65473002329117,97.32562042705831,143.23714126719585,108.01561696514113,126.37684284328799,103.14815489835885,156.07233059992308,360.23321884117456,84.7372864784794,169.14853617431038,104.33771381716842,123.39235827931265,125.98530759300505,89.86231096232692,331.69712030045105,163.61310103056505,91.27675874712787,136.51214757025372,53.4566041738953,125.98530759300505,199.16759246174206,143.07481654069085,136.54508263240623,88.78280443196995,118.63390697748369
dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,58.34345029997053,156.49428476920542,81.6812567043904,209.36772723320908,196.6047826724472,198.33842726760028,81.52423597093946,99.27556743330382,80.5711499960442,95.33194638251007,61.932175193461035,101.23041523819751,56.01828035368442,1.372994924365696e-308,266.89969561156863,133.1429009576576,199.25542162088027,70.4847855916718,101.55630442268162,51.85541678542535,123.679535269217,360.23321884117456,58.723181606791,225.1668165279948,96.84814213421843,81.59450641966053,97.99212904110811,55.60676561712402,331.69712030045105,219.6313813842495,40.95912992933975,192.5304279239381,25.253992195987447,154.24238841672934,255.18587281542648,99.9296157590652,123.41091059232612,67.95902078416981,80.42124507120711
dysplasia_FA_HN15_1_linfoides_mieloides_tumorales.csv,266.89969561156863,121.17872560777016,266.89969561156863,137.99813978278192,218.29285816338316,99.6657757720019,196.14877440603613,178.39744294367176,212.7538229916099,183.84022191466676,266.89969561156863,176.44259513877805,221.65473002329117,266.89969561156863,8.07928053902056e-309,180.97097800387428,94.64249639007997,266.89969561156863,234.63523584527115,266.89969561156863,266.89969561156863,186.66704645921186,227.50574908267222,53.11704564877541,180.8248682427571,266.89969561156863,266.89969561156863,266.89969561156863,129.59484937776483,141.32581218732724,248.16010633068709,144.58729788807835,252.5186154325711,203.92021911340066,121.72423122196739,266.89969561156863,266.89969561156863,218.2928581633832,265.6999528558912
dysplasia_FA_HN11A_4_linfoides_mieloides_tumorales.csv,167.94281278312852,93.77599345455027,170.23722721602337,104.79851468809912,124.78090743236957,104.86079314412498,59.11932574268143,98.28829547915309,115.52097310245912,58.5982656649727,161.1575361128349,51.056661705508446,97.32562042705831,133.1429009576576,180.97097800387428,2.086722759141094e-308,138.35768756407316,176.3899545074807,118.99530830774563,180.27277550233202,194.63464090190968,331.1971558785298,82.97563966335427,160.58973902444302,90.35771524664962,174.5982091984777,179.78641621554738,134.287353372836,274.1249587970828,115.52097310245912,103.62999691136912,61.138095494487054,107.98850601325312,115.52097310245912,221.63894167087682,194.63464090190968,184.9648126840624,65.18388017348781,121.16984343657327
carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv,227.690901233521,106.1096900832083,227.690901233521,146.41480612576314,193.02122679949744,139.42492052612246,117.7311856499408,151.40195788983826,191.5620650585961,149.24700025090868,227.27005677605757,120.70838513101978,143.23714126719585,199.25542162088027,94.64249639007997,138.35768756407316,5.74772641464504e-309,227.690901233521,191.5620650585961,227.690901233521,227.690901233521,265.0846352153071,162.2087837902061,62.3211182385946,114.58819938586993,227.690901233521,227.690901233521,200.39987403605863,208.01243813386014,181.08495694144787,169.74251757459177,103.5535293149037,174.10102667647578,191.5620650585961,94.63412655316358,227.690901233521,227.690901233521,191.5620650585961,187.2823640997959
carcinoma_FA_HN11A_5_linfoides_mieloides_tumorales.csv,47.06580724396804,199.74133831902847,21.032433699012216,232.74705403968542,226.36558175930446,227.23240405688102,124.77128952076254,142.5226209831269,108.16624093518874,138.57899993233312,28.862816544961092,144.4774687880206,108.01561696514113,70.4847855916718,266.89969561156863,176.3899545074807,227.690901233521,1.0187500074553405e-308,86.28482808152751,50.2716275024892,73.89455431267935,360.23321884117456,93.41431484412641,240.64659868707827,140.09519568404153,29.71462926412984,42.1663646469975,47.13692585352834,331.69712030045105,237.87888111520562,72.75995759611158,224.32840438504994,68.40144849422757,197.48944196655242,255.6561268307941,43.80948263718337,55.80863583571085,111.20607433399287,68.33058320400058
stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,86.49585235081511,136.63625894954754,80.13210079007017,166.32995270150468,153.56700814074276,155.30065273589585,131.8409750519531,93.3804093843952,43.26650053998448,88.22168203111976,77.63005907243033,131.4540462997742,126.37684284328799,101.55630442268162,234.63523584527115,118.99530830774563,191.5620650585961,86.28482808152751,7.464151989326595e-309,90.16764907637885,147.1978998009551,360.23321884117456,82.16497342224693,203.45000451944028,97.8918952637199,84.49308277252452,89.68128978959417,93.93060429309824,331.69712030045105,176.59360685254507,109.67473307205648,149.4926533922337,97.66862074582168,111.20461388502491,238.62683999688443,130.09431071871086,94.85968625810922,88.75954035355196,56.576853425963066
stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,33.949376494112485,203.62415931387986,47.87592540922569,232.74705403968542,226.36558175930446,227.23240405688102,128.65411051561387,146.40544197797826,112.0490619300401,142.4618209271845,27.098267028796172,148.36028978287192,103.14815489835885,51.85541678542535,266.89969561156863,180.27277550233202,227.690901233521,50.2716275024892,90.16764907637885,2.022644001700746e-308,79.60420981663415,360.23321884117456,97.29713583897777,240.64659868707827,143.97801667889289,55.26825013073678,67.5398971947027,51.13705081415479,331.69712030045105,237.87888111520562,76.64277859096293,224.32840438504994,72.28426948907892,201.37226296140375,255.6561268307941,48.074198973639845,74.43800464195729,115.08889532884425,63.01643504981084
stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,82.77505465272117,206.31033280768358,67.06579901088492,232.74705403968542,226.36558175930446,227.23240405688102,168.8253084085506,177.70097413973278,160.5227841157637,175.7291636143359,101.80919157620181,178.67839804217962,156.07233059992308,123.679535269217,266.89969561156863,194.63464090190968,227.690901233521,73.89455431267935,147.1978998009551,79.60420981663415,5.245990014759725e-309,360.23321884117456,153.14682107023253,240.64659868707827,176.4872614901901,92.44846050782763,57.51661001136091,103.01567285407228,331.69712030045105,237.87888111520562,133.67302931553917,224.32840438504994,130.19842079669263,205.18438463144554,255.6561268307941,41.24273749197156,52.33821354284586,162.04270081516577,131.01284558889114
carcinoma_FA_HN11A_4_linfoides_mieloides_tumorales.csv,360.23321884117456,307.845772066982,360.23321884117456,254.9723296029783,267.7352741637402,266.0016295685871,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,186.66704645921186,331.1971558785298,265.0846352153071,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,6.489990461448297e-309,360.23321884117456,239.17324030819265,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456,193.74283150259896,244.70867545193795,360.23321884117456,271.8096289122493,360.23321884117456,310.09766841945805,209.15418402076097,360.23321884117456,360.23321884117456,360.23321884117456,360.23321884117456
stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,84.96717311977423,106.32702347490208,87.26158755266908,159.20046593890575,146.43752137814386,148.17116597329698,93.17975976637177,59.6917597004157,59.71187713803393,45.16468508820673,78.18189644948063,92.40590226201402,84.7372864784794,58.723181606791,227.50574908267222,82.97563966335427,162.2087837902061,93.41431484412641,82.16497342224693,97.29713583897777,153.14682107023253,360.23321884117456,1.2309102556753556e-308,174.99955523369147,51.763439527839125,91.62256953512343,96.81077655219309,51.31171370948172,331.69712030045105,169.46412008994616,54.319301516985654,142.3631666296348,39.31817602281682,104.07512712242601,218.3707514299933,137.2237974813098,106.65822075720591,58.895942556769626,42.644250701683404
carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,240.64659868707827,115.6055832868572,240.64659868707827,155.910699329412,208.10223867366756,148.9208137297714,143.64258055705534,160.89785109348716,196.3100116604205,163.4589829352355,240.64659868707827,129.56356318168918,169.14853617431038,225.1668165279948,53.11704564877541,160.58973902444302,62.3211182385946,240.64659868707827,203.45000451944028,240.64659868707827,240.64659868707827,239.17324030819265,174.99955523369147,2.1293856917749782e-308,128.31867439377635,240.64659868707827,240.64659868707827,226.3112689431732,182.10104322674562,190.58085014509675,195.6539124817063,124.2060589086471,200.0124215835903,196.31001166042054,104.13001975681249,240.64659868707827,240.64659868707827,208.10223867366753,213.19375900691045
carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,131.64805395968935,98.31348945661719,137.9836938168452,112.51958509899065,155.32318404580735,101.49028513338186,69.72512706848411,36.81375850396832,84.54174514835543,57.900873679515115,124.86277728939575,97.67611948632853,104.33771381716842,96.84814213421843,180.8248682427571,90.35771524664962,114.58819938586993,140.09519568404153,97.8918952637199,143.97801667889289,176.4872614901901,360.23321884117456,51.763439527839125,128.31867439377635,1.0120450219767777e-308,138.30345037503855,143.4916573921082,97.99259454939684,310.41971762052196,122.78323925003104,76.43325584815443,95.68228578971967,71.69374718981396,79.68556701627361,166.6073119021542,176.4872614901901,155.32318404580735,110.65938208460875,84.8750846131341
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,62.18230834912568,197.94959301002552,39.58633989416052,232.74705403968542,226.36558175930446,227.23240405688102,122.97954421175955,140.73087567412392,106.37449562618575,136.78725462333017,43.453223948375665,142.68572347901758,123.39235827931265,81.59450641966053,266.89969561156863,174.5982091984777,227.690901233521,29.71462926412984,84.49308277252452,55.26825013073678,92.44846050782763,360.23321884117456,91.62256953512343,240.64659868707827,138.30345037503855,7.463572343541655e-309,44.61561982362002,76.85155511765818,331.69712030045105,237.87888111520562,85.86279997077395,224.32840438504994,84.17824598347417,195.69769665754944,255.6561268307941,54.551343020923355,80.9151486892408,109.41432902498991,53.428365761904445
stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,66.79701577262139,203.13780002709515,45.04640660244915,232.74705403968542,226.36558175930446,227.23240405688102,134.9040493786089,145.91908269119358,111.56270264325542,141.97546164039983,52.25718103246578,147.87393049608724,125.98530759300505,97.99212904110811,266.89969561156863,179.78641621554738,227.690901233521,42.1663646469975,89.68128978959417,67.5398971947027,57.51661001136091,360.23321884117456,96.81077655219309,240.64659868707827,143.4916573921082,44.61561982362002,2.0135329827708777e-308,78.41938381295722,331.69712030045105,237.87888111520562,106.11055769048298,224.32840438504994,86.94095934912977,200.8859036746191,255.6561268307941,40.4130209291167,36.29952886562078,114.60253604205957,88.56980893352679
carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,44.10615217290291,157.6387371843838,53.620639299129834,210.51217964838747,197.74923508762555,199.48287968277867,82.66868838611785,100.4200198484822,75.82667899485696,96.47639879768845,38.640595754847084,102.3748676533759,89.86231096232692,55.60676561712402,266.89969561156863,134.287353372836,200.39987403605863,47.13692585352834,93.93060429309824,51.13705081415479,103.01567285407228,360.23321884117456,51.31171370948172,226.3112689431732,97.99259454939684,76.85155511765818,78.41938381295722,1.5233186246909554e-308,331.69712030045105,220.7758337994279,32.35325077469909,193.6748803391165,50.66708604877491,155.3868408319077,255.6561268307941,85.91208377182807,96.63256825506865,69.1034731993482,62.6276576225077
dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,331.69712030045105,250.773574985535,331.69712030045105,230.744182416022,270.25537663268557,208.9294324871401,325.74362378380096,307.9922923214366,331.69712030045105,311.93591337223035,331.69712030045105,306.0374445165429,331.69712030045105,331.69712030045105,129.59484937776483,274.1249587970828,208.01243813386014,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105,193.74283150259896,331.69712030045105,182.10104322674562,310.41971762052196,331.69712030045105,331.69712030045105,331.69712030045105,1.6205511914348326e-308,245.207403162607,331.69712030045105,248.51233482668312,331.69712030045105,270.2553766326855,152.08198693931394,331.69712030045105,331.69712030045105,331.69712030045105,331.69712030045105
carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,237.87888111520562,117.11334989742753,237.87888111520562,34.670150815684735,147.65167505138206,75.31605705332325,138.10714541331004,120.35581395094567,154.71219399888383,124.29943500173941,237.87888111520562,120.70838513101978,163.61310103056505,219.6313813842495,141.32581218732724,115.52097310245912,181.08495694144787,237.87888111520562,176.59360685254507,237.87888111520562,237.87888111520562,244.70867545193795,169.46412008994616,190.58085014509675,122.78323925003104,237.87888111520562,237.87888111520562,220.7758337994279,245.207403162607,1.079859957547362e-308,190.118477337961,103.33989182378555,194.47698643984498,65.38899296752014,181.9503298910048,237.87888111520562,237.87888111520562,151.67236060007968,207.65832386316515
dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,64.3128158717594,126.98138072291692,74.3861506023558,179.85482318692058,167.0918786261587,168.82552322131178,53.66423906683678,81.56793484660707,66.53062944330964,65.81904233622156,66.30094484773761,85.90881245054217,91.27675874712787,40.95912992933975,248.16010633068709,103.62999691136912,169.74251757459177,72.75995759611158,109.67473307205648,76.64277859096293,133.67302931553917,360.23321884117456,54.319301516985654,195.6539124817063,76.43325584815443,85.86279997077395,106.11055769048298,32.35325077469909,331.69712030045105,190.118477337961,6.10736173325876e-309,163.01752387764964,39.82928368014597,124.72948437044084,236.6013553698028,116.56944023329496,118.99831532534803,52.44821276145419,80.63086835247228
