,dysplasia_FA_HN11A_3_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN15_1_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_1_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_2_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_4_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_1_linfoides_mieloides_tumorales.csv,dysplasia_FA_HN11A_5_linfoides_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv
stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_tumorales.csv,8715.003030490729,8557.93672602369,5772.670017767925,9070.959342263803,9212.083327911023,9020.903871434783,5602.330521612585,7435.443439904405,3559.166130549225,4654.449544464243,0.0,5383.838895304409,5981.320714316456,8354.33112660708,10087.949904953997,7775.0532695677,7810.0607241231755,7463.215166813785,5067.022263210326,6426.238462040343,4932.729297732628,8915.6685779818,3916.173033817294,8860.452617314995,7853.923040767818,2519.430444764444,5677.535787810294,7586.260354890174,12581.586250848886,8168.7989058389085,5671.241821072805,6401.532659633967,5448.672421268799,6828.373149192471,10823.655282068423,4248.7970991320235,6679.63432751403,6490.708837594946,2339.5590727708172
stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,6165.04424927957,4159.964554053102,3092.894973580629,5210.264158482226,5425.043291190813,5797.317398723817,6757.955642434076,4116.077286723039,3443.8134571566957,2493.10513529756,5383.838895304409,0.0,7419.597900815356,4987.3153704997285,5760.055971774276,3467.651199256801,4515.839485758723,4253.716716914228,3156.7084248559663,6408.009958365575,2232.4311244241667,5633.8684819560185,4053.6157641141717,5015.043149049916,6328.873886633484,3799.39444228242,5241.607500479978,3949.3727583705754,9567.50973042422,5066.754560078225,3033.797627246286,3032.2794602660088,6080.932992183236,4575.911321034034,6119.216309951012,2525.4040722947343,4721.922871180154,4067.972405985424,4736.70102573233
stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_tumorales.csv,9264.805055781639,10818.178713412437,9068.856111118905,10016.554895093986,12681.484705159719,11438.846177630472,1376.1718755996324,11083.571667965592,5618.009005905956,8492.619902176626,5981.320714316456,7419.597900815356,0.0,9704.881956520705,11951.110940531466,10143.032617350058,11588.428714865971,10775.822892569191,9335.3530577289,3576.8128606268124,8052.24259804198,12830.730677910027,4309.902662440492,9553.59888402054,12329.50450765981,6536.648476018949,10915.562286093882,10626.442988765895,10262.986948056237,12092.548694290552,8150.388124711558,7181.647433072334,2738.990967956047,11251.86583657259,12712.14009994259,8015.278301999611,11329.19611304675,8860.491418338735,5112.761141314397
dysplasia_FA_HN14_1_linfoides_mieloides_tumorales.csv,2350.4256484069438,3043.7804636935666,3766.397578977877,3007.7170485213724,5371.497165321044,3858.608564378975,8913.113183753547,5031.03268226384,7473.914004923822,5158.782182807554,8354.33112660708,4987.3153704997285,9704.881956520705,0.0,3729.5980075312414,2713.6424302696,5735.9776763742,3693.135209514344,6674.662156391877,7392.959015932507,5474.65380333766,6594.492587928343,6689.668627434786,2783.8042397407894,7628.440033395574,7672.064280474945,8111.797303492832,3347.5226843000646,5836.881562611584,5934.608122111911,3075.1670701080966,3543.4563649155907,7851.88127845728,6947.91979937749,3481.121419566193,5270.5590740502785,6471.048968413397,2567.2829794025306,8248.527107951357
dysplasia_FA_HN15_1_linfoides_mieloides_tumorales.csv,4000.1794371994265,1948.2945116621067,4696.6174166617475,3738.743446334857,3646.462108439854,2303.0123053054967,10979.115175391482,4142.209687418523,8038.7191353524995,5889.965570432503,10087.949904953997,5760.055971774276,11951.110940531466,3729.5980075312414,0.0,2824.7889879833324,4538.2744423661425,3326.8549983036683,7394.408521172643,9819.015087792663,5754.8467714284,5022.50706576698,8576.643148889028,3268.967756101334,7316.213081946355,8580.609338646203,8375.823456672782,3308.20259640588,6515.604675248211,4749.219689113182,4914.977795709116,4961.803528396639,10183.355099998382,6610.1128496308465,1928.6064130423363,6259.630430256128,6238.704970681896,3999.9741285583036,9210.569833951833
dysplasia_FA_HN11A_4_linfoides_mieloides_tumorales.csv,3702.724473745309,1194.7733663305135,2370.8859145551564,3961.753338182395,3187.527725636335,2855.168139315818,9365.501906613,2724.658985937578,6216.949186530713,3438.1106251461883,7775.0532695677,3467.651199256801,10143.032617350058,2713.6424302696,2824.7889879833324,0.0,3401.4944274527256,1674.8864110213235,5397.74710315409,8308.706785239508,4204.482290414488,4401.541781698368,6570.52890904409,3522.940120574399,5709.932878670314,6553.714614809951,6379.260317610956,1350.9731183367437,7666.507857574027,3767.1739725407447,2974.4772750981174,3486.8475281909814,8452.671879450241,4806.632182627066,3692.959564689459,4161.613002308272,4505.690495889942,1938.3950164476748,7360.972025428222
carcinoma_FA_HN14_4_linfoides_mieloides_tumorales.csv,6751.029522235111,3355.780919436148,3769.6248170455688,6208.107356812264,2391.771128038989,4472.380987759481,10710.3131609275,1085.0074243991978,6397.795015862504,3381.492160550588,7810.0607241231755,4515.839485758723,11588.428714865971,5735.9776763742,4538.2744423661425,3401.4944274527256,0.0,2811.5110615543726,4172.138339553595,10279.904922026839,4590.249589369862,1541.9214278020472,7739.745299345951,5735.856366281614,3326.5684353906727,5985.009409469029,4237.77233154414,2787.894826119516,10542.766943780325,1147.7098986316523,4617.838524707893,5870.895002032519,10089.137110747955,2650.9313985157087,5024.72710225025,4365.160898429164,2018.5184296705843,4656.2046953095605,7401.2320338133795
carcinoma_FA_HN11A_5_linfoides_mieloides_tumorales.csv,4213.666524420485,1815.956090367411,1994.5799538927592,4735.971555146837,2275.8891493281585,2888.7053779775983,9898.925900161443,1871.7883926934696,6205.320021716332,3389.4470101493894,7463.215166813785,4253.716716914228,10775.822892569191,3693.135209514344,3326.8549983036683,1674.8864110213235,2811.5110615543726,0.0,5110.40132204372,8495.277326124735,3836.377470980133,3416.090329411905,6720.753210923669,4497.046573847957,4949.842735306571,6175.67394420301,5610.435762618347,894.4354459326314,8698.241942712777,2826.447362254824,3373.0165856215754,4416.722927214033,8883.852406675835,4319.88502293309,4276.393575738888,3596.3677054302657,3577.9196449961837,2529.0445720186963,7173.438078835523
stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_tumorales.csv,7868.57983725366,5975.825850265193,3876.6183671809104,7057.12564612697,5132.979722674147,7235.350353499752,8610.32060998851,4288.98491843,3917.383656614715,2706.60837374352,5067.022263210326,3156.7084248559663,9335.3530577289,6674.662156391877,7394.408521172643,5397.74710315409,4172.138339553595,5110.40132204372,0.0,8320.396812971725,2583.8878015731007,4315.445029476626,5577.956126894976,7054.527593725729,5157.172760732697,3227.095646910859,2731.0417072059563,5195.76505560816,12256.099176458894,4275.296555082619,4112.344829017485,5738.2199965164955,7881.698958134291,2232.181400168885,7306.353099689986,2532.8280224204486,3217.7214703719324,5492.159243354555,4974.246065658642
stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,6309.810377241703,8892.327999964777,6815.267538401287,7276.446975716297,10626.551607315785,9308.114026318846,2628.6846994961115,9566.625447062883,5188.770491028444,7397.178662096587,6426.238462040343,6408.009958365575,3576.8128606268124,7392.959015932507,9819.015087792663,8308.706785239508,10279.904922026839,8495.277326124735,8320.396812971725,0.0,6383.312953298611,11262.721992765852,3072.8486076348972,7016.041763389777,11608.196825643565,6319.345376990026,10170.66593945266,8490.283278411764,8182.357003792174,10593.522453669628,6077.419818771938,5385.949249632962,2720.488737049967,10166.228100096105,10270.260916550904,6453.764255137079,9932.197721420198,6499.7038484437635,5458.192801910865
stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,5905.303160840365,4669.752420713097,2415.1191991441997,5107.173465954675,5121.224191230357,6018.572987122014,7194.0183006930565,4165.507952432265,3613.168307661576,2295.52287994653,4932.729297732628,2232.4311244241667,8052.24259804198,5474.65380333766,5754.8467714284,4204.482290414488,4590.249589369862,3836.377470980133,2583.8878015731007,6383.312953298611,0.0,5422.001608153324,4214.897413596655,5083.286362265304,6354.556886989422,3548.299887034276,4312.796743835624,4123.769008319031,10231.251645358972,4979.816708808843,2832.643552848752,3762.288078571205,6307.25998931962,4222.971016684182,6370.9977327361885,1457.3469248949832,3841.0874719586263,3882.0127387724133,4649.429265035558
carcinoma_FA_HN11A_4_linfoides_mieloides_tumorales.csv,7524.093389056026,4214.455974266951,4657.516762428902,7045.616941445628,2159.9980819987336,5053.482647101805,11989.193502282431,1904.8742448270987,7432.678325924216,4581.393588105173,8915.6685779818,5633.8684819560185,12830.730677910027,6594.492587928343,5022.50706576698,4401.541781698368,1541.9214278020472,3416.090329411905,4315.445029476626,11262.721992765852,5422.001608153324,0.0,8833.076543000969,6839.26705505588,3571.5498912825315,7034.442761545075,4475.993335695163,3544.8407599006114,11034.14924009622,991.0799699818489,5710.28126917335,6989.982780756562,11213.634701789251,2775.0269381908256,5415.6917282206605,5302.6610532068635,2641.9278526261937,5523.580167925286,8506.078210514048
stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_tumorales.csv,6528.1882743311335,7343.638407580518,5106.56662205242,6946.1550178244615,8521.913110178231,7569.323155404697,3449.0506532183304,7100.7465429426275,2660.453885018862,4700.0510399365085,3916.173033817294,4053.6157641141717,4309.902662440492,6689.668627434786,8576.643148889028,6570.52890904409,7739.745299345951,6720.753210923669,5577.956126894976,3072.8486076348972,4214.897413596655,8833.076543000969,0.0,6717.4092834206285,8861.255616064407,3684.5668922931955,7513.92003256904,6786.813506142204,9507.99699580683,8102.219577181793,4823.063046010785,4002.7237184648084,2582.5359775847114,7490.154853515072,9244.019200485322,4046.0021736626304,7494.439275882661,5126.1471737675765,2901.677072896591
carcinoma_FA_HN15_2_linfoides_mieloides_tumorales.csv,2554.2113500950472,3457.474106360102,4240.580264594934,1518.4964695279837,5802.556910271512,3931.2958919777675,8573.85429561066,5472.674249056165,6999.830024620443,5484.20299162853,8860.452617314995,5015.043149049916,9553.59888402054,2783.8042397407894,3268.967756101334,3522.940120574399,5735.856366281614,4497.046573847957,7054.527593725729,7016.041763389777,5083.286362265304,6839.26705505588,6717.4092834206285,0.0,8517.299655386007,7579.271020635018,8699.16559230797,4498.47317660493,5575.903078311288,6383.752876645738,4019.9812527676127,3342.195108933239,7693.335569361352,7338.033295721334,3600.920069447031,5378.93761105923,7082.198611233778,3425.7246258119058,7774.114828320512
carcinoma_FA_HN14_3_linfoides_mieloides_tumorales.csv,8785.835383894906,5895.420246803866,5529.188259860012,8884.99356534182,4842.586785289866,6688.364928118171,11624.475740752621,3466.2290924107156,7755.502011184899,4492.8229197101045,7853.923040767818,6328.873886633484,12329.50450765981,7628.440033395574,7316.213081946355,5709.932878670314,3326.5684353906727,4949.842735306571,5157.172760732697,11608.196825643565,6354.556886989422,3571.5498912825315,8861.255616064407,8517.299655386007,0.0,6951.745277444403,3399.446776003696,4988.269816700085,12867.203572032204,3062.99124652099,5989.663892805034,7823.697871679667,11168.147714724868,3237.79689107143,8028.059646954469,5663.869570493264,2820.653427671911,6531.218069729878,7940.046191213945
stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,8471.171254424718,7265.408641238146,4846.998224288656,7422.657917722364,7237.681779751853,8042.387732027221,5982.381270772394,5707.131835992166,1715.2336995977055,3693.1262107732327,2519.430444764444,3799.39444228242,6536.648476018949,7672.064280474945,8580.609338646203,6553.714614809951,5985.009409469029,6175.67394420301,3227.095646910859,6319.345376990026,3548.299887034276,7034.442761545075,3684.5668922931955,7579.271020635018,6951.745277444403,0.0,4536.084137910849,6495.103984079849,12391.251085379074,6316.193859858974,5354.976693683652,5839.730677145129,5511.351473288434,5195.867757523464,8964.986276988922,3372.2983507214212,5048.298176670172,6414.329883266048,2058.528131120365
stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,9094.921007570108,6817.647784895404,5027.406223702003,8839.906056815658,5579.943524048929,8073.029654923683,10323.717894851226,4537.329219931342,5553.526517842929,3756.354979842594,5677.535787810294,5241.607500479978,10915.562286093882,8111.797303492832,8375.823456672782,6379.260317610956,4237.77233154414,5610.435762618347,2731.0417072059563,10170.66593945266,4312.796743835624,4475.993335695163,7513.92003256904,8699.16559230797,3399.446776003696,4536.084137910849,0.0,5799.866778042281,13793.565407375656,4120.897967124927,5760.796723580891,7632.293867445933,9706.903277271545,2363.2082207687995,8670.515001282229,4199.008698969947,2435.092374301122,6790.139132319497,6126.097677021338
carcinoma_FA_HN11A_2_linfoides_mieloides_tumorales.csv,4219.40915212307,1568.506753329836,2252.3746016693462,4841.805911149354,2653.511003429655,3116.18081349044,9832.765163032587,1909.7835922890317,6404.567709405352,3360.1084268281516,7586.260354890174,3949.3727583705754,10626.442988765895,3347.5226843000646,3308.20259640588,1350.9731183367437,2787.894826119516,894.4354459326314,5195.76505560816,8490.283278411764,4123.769008319031,3544.8407599006114,6786.813506142204,4498.47317660493,4988.269816700085,6495.103984079849,5799.866778042281,0.0,8488.140161105375,2940.9911601244316,3115.9985010147834,4136.935191084525,8719.729550237018,4341.933882776794,4181.891101252599,4078.4663317355953,3784.3499588193513,2389.012279451086,7499.287563745585
dysplasia_FA_HN15_3_linfoides_mieloides_tumorales.csv,5045.3869367352645,7529.127713665081,8877.864355435953,5523.759451057605,9896.516781344406,6593.3462789272,9824.130552574481,10041.27155164137,11604.320285548736,10262.230742154512,12581.586250848886,9567.50973042422,10262.986948056237,5836.881562611584,6515.604675248211,7666.507857574027,10542.766943780325,8698.241942712777,12256.099176458894,8182.357003792174,10231.251645358972,11034.14924009622,9507.99699580683,5575.903078311288,12867.203572032204,12391.251085379074,13793.565407375656,8488.140161105375,0.0,10857.639711139731,8366.987971559227,6822.332494656494,9502.274470041688,12334.408702974899,6193.6425652699245,10116.773474038117,12012.180417098469,7147.994326480796,12036.687642489993
carcinoma_FA_HN11A_1_linfoides_mieloides_tumorales.csv,6898.482833269163,3689.6539770368095,4094.969041145257,6397.704019619239,1961.2399397180493,4534.972015284896,11259.527840660878,1300.9254875680083,6729.678323439338,3855.6585355050192,8168.7989058389085,5066.754560078225,12092.548694290552,5934.608122111911,4749.219689113182,3767.1739725407447,1147.7098986316523,2826.447362254824,4275.296555082619,10593.522453669628,4979.816708808843,991.0799699818489,8102.219577181793,6383.752876645738,3062.99124652099,6316.193859858974,4120.897967124927,2940.9911601244316,10857.639711139731,0.0,5034.399078709512,6301.775005377903,10479.312060071632,2631.55383641181,5231.231222642899,4703.501732539281,2095.7876669234647,4934.808788582073,7706.122716903804
dysplasia_FA_HN14_2_linfoides_mieloides_tumorales.csv,4270.814824800372,3488.3816092651464,1822.6888774208442,4438.802509698711,5327.225530140634,4911.127391443816,7331.015967831987,4069.984374101621,5426.16801178148,2663.928643195489,5671.241821072805,3033.797627246286,8150.388124711558,3075.1670701080966,4914.977795709116,2974.4772750981174,4617.838524707893,3373.0165856215754,4112.344829017485,6077.419818771938,2832.643552848752,5710.28126917335,4823.063046010785,4019.9812527676127,5989.663892805034,5354.976693683652,5760.796723580891,3115.9985010147834,8366.987971559227,5034.399078709512,0.0,2703.440640202453,6391.141098392389,4929.401161906748,5592.274545064176,2713.1884263914876,4582.817377636817,2416.2736767492934,6021.559089492604
