,dysplasia_FA_HN14_2_mieloides_tumorales.csv,carcinoma_FA_HN11A_3_mieloides_tumorales.csv,dysplasia_FA_HN15_1_mieloides_tumorales.csv,carcinoma_FA_HN14_1_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_tumorales.csv,dysplasia_FA_HN15_2_mieloides_tumorales.csv,carcinoma_FA_HN11A_1_mieloides_tumorales.csv,carcinoma_FA_HN11A_4_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_tumorales.csv,dysplasia_FA_HN15_3_mieloides_tumorales.csv,dysplasia_FA_HN11A_5_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_tumorales.csv,carcinoma_FA_HN14_3_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_tumorales.csv,dysplasia_FA_HN11A_2_mieloides_tumorales.csv,carcinoma_FA_HN15_2_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_tumorales.csv,carcinoma_FA_HN14_4_mieloides_tumorales.csv,carcinoma_FA_HN14_2_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_tumorales.csv,dysplasia_FA_HN15_5_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_tumorales.csv,dysplasia_FA_HN11A_3_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_tumorales.csv,carcinoma_FA_HN11A_2_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_tumorales.csv,dysplasia_FA_HN14_1_mieloides_tumorales.csv,carcinoma_FA_HN15_1_mieloides_tumorales.csv,carcinoma_FA_HN11A_5_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_tumorales.csv,dysplasia_FA_HN11A_4_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_tumorales.csv,dysplasia_FA_HN11A_1_mieloides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_tumorales.csv
dysplasia_FA_HN11A_5_mieloides_tumorales.csv,2091.8383824259977,2989.8865924418415,3373.3107246243917,2615.143169946005,8140.654739130958,3694.619897029664,3489.432875822127,3712.299310926316,6149.880653658646,6852.173103344109,0.0,2321.529068164417,5284.599406432308,6358.2561315261455,4247.919855109364,3003.840663836889,5680.3790234045455,2950.437487242251,3170.785613736601,2815.850326088396,2220.0975786452505,7628.394388066214,6925.58030248908,2409.4109892123092,6734.515643838294,1935.8885089681683,7293.916569495776,4809.364972774067,2850.678374876221,3552.5614777874234,2929.9651101173736,3599.721893625113,7868.429993747091,6941.660436348891,1483.1844346461335,5814.578042276975,7670.203616583844,7630.04920394531,6685.507528435044
stroma_ad_carcinoma_FA_HN15_4_mieloides_tumorales.csv,2759.1700937248124,3787.2313861965663,5391.980917970484,2877.2372501381956,7530.23336274679,5366.882085612701,3220.963151431189,3372.975625882956,4251.568820587514,8781.321567937039,2321.529068164417,0.0,4921.025608378673,4570.82917996474,2212.727462332101,4751.784819296868,4291.280025480558,3134.1544611632976,5145.741174394799,2326.3134589318,3971.0643713800055,5819.456032013934,4880.891115902193,4216.53982315091,6351.095591393434,2859.050907361377,5160.660318214252,3264.7864216213356,4514.822075539111,5209.460576690588,1620.7492527887657,1573.049414458257,7181.511294431541,4780.933982345054,3106.727874127851,5809.916645012532,5653.0236517120975,5864.639484339776,5443.968786394121
carcinoma_FA_HN14_3_mieloides_tumorales.csv,5660.444818574886,4275.286594174765,6855.009505955916,3476.280631707519,10694.093646552785,7629.347299947321,2773.2624545230615,2940.9113400133037,6465.363104643917,11282.649352319266,5284.599406432308,4921.025608378673,0.0,3890.761768993623,4260.071409375064,8127.62949262713,7616.666706717117,2963.83296563109,6270.703170980876,6795.07892060958,5670.019374510363,8098.470116834176,7652.238466682351,7444.483582055579,10045.740952368571,4340.154805843182,7167.854267038129,6472.541313076516,7141.602601220768,8624.66666065617,5555.249179111037,4773.802813567819,10344.470549932606,6726.122554939145,5461.019092603014,9769.25262583729,8213.461109868998,8325.882926769757,6928.902357505823
stroma_ad_carcinoma_FA_HN11A_1_mieloides_tumorales.csv,6281.964533189964,6518.306975932081,8772.73231551525,5143.851228586225,9659.417755266433,9091.576240742472,4970.574855136149,4991.945120786241,4710.1041998258315,13188.846865576093,6358.2561315261455,4570.82917996474,3890.761768993623,0.0,3143.8930794016105,9028.61888723684,6560.025869205803,5060.45147125288,8688.19532657606,6679.7581021279375,7243.2111913384115,6354.822749716385,5739.494446165017,8451.667149736599,9148.403038368455,5643.908937809215,4543.244238367373,4792.360988616987,8655.941027132365,9602.491807217557,5281.04099741779,3676.5903458646126,9346.04900064328,4234.267912775472,6400.1208118840905,9287.832579385748,6201.1290271713515,6467.803665197323,5380.134522141579
dysplasia_FA_HN11A_2_mieloides_tumorales.csv,3708.288754805976,5331.109053497301,7224.135009946461,4072.440979470269,7531.065694526467,7358.6026269244585,3991.9101906169653,4175.512884898172,3422.9625433933693,10703.402487047839,4247.919855109364,2212.727462332101,4260.071409375064,3143.8930794016105,0.0,6913.33026645104,4191.810202001519,4026.046119842774,7018.126820115307,3653.611863072169,5725.0918777977395,4917.741229854133,3687.3053420531746,6278.734074351491,7139.600565188447,4376.42435622911,4090.6427332477333,3412.4599901861875,6130.906752705588,7369.7991591931195,2803.503255558642,1637.9447980974653,7187.422781381974,3503.6085938127158,4903.96684244199,7210.003631535741,4656.792899415881,5479.885174328822,4770.218073622119
carcinoma_FA_HN15_2_mieloides_tumorales.csv,3961.094402643949,5003.557893789875,2947.833084046129,4996.358105665939,8362.288179665095,3138.745316768161,5917.835284910221,6140.091484407457,8360.234991956371,4399.996148410445,3003.840663836889,4751.784819296868,8127.62949262713,9028.61888723684,6913.33026645104,0.0,7621.748517075611,5428.240601570834,3789.8172052100904,4712.684692530283,3144.3120414343794,9609.740790055359,8913.12810160864,952.9821695496893,6633.880842519861,4372.791165844116,9389.649551652923,6739.313139600675,2645.791527041571,1028.9889498778396,4926.169716407808,5928.904318394757,8508.488711124384,8893.412457652355,3246.934348116378,5195.442097131971,9627.153164750789,9505.645204787263,8942.273969759495
stroma_ad_dysplasia_FA_HN15_2_mieloides_tumorales.csv,5224.144900357773,7492.95484153253,8733.587027206215,6254.858358882742,3752.060827335954,8928.299618725156,6885.014893148653,7203.905410033262,2674.980980780319,10265.304601171809,5680.3790234045455,4291.280025480558,7616.666706717117,6560.025869205803,4191.810202001519,7621.748517075611,0.0,6354.267144087158,7989.558702036537,3693.335282160716,7632.409608202188,2725.7076915912094,1812.6937289495158,7241.58505747784,3363.5340986654555,6816.110091772482,3001.2477356996924,2166.776387736241,6993.579125695731,7752.238757313077,2962.7086333153925,3474.554586851249,3321.700176385406,2789.5914973111567,6898.609733679932,3895.437023637306,2821.8168225420072,3290.9212228604847,3569.6734640464697
carcinoma_FA_HN14_4_mieloides_tumorales.csv,3917.492443969295,1851.2307430307935,4142.3478990743415,632.5398181178011,9691.12707384405,4777.47775828435,788.4619467851712,1090.2311012290797,6422.937102783757,9012.863110706163,2950.437487242251,3134.1544611632976,2963.83296563109,5060.45147125288,4026.046119842774,5428.240601570834,6354.267144087158,0.0,3939.269069488967,4603.102337032772,2764.973009071767,7977.354548935486,7313.415996697631,4738.287517808919,8604.868602749359,1616.1781977610656,7567.324936878812,5025.320316047136,5067.769163655122,5931.15898890144,3771.6490266645988,3750.816802982161,9334.386321937538,7187.084273381513,2569.5351492653526,8067.709517873406,8029.982036766958,7918.940043421737,6978.784409989623
carcinoma_FA_HN14_2_mieloides_tumorales.csv,4932.962050443524,2726.383252282558,1888.4562620283252,3660.4554836993825,10155.627071117255,2432.396876830867,4161.883485515835,4307.245075827214,8902.943423401273,5490.97603879904,3170.785613736601,5145.741174394799,6270.703170980876,8688.19532657606,7018.126820115307,3789.8172052100904,7989.558702036537,3939.269069488967,0.0,5328.642846233092,2318.905979418781,10062.68333303522,9366.98894216823,3149.407809909108,8767.888772656703,3204.929913979143,9958.736049269644,7403.744946906811,3769.9829142967533,4054.2721540810962,5431.46079524983,6375.8777804378515,9903.918298695324,9464.245088741676,2862.216900038054,7676.539269797948,10113.007328103075,10035.713018154249,9078.327872654456
stroma_ad_carcinoma_FA_HN15_1_mieloides_tumorales.csv,2948.4576885249,4917.632393721166,5804.820908758044,4274.563205820352,6503.686685039091,5744.952366909992,5005.820726783176,5249.7079435716005,4869.408712414676,7946.346471643882,2815.850326088396,2326.3134589318,6795.07892060958,6679.7581021279375,3653.611863072169,4712.684692530283,3693.335282160716,4603.102337032772,5328.642846233092,0.0,4626.985960071023,5620.558233865573,4407.923784635134,4324.2024526944,5569.0832555372335,3773.540042941666,5599.786289434477,3725.696916272878,4392.09434197558,4887.554339121552,1824.1337115145543,3196.7041539256647,6091.365946770437,4822.729885489522,3800.525705408429,4910.758362254615,5608.194249397623,6130.635971000538,6090.620621356413
dysplasia_FA_HN15_5_mieloides_tumorales.csv,3371.228924148645,2016.166046049374,1672.9784877563761,2366.5200926910447,9744.385023341572,2325.6976625323055,3106.893168013329,3272.9906882594696,7983.28595838786,6415.6170045234185,2220.0975786452505,3971.0643713800055,5670.019374510363,7243.2111913384115,5725.0918777977395,3144.3120414343794,7632.409608202188,2764.973009071767,2318.905979418781,4626.985960071023,0.0,9487.231952022907,8757.520176904352,2401.1670199725936,8244.475205853509,1704.8924960817244,9057.524509323326,6317.0855218724455,3068.337170271546,3547.4663932382955,4813.702290943466,5215.828532383861,9529.591611625547,8671.851553993067,1191.1234979944284,7206.309880167809,9522.240355955359,9412.407824716569,8631.469704260278
stroma_ad_carcinoma_FA_HN14_4_mieloides_tumorales.csv,7323.658914600777,9141.464451660102,10698.932068583994,8010.510378376366,4204.615628118048,10619.066887761,8036.3557962106515,8506.808993946226,2175.7202216439805,12595.535060155264,7628.394388066214,5819.456032013934,8098.470116834176,6354.822749716385,4917.741229854133,9609.740790055359,2725.7076915912094,7977.354548935486,10062.68333303522,5620.558233865573,9487.231952022907,0.0,2644.4558088551507,9195.249187825675,4309.392272890754,8468.402824789227,1998.9125724581327,3246.6264381816136,9308.774647560624,9773.313172848371,4810.808587834269,4649.974622109576,3718.1321806196515,2551.961711493683,8646.024495587257,5700.703256953968,785.8907833562764,932.262808895715,2741.6463413391393
stroma_ad_dysplasia_FA_HN14_1_mieloides_tumorales.csv,6471.696714018925,8410.621710951415,10005.458680917754,7303.39939382385,4563.4854489319105,9830.448942421921,7224.889623396979,7411.223579637177,2329.1899937360467,11818.918243699594,6925.58030248908,4880.891115902193,7652.238466682351,5739.494446165017,3687.3053420531746,8913.12810160864,1812.6937289495158,7313.415996697631,9366.98894216823,4407.923784635134,8757.520176904352,2644.4558088551507,0.0,8505.379926750677,4881.257653092838,7595.4775634002735,2196.8350729987146,2793.968863780473,8067.511425541464,9061.952233590728,4132.372332992489,3751.705198164179,4337.370021526608,1817.3905931616962,7844.721089890548,5479.744384427912,2477.866084729231,3351.443190221113,4140.802346115881
dysplasia_FA_HN11A_3_mieloides_tumorales.csv,3488.837297785027,4304.2129467843,2300.128556261933,4324.1396952850855,8439.707550360225,2721.2387513828726,5254.261916175669,5477.637334365452,7937.419139645114,4824.820683289288,2409.4109892123092,4216.53982315091,7444.483582055579,8451.667149736599,6278.734074351491,952.9821695496893,7241.58505747784,4738.287517808919,3149.407809909108,4324.2024526944,2401.1670199725936,9195.249187825675,8505.379926750677,0.0,6794.436015557527,3717.5180235810058,8922.793621749644,6378.802033869758,2211.6489602185798,1394.94319631029,4575.341874140958,5505.421740641608,8393.472572984867,8430.00933468748,2554.1645609647585,5587.450103454708,9235.584416381964,9193.848360131826,8569.274233365246
stroma_ad_carcinoma_FA_HN15_3_mieloides_tumorales.csv,5917.4305255391955,9348.363068789762,8825.182007325428,8314.757314812956,2438.791178643825,9440.216985127176,9176.344831453687,9553.174145615032,4984.024561568063,8890.995573465054,6734.515643838294,6351.095591393434,10045.740952368571,9148.403038368455,7139.600565188447,6633.880842519861,3363.5340986654555,8604.868602749359,8767.888772656703,5569.0832555372335,8244.475205853509,4309.392272890754,4881.257653092838,6794.436015557527,0.0,8347.733810771337,5383.1605496955135,4425.408242733713,7909.054397244637,7058.510635375284,4953.641731658464,5967.3167747521375,2429.5456396926893,5532.017475774557,7987.6545818247305,2021.192848935369,4176.924663348331,4279.817138489196,5281.664538944759
carcinoma_FA_HN11A_2_mieloides_tumorales.csv,3275.5911979842713,1643.994574553509,3167.5910804261275,1137.208195003806,9715.745814263231,3582.4285783634073,1839.0606496581008,1855.457360776631,6932.587634145545,8025.446360780796,1935.8885089681683,2859.050907361377,4340.154805843182,5643.908937809215,4376.42435622911,4372.791165844116,6816.110091772482,1616.1781977610656,3204.929913979143,3773.540042941666,1704.8924960817244,8468.402824789227,7595.4775634002735,3717.5180235810058,8347.733810771337,0.0,7881.2619089415675,5548.572439589044,3906.4264888922307,4926.440198249795,4006.966361352146,4088.0638039559494,9414.792089731232,7494.0197877395,1265.6272045581145,7526.7693183094325,8408.499432031142,8412.43408967922,7711.032576917863
stroma_ad_carcinoma_FA_HN14_2_mieloides_tumorales.csv,7215.011166414911,8760.607978404078,10402.581874921956,7589.18103408071,5334.117245604103,10198.405455897173,7500.253875288147,7671.6051933631015,1570.9923335560386,12740.253379758376,7293.916569495776,5160.660318214252,7167.854267038129,4543.244238367373,4090.6427332477333,9389.649551652923,3001.2477356996924,7567.324936878812,9958.736049269644,5599.786289434477,9057.524509323326,1998.9125724581327,2196.8350729987146,8922.793621749644,5383.1605496955135,7881.2619089415675,0.0,2863.8220048794137,9083.126188404121,9532.724514256068,4654.87484846661,4031.446434163471,5001.91820966001,1034.9840616117058,8108.2073112524595,6180.348225003688,1739.5661340327367,2351.2457900535273,3144.188757548736
stroma_ad_carcinoma_FA_HN14_3_mieloides_tumorales.csv,5057.271169628428,6300.640095685619,7637.04335032348,4934.55595321825,4957.426548415299,7761.241016269302,5552.085248572616,5970.338592554884,1775.5149614024774,10540.244131552716,4809.364972774067,3264.7864216213356,6472.541313076516,4792.360988616987,3412.4599901861875,6739.313139600675,2166.776387736241,5025.320316047136,7403.744946906811,3725.696916272878,6317.0855218724455,3246.6264381816136,2793.968863780473,6378.802033869758,4425.408242733713,5548.572439589044,2863.8220048794137,0.0,7170.561801498895,6959.79217175188,2345.8957929591193,2166.4817943889875,4655.1298088174535,2620.0472644704673,5574.358821700909,4690.881869705538,3282.4097665584445,3171.318342273112,2874.0663538159465
dysplasia_FA_HN14_1_mieloides_tumorales.csv,3109.4620387291798,4667.554962165842,3402.7840395466806,4788.027576503456,8747.33929683395,2987.702067730837,5403.652000131739,5543.562867830922,8091.2443060065025,5155.591429158474,2850.678374876221,4514.822075539111,7141.602601220768,8655.941027132365,6130.906752705588,2645.791527041571,6993.579125695731,5067.769163655122,3769.9829142967533,4392.09434197558,3068.337170271546,9308.774647560624,8067.511425541464,2211.6489602185798,7909.054397244637,3906.4264888922307,9083.126188404121,7170.561801498895,0.0,2881.3522232406876,5109.452101400613,5802.803495675229,8590.186147622417,8642.90251091486,3017.6003129106452,6754.612553184607,9300.946303849758,9760.27643440073,8668.39433269295
carcinoma_FA_HN15_1_mieloides_tumorales.csv,4407.74362525879,5460.45639854947,3261.075295292013,5554.726079393786,8773.068334302654,3158.2861298663097,6435.964304489818,6670.831098895736,8518.846027797505,3895.4521274564627,3552.5614777874234,5209.460576690588,8624.66666065617,9602.491807217557,7369.7991591931195,1028.9889498778396,7752.238757313077,5931.15898890144,4054.2721540810962,4887.554339121552,3547.4663932382955,9773.313172848371,9061.952233590728,1394.94319631029,7058.510635375284,4926.440198249795,9532.724514256068,6959.79217175188,2881.3522232406876,0.0,5239.226861189639,6296.586563703365,8834.437606506588,9071.178285754599,3777.2846863286177,5616.242074625397,9778.75725600446,9675.05625473652,9196.736038910516
carcinoma_FA_HN11A_5_mieloides_tumorales.csv,3171.232126823174,4771.69123151679,5972.5349042579355,3581.295370470285,6141.5955236346335,6116.626936631146,4308.697225899816,4661.096475408636,3599.6904255114446,8567.83564054758,2929.9651101173736,1620.7492527887657,5555.249179111037,5281.04099741779,2803.503255558642,4926.169716407808,2962.7086333153925,3771.6490266645988,5431.46079524983,1824.1337115145543,4813.702290943466,4810.808587834269,4132.372332992489,4575.341874140958,4953.641731658464,4006.966361352146,4654.87484846661,2345.8957929591193,5109.452101400613,5239.226861189639,0.0,1679.9933987128857,5776.3828477258985,4198.251003373063,4047.7753167895567,4616.884852905679,4901.289920162826,4961.468201804457,4493.946386398132
stroma_ad_carcinoma_FA_HN11A_2_mieloides_tumorales.csv,3738.5717791234206,4933.782755840168,6621.433801057363,3742.0833535394504,6865.887303636667,6667.155043533872,3729.404821964322,4024.779762874253,2946.953742853739,10008.850162393195,3599.721893625113,1573.049414458257,4773.802813567819,3676.5903458646126,1637.9447980974653,5928.904318394757,3474.554586851249,3750.816802982161,6375.8777804378515,3196.7041539256647,5215.828532383861,4649.974622109576,3751.705198164179,5505.421740641608,5967.3167747521375,4088.0638039559494,4031.446434163471,2166.4817943889875,5802.803495675229,6296.586563703365,1679.9933987128857,0.0,6510.396564774451,3682.561884531376,4394.430346485467,5801.5442332481825,4542.207511208608,4676.678443251667,4132.943721258162
stroma_ad_dysplasia_FA_HN15_3_mieloides_tumorales.csv,6902.537644011386,10365.578148055702,10253.549094701712,9165.86348469071,1398.7639599878423,10938.419010412574,9972.753344511919,10342.749472253825,4787.533221402728,10378.716835356068,7868.429993747091,7181.511294431541,10344.470549932606,9346.04900064328,7187.422781381974,8508.488711124384,3321.700176385406,9334.386321937538,9903.918298695324,6091.365946770437,9529.591611625547,3718.1321806196515,4337.370021526608,8393.472572984867,2429.5456396926893,9414.792089731232,5001.91820966001,4655.1298088174535,8590.186147622417,8834.437606506588,5776.3828477258985,6510.396564774451,0.0,5356.2534349959415,9185.341513573281,3825.3497436325347,3776.281685190327,3869.8502340005716,4840.916742997242
