,carcinoma_FA_HN14_1_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_notumorales_tumorales.csv,carcinoma_FA_HN15_2_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_notumorales_tumorales.csv,dysplasia_FA_HN14_2_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_notumorales_tumorales.csv,carcinoma_FA_HN14_4_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_notumorales_tumorales.csv,dysplasia_FA_HN15_3_notumorales_tumorales.csv,carcinoma_FA_HN15_1_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_notumorales_tumorales.csv,carcinoma_FA_HN14_2_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_notumorales_tumorales.csv,carcinoma_FA_HN14_3_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_notumorales_tumorales.csv,dysplasia_FA_HN15_5_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_notumorales_tumorales.csv,dysplasia_FA_HN15_2_notumorales_tumorales.csv,dysplasia_FA_HN14_1_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_notumorales_tumorales.csv
carcinoma_FA_HN15_2_notumorales_tumorales.csv,5712.665195462598,3394.270138106457,7199.032329978996,5495.512334203727,5007.815906144316,7730.262794606967,8467.23556192792,3012.699787714623,5892.248963737364,3982.4495660146945,0.0,3038.283903539444,5777.062417032807,4894.2900649374715,4242.624108366482,5442.526444023467,4733.371518712067,7048.841978830293,2799.768457332817,3781.8781785378255,5797.319352100174,2471.3223248747636,2383.521898857983,6407.262173797341,3935.164087460622,5229.207415413327,8517.291212958778,2910.910533619612,3596.5537301771074,3796.8399702316824,3160.887525745577,4962.756797350142,6400.848819327804,4730.540302163569,2146.811664939866,5189.441951126924,4244.1683957379555,4963.863227275491
carcinoma_FA_HN11A_2_notumorales_tumorales.csv,3784.5092915411833,5704.233422999161,7029.952006577179,5753.034666952797,5614.034807202573,7003.516811849382,7522.526202592752,4913.773170413754,4778.692772121971,2299.0170437103493,3038.283903539444,0.0,5219.044649688994,2949.5474090508187,5154.446511461854,5342.554079799351,5532.754588977628,5174.269398824566,4803.8254713725,2230.0185298292,6647.239221192282,4925.368322511927,4046.0123263225832,4609.081284682791,1594.6507736565645,5016.727203679954,6593.576359132273,1670.5120138691177,2035.95219671388,5098.777878541733,3664.166194247096,4577.300880532889,7094.364149755288,5484.756410764512,1926.32616357744,5370.462151632988,3549.077896922479,3445.0238599345653
dysplasia_FA_HN11A_2_notumorales_tumorales.csv,7437.831499318983,7880.275775768858,2075.2420660531056,829.3046149944093,2128.0378546846346,2375.6834881351992,3034.7047981686933,5733.8686632463305,1196.702944458137,4257.394941515724,5777.062417032807,5219.044649688994,0.0,2906.5894446131806,8885.299156223795,980.5765481671409,1977.1826839378764,8726.75706241762,5783.658803923641,3884.1862858021204,10005.06417809257,5268.311087868026,7048.362554247769,9344.170165918107,4824.346882697501,1579.353410206945,9782.518116901618,4271.836209760486,4340.381728591137,2966.2973399208718,3268.9917580648607,2271.1085679362504,1950.385633292763,2319.3658231879654,5290.220045388556,9580.067040448139,2785.059795515301,2236.579567428648
carcinoma_FA_HN11A_4_notumorales_tumorales.csv,5201.648254095739,6946.325429066486,4570.33569968935,3568.2055912311257,4022.111856931957,4245.753492301059,4832.744761912303,5002.9025381297715,2359.950139833971,2340.0798523810568,4894.2900649374715,2949.5474090508187,2906.5894446131806,0.0,7669.071595155683,3012.841207404931,3519.904781678331,6524.262216373982,5068.3366071012215,1895.6395930412375,8632.107907913112,4997.683566899953,6245.201336955899,6967.6727288340335,2612.4121233948563,3094.54332284469,7553.154768296911,2737.3521555862226,2553.563287264613,3710.656684428994,2830.545166401221,3277.866903217023,4617.9232567407,3832.781904628268,3812.7896726976123,8120.661884953948,2394.336771551389,933.4208576609996
dysplasia_FA_HN14_2_notumorales_tumorales.csv,4036.9878042814553,5953.915496383177,10577.088193018215,8792.126904548366,8412.746826403754,10785.855458117545,10984.745592099373,6175.934649867171,8483.405557111359,5741.779451201489,4242.624108366482,5154.446511461854,8885.299156223795,7669.071595155683,0.0,8470.61760693287,8748.885608488956,4471.6355116490195,5904.208999678508,6030.672528393813,5301.453031749253,5605.4233843991515,2759.6076944042666,4605.539095089461,5975.191665773545,8465.340664396435,6031.604065086622,5400.930387690245,5395.948301257548,6903.048996733734,6443.621175440903,7660.595026974945,10303.453038454974,7365.886197917626,4230.961124819561,2457.3607373161963,6291.188957262934,7902.016730817715
stroma_ad_carcinoma_FA_HN11A_2_notumorales_tumorales.csv,7204.595163100827,7666.693015223995,2416.0983826392694,995.003048779673,2641.6700943073693,2609.6661441779033,3132.6904954857305,5485.946713531394,909.8118592128493,4006.282000639514,5442.526444023467,5342.554079799351,980.5765481671409,3012.841207404931,8470.61760693287,0.0,1781.0867910132579,8419.15156086455,5012.678480719014,3703.0183960385084,10224.518301705986,4860.310942624147,6427.2561238211765,9309.333660873957,4854.918169860699,1942.315080668727,9481.10975350775,4215.6236179137495,3909.2794617117825,2266.311399793473,3029.0014563972777,2377.8246820030563,1994.2685357469304,1711.3490410676902,5094.435494113642,9183.925927283612,2439.1349387378614,2274.8026108370505
stroma_ad_carcinoma_FA_HN15_1_notumorales_tumorales.csv,8223.78144969881,6533.957172647902,3284.7684723063066,1720.3128613204835,1939.850361119374,3945.6406340106664,4661.456021287062,4285.217826670905,2376.154137662054,5084.8733566476085,4733.371518712067,5532.754588977628,1977.1826839378764,3519.904781678331,8748.885608488956,1781.0867910132579,0.0,9571.799762158927,4446.81794252712,4663.931476072056,9774.659509992372,4068.285225099698,6287.493267259027,9727.946216219547,5223.517897936227,1453.0894670680336,10695.703878201215,4445.164507465726,5057.799845430895,2124.354571944774,2677.7158865453134,1929.3593189848762,2380.4897257537705,1869.1050863253943,5632.520660570913,9687.259371158536,3090.5374372277947,2772.424953887309
carcinoma_FA_HN14_4_notumorales_tumorales.csv,1681.56501005515,9934.987797249258,10247.788486994254,9087.914450508033,10013.843379792575,9516.244512539135,9911.419525055848,9513.86345628693,7812.131534562725,4756.880759641268,7048.841978830293,5174.269398824566,8726.75706241762,6524.262216373982,4471.6355116490195,8419.15156086455,9571.799762158927,0.0,8718.658738642665,5024.117773868804,8826.902522311115,9177.038786807214,5338.406778084135,3710.396399253127,5623.613790467504,9137.342838685798,1810.056237775173,6172.496913250901,4630.211654677603,8714.791628335312,7320.99089527352,8934.19327113585,10272.286981339785,8966.405991757447,5636.238118349382,5353.536300147504,6861.870801254864,7083.256539257152
stroma_ad_carcinoma_FA_HN15_2_notumorales_tumorales.csv,7478.620334270707,3481.207222360062,7072.002254857722,5221.266123771994,4891.797038802012,7509.094363440304,7944.887609077556,1997.3332246979558,5670.177525495389,4879.485109135157,2799.768457332817,4803.8254713725,5783.658803923641,5068.3366071012215,5904.208999678508,5012.678480719014,4446.81794252712,8718.658738642665,0.0,4504.463691148997,8065.508474845735,1929.2448632081882,3780.5487510723965,8744.822464145527,5004.640954177379,5348.979726023942,10157.93612645423,3617.3869820694217,4477.694877993229,3034.16465282733,3261.0979704212014,4693.6709481694315,6015.4477030383205,3864.1131331630872,3929.3997999904445,7054.500560919165,3787.036817398923,5030.07514474349
stroma_ad_carcinoma_FA_HN14_5_notumorales_tumorales.csv,3692.390120903009,6452.879628714704,5503.20216583249,4273.515753981604,5338.103175022289,5047.4451462176385,5632.602664750323,5198.219248983208,3176.2640476150764,801.8299082361655,3781.8781785378255,2230.0185298292,3884.1862858021204,1895.6395930412375,6030.672528393813,3703.0183960385084,4663.931476072056,5024.117773868804,4504.463691148997,0.0,8263.748740191464,5050.4940347276,4431.713520273605,5987.916595877839,1887.5694155171695,4344.880701245601,6144.110347230059,2504.854050531571,839.3161458807883,4122.2287139946675,2612.159006696187,4483.353945823975,5427.159092415638,4434.301595987233,2990.3670377824965,6499.552944129123,2291.0477221424985,2281.6113875079345
dysplasia_FA_HN15_3_notumorales_tumorales.csv,8069.453013867217,6277.463253061919,11978.340709536415,10445.419276290062,9388.988814224434,12291.635619306104,12939.34174052084,7373.647492781921,10204.693579389876,8298.387211867455,5797.319352100174,6647.239221192282,10005.06417809257,8632.107907913112,5301.453031749253,10224.518301705986,9774.659509992372,8826.902522311115,8065.508474845735,8263.748740191464,0.0,7029.578470187782,6334.7672867399915,5706.91911567918,7326.069489880666,9363.389028551639,10321.490977189473,6792.118192954796,7981.580220258293,9029.447933384123,8294.079710315918,8803.599233112709,11780.616106184589,9578.00686020659,6030.641771777844,4079.612992985116,8771.506075412099,8872.8712149828
carcinoma_FA_HN15_1_notumorales_tumorales.csv,7738.641153534703,3014.293659771237,6708.933909840553,4908.85250805411,4331.131419838168,7195.361169794469,7864.684377923886,1427.1991520425634,5435.103995389215,5316.9451883604,2471.3223248747636,4925.368322511927,5268.311087868026,4997.683566899953,5605.4233843991515,4860.310942624147,4068.285225099698,9177.038786807214,1929.2448632081882,5050.4940347276,7029.578470187782,0.0,4100.451656521633,8495.151318792727,5389.2120575525105,4805.329845299069,10527.130573429495,3635.0006566173306,5088.075769196401,3250.318791298069,3523.8635719705867,4313.5336776570475,5841.785059424213,3849.558376248567,3759.31550720198,6802.141502826739,4304.815958101737,4807.119066762734
stroma_ad_carcinoma_FA_HN15_3_notumorales_tumorales.csv,4074.834570808369,5047.422589416458,8435.245978423318,6714.93747858906,6283.609763742884,8817.064384284678,9405.72584092729,4543.390811142661,6995.491809849887,4068.935953941624,2383.521898857983,4046.0123263225832,7048.362554247769,6245.201336955899,2759.6076944042666,6427.2561238211765,6287.493267259027,5338.406778084135,3780.5487510723965,4431.713520273605,6334.7672867399915,4100.451656521633,0.0,5629.334310292961,4772.863688858501,6600.049615687208,6832.502552328931,4176.1351384786185,3856.7486068198077,4505.7942044187985,4237.415012889855,6092.525561900585,7787.064363816431,5447.385246876491,3657.843932713877,4219.966053165262,4843.492177092581,6253.8025884210965
carcinoma_FA_HN14_2_notumorales_tumorales.csv,3428.679244019906,8759.930798480687,11051.024694527116,9755.01726280974,9821.527531646541,10712.78324692731,11169.829411830933,8883.724225825687,8725.112870083783,5859.258863984977,6407.262173797341,4609.081284682791,9344.170165918107,6967.6727288340335,4605.539095089461,9309.333660873957,9727.946216219547,3710.396399253127,8744.822464145527,5987.916595877839,5706.91911567918,8495.151318792727,5629.334310292961,0.0,5553.739796414747,9335.554258019398,5087.363168525897,5596.476464463012,5684.573228239416,9215.573470501275,7912.975443934033,8610.046570539404,11193.988493579745,9491.30656059142,4933.488119464432,3328.867950215533,7688.1248131433185,7482.505280173279
carcinoma_FA_HN11A_3_notumorales_tumorales.csv,4318.812344754763,6436.8713023892815,6550.331941977604,5321.806628519943,5463.151403703789,6519.782835044664,7018.092222104702,5322.544840491367,4295.273407070328,2061.279127576496,3935.164087460622,1594.6507736565645,4824.346882697501,2612.4121233948563,5975.191665773545,4854.918169860699,5223.517897936227,5623.613790467504,5004.640954177379,1887.5694155171695,7326.069489880666,5389.2120575525105,4772.863688858501,5553.739796414747,0.0,4756.2199932587955,6941.092314463895,2032.685002703949,1706.0611481830463,4995.445789135652,3460.1726948163514,4237.0844068472525,6673.58682785615,5216.951696766884,2840.4749262337727,6475.447301563104,3241.2774109739357,3020.0433768170674
stroma_ad_dysplasia_FA_HN14_1_notumorales_tumorales.csv,7764.349545455491,7093.516884532646,3410.0413112797837,1886.5239059918158,1776.8373459902,3852.6640774440834,4523.434832974665,4916.74026329209,2172.5035257979257,4771.376470966653,5229.207415413327,5016.727203679954,1579.353410206945,3094.54332284469,8465.340664396435,1942.315080668727,1453.0894670680336,9137.342838685798,5348.979726023942,4344.880701245601,9363.389028551639,4805.329845299069,6600.049615687208,9335.554258019398,4756.2199932587955,0.0,10242.557881286375,4107.378145989354,4840.435641048452,2545.6037728450697,2699.9587507894876,1836.439739490691,3043.752533446809,2031.754383245429,5136.853107660184,9279.214369733047,2811.7279940382746,2553.149095164697
carcinoma_FA_HN14_3_notumorales_tumorales.csv,2903.628030962254,11416.447632550378,11164.02952703604,10146.853051083099,11218.51563521627,10279.982424111631,10666.597255799472,10878.244435625751,8762.596754005423,5705.857421052251,8517.291212958778,6593.576359132273,9782.518116901618,7553.154768296911,6031.604065086622,9481.10975350775,10695.703878201215,1810.056237775173,10157.93612645423,6144.110347230059,10321.490977189473,10527.130573429495,6832.502552328931,5087.363168525897,6941.092314463895,10242.557881286375,0.0,7665.998742440487,5811.326926442024,9990.953757713352,8466.675677330302,10189.64926445471,11172.477053548833,10242.945354311365,7297.50619285497,6905.628921844493,7934.187151562714,8149.9484396037415
dysplasia_FA_HN11A_4_notumorales_tumorales.csv,4909.21060197466,5469.506524513833,6012.783604812074,4547.582250915661,4533.471722785544,6143.7566229093345,6649.001872146304,4129.697809044128,3937.47623945789,2895.6618361836217,2910.910533619612,1670.5120138691177,4271.836209760486,2737.3521555862226,5400.930387690245,4215.6236179137495,4445.164507465726,6172.496913250901,3617.3869820694217,2504.854050531571,6792.118192954796,3635.0006566173306,4176.1351384786185,5596.476464463012,2032.685002703949,4107.378145989354,7665.998742440487,0.0,2468.338349213766,3809.9026648466506,2889.1520172457213,3293.1149548258636,6075.797430664417,4069.6252364921847,1599.0238680527875,5831.195796978121,2665.6475378396317,2926.8185264727986
carcinoma_FA_HN11A_1_notumorales_tumorales.csv,3326.8139603070213,6477.345284123915,5936.847479584182,4637.0110140587,5694.688677520765,5460.773489910944,5900.005777261365,5419.892231772695,3452.770474541748,796.6087617802385,3596.5537301771074,2035.95219671388,4340.381728591137,2553.563287264613,5395.948301257548,3909.2794617117825,5057.799845430895,4630.211654677603,4477.694877993229,839.3161458807883,7981.580220258293,5088.075769196401,3856.7486068198077,5684.573228239416,1706.0611481830463,4840.435641048452,5811.326926442024,2468.338349213766,0.0,4301.730585726916,3027.5893515400335,4737.804050917711,5756.430000679004,4573.096199155866,2693.6525380418093,5957.549761712125,2517.4630894919183,2851.3878664436975
stroma_ad_dysplasia_FA_HN14_4_notumorales_tumorales.csv,7487.226046875205,5723.962814652009,4302.256552796611,2556.0375446671464,2218.5839905666703,4711.967928637813,5174.92287530908,3554.959950088488,2917.039016983873,4490.285846093531,3796.8399702316824,5098.777878541733,2966.2973399208718,3710.656684428994,6903.048996733734,2266.311399793473,2124.354571944774,8714.791628335312,3034.16465282733,4122.2287139946675,9029.447933384123,3250.318791298069,4505.7942044187985,9215.573470501275,4995.445789135652,2545.6037728450697,9990.953757713352,3809.9026648466506,4301.730585726916,0.0,2089.102031430636,2079.6263725782956,3610.576866797308,1271.7429305390383,4502.267689748944,7899.31446776063,2153.9645429282627,3075.582839778107
stroma_ad_dysplasia_FA_HN15_2_notumorales_tumorales.csv,5956.650320387683,5296.6593002589725,4930.675593939931,3307.894050544187,3339.1256953531356,5252.886400849382,6019.718706815549,3455.378805024395,3391.3491226285037,2965.6159183279547,3160.887525745577,3664.166194247096,3268.9917580648607,2830.545166401221,6443.621175440903,3029.0014563972777,2677.7158865453134,7320.99089527352,3261.0979704212014,2612.159006696187,8294.079710315918,3523.8635719705867,4237.415012889855,7912.975443934033,3460.1726948163514,2699.9587507894876,8466.675677330302,2889.1520172457213,3027.5893515400335,2089.102031430636,0.0,2816.848051983877,4244.544577695381,2803.372843569356,3763.048962408198,7333.620098285797,1466.227357053195,2467.0031945501287
dysplasia_FA_HN15_5_notumorales_tumorales.csv,7679.000740137528,6937.258047427466,3776.827138276912,2157.599238180266,1639.0015291713823,4408.679934593986,4808.323225044936,4682.868479754845,2615.800668831147,4926.243026803593,4962.756797350142,4577.300880532889,2271.1085679362504,3277.866903217023,7660.595026974945,2377.8246820030563,1929.3593189848762,8934.19327113585,4693.6709481694315,4483.353945823975,8803.599233112709,4313.5336776570475,6092.525561900585,8610.046570539404,4237.0844068472525,1836.439739490691,10189.64926445471,3293.1149548258636,4737.804050917711,2079.6263725782956,2816.848051983877,0.0,3818.4614042321987,1634.7296024044015,4577.714515728177,8538.554899443983,2718.9440041138896,2934.621024773488
stroma_ad_carcinoma_FA_HN15_4_notumorales_tumorales.csv,8999.164242338698,8516.87226248062,1633.9276786366638,1742.8534167066873,2974.5283757056054,1984.228750017562,2621.7870569020765,6317.778973150027,2523.0168476400336,5732.5621994541225,6400.848819327804,7094.364149755288,1950.385633292763,4617.9232567407,10303.453038454974,1994.2685357469304,2380.4897257537705,10272.286981339785,6015.4477030383205,5427.159092415638,11780.616106184589,5841.785059424213,7787.064363816431,11193.988493579745,6673.58682785615,3043.752533446809,11172.477053548833,6075.797430664417,5756.430000679004,3610.576866797308,4244.544577695381,3818.4614042321987,0.0,3291.172115241434,7005.441877744845,11059.590660324104,4251.290975259059,3902.91293654887
stroma_ad_carcinoma_FA_HN14_3_notumorales_tumorales.csv,7772.09081625419,6517.29938157443,3682.3697589005696,1909.984329646247,1900.405722393741,4174.867121513725,4366.2137128513905,4435.38231160086,2192.4510125490065,4916.705365684855,4730.540302163569,5484.756410764512,2319.3658231879654,3832.781904628268,7365.886197917626,1711.3490410676902,1869.1050863253943,8966.405991757447,3864.1131331630872,4434.301595987233,9578.00686020659,3849.558376248567,5447.385246876491,9491.30656059142,5216.951696766884,2031.754383245429,10242.945354311365,4069.6252364921847,4573.096199155866,1271.7429305390383,2803.372843569356,1634.7296024044015,3291.172115241434,0.0,4792.880260691306,8309.471222281907,2448.8158820603785,3245.1863889255656
