,topology_ad_dysplasia_1_clean_no_tumorales.csv,topology_carcinoma_19_clean_no_tumorales.csv,topology_dysplasia_19_clean_no_tumorales.csv,topology_carcinoma_11_clean_no_tumorales.csv,topology_ad_carcinoma_4_clean_no_tumorales.csv,topology_dysplasia_5_clean_no_tumorales.csv,topology_carcinoma_20_clean_no_tumorales.csv,topology_ad_carcinoma_14_clean_no_tumorales.csv,topology_ad_carcinoma_3_clean_no_tumorales.csv,topology_carcinoma_14_clean_no_tumorales.csv,topology_dysplasia_18_clean_no_tumorales.csv,topology_ad_dysplasia_2_clean_no_tumorales.csv,topology_ad_carcinoma_11_clean_no_tumorales.csv,topology_dysplasia_17_clean_no_tumorales.csv,topology_carcinoma_3_clean_no_tumorales.csv,topology_ad_dysplasia_4_clean_no_tumorales.csv,topology_ad_carcinoma_9_clean_no_tumorales.csv,topology_ad_dysplasia_3_clean_no_tumorales.csv,topology_carcinoma_16_clean_no_tumorales.csv,topology_ad_carcinoma_12_clean_no_tumorales.csv,topology_dysplasia_8_clean_no_tumorales.csv,topology_dysplasia_16_clean_no_tumorales.csv,topology_carcinoma_12_clean_no_tumorales.csv,topology_ad_carcinoma_10_clean_no_tumorales.csv,topology_ad_dysplasia_7_clean_no_tumorales.csv,topology_ad_carcinoma_8_clean_no_tumorales.csv,topology_carcinoma_15_clean_no_tumorales.csv,topology_ad_carcinoma_7_clean_no_tumorales.csv,topology_carcinoma_4_clean_no_tumorales.csv,topology_dysplasia_1_clean_no_tumorales.csv,topology_carcinoma_6_clean_no_tumorales.csv,topology_ad_carcinoma_15_clean_no_tumorales.csv,topology_carcinoma_8_clean_no_tumorales.csv,topology_dysplasia_11_clean_no_tumorales.csv,topology_ad_carcinoma_1_clean_no_tumorales.csv,topology_dysplasia_14_clean_no_tumorales.csv,topology_ad_carcinoma_13_clean_no_tumorales.csv,topology_ad_carcinoma_6_clean_no_tumorales.csv,topology_dysplasia_3_clean_no_tumorales.csv,topology_ad_dysplasia_8_clean_no_tumorales.csv,topology_dysplasia_13_clean_no_tumorales.csv,topology_carcinoma_9_clean_no_tumorales.csv,topology_carcinoma_10_clean_no_tumorales.csv,topology_dysplasia_7_clean_no_tumorales.csv,topology_dysplasia_6_clean_no_tumorales.csv,topology_dysplasia_15_clean_no_tumorales.csv,topology_ad_dysplasia_9_clean_no_tumorales.csv,topology_dysplasia_10_clean_no_tumorales.csv,topology_carcinoma_13_clean_no_tumorales.csv,topology_carcinoma_1_clean_no_tumorales.csv,topology_ad_carcinoma_5_clean_no_tumorales.csv,topology_ad_carcinoma_2_clean_no_tumorales.csv,topology_dysplasia_9_clean_no_tumorales.csv,topology_carcinoma_17_clean_no_tumorales.csv,topology_dysplasia_12_clean_no_tumorales.csv,topology_ad_dysplasia_10_clean_no_tumorales.csv,topology_dysplasia_4_clean_no_tumorales.csv,topology_carcinoma_5_clean_no_tumorales.csv,topology_carcinoma_2_clean_no_tumorales.csv,topology_ad_dysplasia_6_clean_no_tumorales.csv,topology_carcinoma_7_clean_no_tumorales.csv,topology_carcinoma_18_clean_no_tumorales.csv,topology_ad_dysplasia_5_clean_no_tumorales.csv,topology_dysplasia_2_clean_no_tumorales.csv
topology_dysplasia_18_clean_no_tumorales.csv,27259.993350407745,12278.574000524548,2284.287999750316,14386.723597958357,16712.251205257624,7494.6851895047075,12390.548271218191,20482.06889607789,28839.84370583082,13286.174452191579,0.0,16417.71488549985,23192.59346795803,2143.390094476589,7719.019427529284,9528.633780876215,23653.627182687007,13059.852310353477,11917.113707847797,15806.431842046537,3931.823242337233,1382.2077022639999,13882.800864458102,29754.420937039868,23576.048409071904,32833.99775601178,16134.024688057936,23865.214911553598,17837.19025535208,11689.311266676657,12173.235144104316,15567.213409664484,14778.200456878858,7849.161024430145,22222.1208877843,3177.9608479424487,11435.544313561972,7918.9437656638,11145.14356878982,3318.77671116051,3213.4633537863933,13537.838963479378,15038.383382833463,5558.666633276693,3294.5779929643977,1502.9444962622065,4289.620542143658,5184.599036607087,11693.4961431599,14467.998042027644,18551.413826011853,21016.521403295246,7778.122330228939,8100.982164186551,3440.480042420383,26650.09245467405,10119.051465705648,19506.434045838738,18679.74483283434,11343.36415504344,11136.156149158542,9711.762207009737,8026.8728628394965,15846.662993087726
topology_ad_dysplasia_2_clean_no_tumorales.csv,11086.619526319595,19663.871204915875,17197.412561482834,15867.16932578665,1847.691825354813,14834.530490503066,20480.555217557332,4256.1336084808845,12511.091476842052,10243.576381149569,16417.71488549985,0.0,6872.99529661747,16788.58271925793,18236.468284927807,7730.255608488578,7668.1311353229175,4121.840027368219,20741.52879656493,1741.4242650516217,14787.911075036001,16235.26629869911,16558.278073883637,13505.941623485474,7926.3102965178205,16461.674147399997,18159.64766450434,8804.982211067501,19406.576035183753,18883.14745514668,19986.08943568991,1461.1286102232987,16115.821961390988,14264.713393275637,5896.901043792408,16212.424166183888,5051.736678405849,8773.383139870592,20079.855279703,13126.186988900907,17850.444287257706,18046.852470177844,19125.791591836045,14180.338050647602,17228.69683208056,16177.193088517692,12456.418444388588,14755.351092573956,17186.508641154087,19386.46458497734,3245.3208723280763,5327.012326350919,16105.875954902927,17275.144070530252,17985.89364039689,10473.80692929043,19508.246605809367,21972.26746313102,19976.518316669597,6259.515071542851,15852.043719553516,17271.998900770745,9015.254792778602,19493.371497048574
topology_ad_carcinoma_11_clean_no_tumorales.csv,4556.974723250805,25358.306009469597,23892.16008116926,20777.054949284986,6695.009998877356,20911.971337085655,26107.776219170948,3676.4721541713006,7187.196794206949,14975.88357302772,23192.59346795803,6872.99529661747,0.0,23390.757380919622,24160.78155008957,13994.16249229009,4680.141523900926,10182.339189504886,26523.78104112877,7502.302529040721,21200.00772967526,22919.110011613822,21644.437029843197,6914.513059805346,6085.817305163964,10362.299904840587,23138.288791396353,7495.305347636917,24271.611253212963,24358.88051031904,25551.969254842566,7665.281602749164,20906.834052711718,20082.197086270266,3702.2900496035113,22605.724689897037,11826.894431796265,15322.327438647926,25739.27525389537,19885.631490553198,24469.43966931943,23221.317168360823,24454.59154202024,20363.138505152972,23875.20723238789,22850.43561418366,18959.835213992774,21106.692111204888,22382.6316355455,24672.728010082104,6019.770958825626,5474.238869802841,22487.31525271735,23067.230033358435,24577.51602233236,3723.244030484992,25596.068683021564,26665.227698440776,24704.549220705183,11923.366585821183,21301.386411960462,23139.186856389922,15213.020067167976,24382.39785706842
topology_dysplasia_17_clean_no_tumorales.csv,27342.54266499292,11265.64911981582,1070.227814666045,13869.306293618843,16880.046727669687,5870.5076389379565,11623.317684681124,20584.56263764273,29107.584676768292,13188.562706099323,2143.390094476589,16788.58271925793,23390.757380919622,0.0,6870.639997546877,9546.043137432838,23758.273304841267,13264.686761362285,10655.621172985291,16036.820107816033,3312.204580763174,1262.155299169848,13469.766181585197,29822.622224040424,23658.75583662828,33149.35439745236,15535.447476857513,24301.709790976878,16980.30773976143,10923.637108125477,11317.6264923431,15768.356759477392,14353.331905163472,6568.133285637395,22480.949279543493,2358.593992380045,11822.47130522321,8110.337977357103,10175.521388752575,3691.814662714152,1664.868952036095,12895.71732645547,14078.551611842397,4365.651290326976,2013.737264771574,952.8427732513499,4435.572055290628,3245.700301093411,11319.054253356442,13795.257170437997,18605.68042911385,21294.258385776033,6003.53322798247,7498.663251703484,1532.3624007805392,26768.110656601693,8153.532247965743,18750.12700587564,18068.243679227053,11557.084761525639,10653.084011317418,8747.814103058725,8208.084463445164,15147.947443718602
topology_carcinoma_3_clean_no_tumorales.csv,27729.39876366068,4719.261326035946,7332.461816867252,7972.516684760097,17969.774912361365,5094.505146991286,4883.403330742351,20772.374950533467,30191.336507010838,10833.169044002423,7719.019427529284,18236.468284927807,24160.78155008957,6870.639997546877,0.0,10541.652831520596,24975.028756703647,14353.029129883102,4421.509642995501,17171.20810812446,5518.861702319724,6673.961605923897,7597.65993811298,30422.731110298704,24677.18991586735,34307.926315727556,9122.880065392252,26366.764571142314,10624.084674988395,4500.72347513185,4607.745312686576,17137.298689765954,8678.498461795532,4902.716807111106,23786.497692939753,4653.609231548555,13618.326697483293,9922.98551404381,3677.672862309011,6703.739822744094,6233.614419724854,6342.55012880647,7571.477796340598,5318.685913187162,7151.288627346208,6943.104964912522,6321.60018665756,6484.9337031843415,6190.442602716948,7037.875082696163,19425.818676077564,22874.9235454509,7875.548059759451,1765.3266939941257,6136.664979291737,27399.857911613144,3942.206079110855,11942.393495098537,11634.494482917595,12354.77128486877,5072.550536368862,2438.404479861604,9242.448847464784,8685.060962166233
topology_ad_dysplasia_4_clean_no_tumorales.csv,17827.29699135627,12078.140414780764,10162.162201687095,8951.646597660674,7557.740125794349,7125.429590059455,12934.013089840622,11063.0283860589,19794.867378455787,4348.143399882662,9528.633780876215,7730.255608488578,13994.16249229009,9546.043137432838,10541.652831520596,0.0,14494.60330117709,3976.9060611456407,13088.745203289718,6759.52135725878,7224.68037897457,9099.657196078435,9425.107652492003,20295.64955085133,14381.520757651582,23928.388115602538,11064.35216722858,15980.423302390293,12545.225833813865,11390.196765480558,12455.053025283481,6617.192944709087,9387.905775873442,6657.129416833863,13286.342336390533,8619.476661529596,3191.682415981429,2094.1511512965485,12511.009695732786,6399.844595890991,10568.783794983168,10813.144724910751,11839.81680857945,6470.943472947962,10003.174519478622,9074.63936582331,5448.20305271035,7160.543246078377,9880.520863237298,12051.983199167327,9142.876023666962,12370.568008612785,8509.568391202794,9622.920357491312,10672.605934354275,17322.658412032237,11791.8170963893,15197.594111682089,13129.88349701232,2203.113373632073,8446.254690747408,9606.214607133848,1982.2604456540607,12501.695461691788
topology_ad_carcinoma_9_clean_no_tumorales.csv,7202.227705862819,26378.618444756397,24303.59933268013,22467.54061855941,7369.830169752977,21575.547459051384,27189.688663392266,6234.329874822138,5437.078108630753,16784.572130706758,23653.627182687007,7668.1311353229175,4680.141523900926,23758.273304841267,24975.028756703647,14494.60330117709,0.0,11193.244085966366,27465.086253975172,8184.75346672534,21584.179859858006,23298.657403666657,23183.237215495134,6150.19189980344,1945.4721110718563,9519.392839434344,24776.00370896914,3173.7707985521697,26002.090860048396,25571.33277795253,26690.488720381316,8273.473206166394,22675.965338479204,20986.647631665885,2080.4768940851695,23007.533064427545,12511.539610130987,15793.979854663852,26792.461500787576,20491.858424461134,24828.085053951185,24680.22977450761,25781.518722352925,20918.30447714754,24236.50961968511,23228.645503980842,19568.799455262917,21523.926154059038,23831.3084911105,26040.747465663826,5721.987553700481,2965.6965105006616,22879.825385197673,23999.38232398104,24935.037700396922,5266.239957560362,26249.590256017957,28539.19048392153,26551.868454301384,13376.638372937188,22525.36121540757,24000.819628093,16108.58422581479,26096.466918176728
topology_ad_dysplasia_3_clean_no_tumorales.csv,14363.114842043196,15694.282808225025,13742.410694193364,11758.443655747347,3971.613727433958,11001.097924940661,16496.683015116298,7507.340186342289,15890.22974803937,6181.797649429468,13059.852310353477,4121.840027368219,10182.339189504886,13264.686761362285,14353.029129883102,3976.9060611456407,11193.244085966366,0.0,16804.156405310485,3237.391083270422,11124.365790331514,12774.159885558558,12454.249678537535,16792.83563682237,11388.85587878944,19996.39285836258,14053.952455920646,12865.334838964023,15298.204739186544,14866.725495314397,15988.691702518458,3153.2230212214063,12022.92933370524,10326.068065783238,9510.634752585278,12546.359879674434,2245.290700173777,5272.05524630362,16105.112631279657,9768.40827448994,14336.460161632238,13949.578255958768,15057.638950730245,10398.340355855318,13744.560657199641,12710.957116765661,8843.905213666927,11053.967210627246,13098.864320353427,15314.711905474524,5894.891137601312,9080.78715807959,12421.176701730607,13339.823611840751,14459.637207770238,13757.676014309625,15689.74156180212,17873.97454266099,15873.83042933309,2251.4200208252764,11817.892906464434,13359.117921022094,5208.551321814012,15383.657000492825
topology_carcinoma_16_clean_no_tumorales.csv,30009.406987152084,1803.8743697700318,10909.268122957905,8126.74756866391,20466.27466813267,6837.407527239873,2959.775138261507,23052.121056457654,32619.01257214444,12590.07519696691,11917.113707847797,20741.52879656493,26523.78104112877,10655.621172985291,4421.509642995501,13088.745203289718,27465.086253975172,16804.156405310485,0.0,19677.8494140516,8434.266902927619,10702.272541726994,7355.499332987609,32764.433786361464,27195.529352461275,36698.1637110139,8004.631298106975,28994.03712671791,8777.381955591878,3690.273291035878,2705.4244293038046,19645.93829615637,8855.314032857921,6846.925459306546,26272.37412634412,8794.920141505427,16211.41459184898,12642.55164641432,1985.9936056524743,9924.996617390187,9550.016835228596,5896.708850177696,4962.696313762211,7769.040849775616,10536.063129331338,10908.095248974256,9279.592829542298,8715.496810885674,6545.071807514751,5470.156982960296,21872.703915577233,25451.880920368592,9688.568458164975,4159.040981446564,9453.07023692785,29709.667295264233,3886.121742096329,9508.307932133655,9840.863413420771,14746.702210986268,6059.638333077925,3643.4228648325325,11805.835723920618,7404.697252347929
topology_ad_carcinoma_12_clean_no_tumorales.csv,11762.960614237023,18604.390335804874,16505.297792851547,14752.949849386307,1202.9927737633839,13777.275878980028,19414.67357512113,4746.0640788383125,13110.353197096607,9181.613824011434,15806.431842046537,1741.4242650516217,7502.302529040721,16036.820107816033,17171.20810812446,6759.52135725878,8184.75346672534,3237.391083270422,19677.8494140516,0.0,13902.326691009921,15540.260110106532,15433.524490562586,13996.172482573247,8299.811892363368,17231.445914423894,17038.5423822059,9888.360098785171,18295.329352285018,17804.68422085297,18917.492852518586,1944.3033007432575,15015.376354681757,13203.928146314216,6643.783409145732,15321.019760632902,4630.4221329342845,7961.905412705494,19016.219477171628,12630.102291091005,17104.23865092929,16920.411398870405,18012.734651473103,13165.566699886926,16510.623323395714,15476.742509534799,11769.243868373958,13825.034184164433,16067.972366151365,18271.719957261717,2965.956210880898,6116.073304560751,15196.640303533411,16210.781023904776,17232.63357296863,10961.646644245322,18463.029372247427,20869.120790784502,18869.722237589445,5371.2000941127835,14759.859011713943,16204.46574771674,8126.727224900299,18378.369344737275
