,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales_tumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales_tumorales.csv
stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales_tumorales.csv,1317.811830286581,1452.720837625576,1848.9053934662847,2113.3017009814694,1457.843227658904,1539.5281127323747,1516.9980917353578,1293.3069199277793,933.2683310362754,1205.816318494252,0.0,1632.6865075070673,1693.9005963706625,1657.312652181225,1236.7635897369346,1947.8657404180967,1977.083443525725,1537.8174089914835,1428.1044733324675,2621.6409733506266,1184.4000593806575,1602.058184715579,2219.5605585739945,1510.685210383888,1261.1555332268754,1649.1961528366528,1446.4385710474305,1276.6552079622995,1230.3985881437009,1180.6946863715975,1325.531864906078,1444.6294062854968,1074.7612092879,1135.6030775450176,958.8217411861763,1700.9336801705706,1347.925236268889,1042.142166606594
carcinoma_FA_HN11A_4_mieloides_notumorales_tumorales.csv,949.6419939531928,1882.2612929175684,826.3205379739746,833.6141325184021,720.6547851131636,1303.0677965428322,1143.0779635736417,913.8278350321739,1458.64417790428,1073.8786486862598,1632.6865075070673,0.0,576.9081634182761,813.2912792924882,1053.6132316144706,1168.869193037125,1143.454508928246,816.734102319993,854.4500223897307,1355.234295030018,1004.8372477914643,873.6107938585383,1029.3409293334976,846.308365082243,1278.6667947373537,616.6343038468974,791.6604966411968,1010.287296579953,1088.3750066552532,2181.0489217615295,739.7591606755907,862.2596775096707,1444.390997038758,908.2722135136107,1768.74589425136,927.1624219212558,1122.8167131454659,1293.1589481343042
dysplasia_FA_HN11A_2_mieloides_notumorales_tumorales.csv,853.0160344973439,1983.5140986371941,837.5200817104414,717.6722271205076,759.0224618138112,1448.5307777522025,1164.504020756042,1023.8457602413562,1539.5558709248314,1118.4309473078306,1693.9005963706625,576.9081634182761,0.0,881.8709046038879,988.5861052108423,1182.1325478246265,1162.0953559769903,856.2084889460552,882.6569874540971,1209.999268166599,1040.5867511978956,824.7512365487976,889.9565342179507,824.7102509123878,1093.902850697176,653.6989474701116,845.6849977969256,924.5257745179508,990.302695114471,2259.45432116148,758.9463906591543,757.9773568484659,1518.557161535735,977.5047942487315,1858.2816690775837,961.6872729290319,1261.3722802987131,1314.921605340627
carcinoma_FA_HN11A_3_mieloides_notumorales_tumorales.csv,1037.5224677878787,1749.9229446867412,1043.8132570844205,1108.2914697047715,941.0890453300607,1356.8284486722605,1111.9688801244329,1006.9582274550605,1410.659312638952,1070.3219971005335,1657.312652181225,813.2912792924882,881.8709046038879,0.0,1143.7151079890973,1241.214304280797,1203.1720795669678,898.1637881082866,861.3275103198978,1697.7185001525363,1085.95535786639,1042.4717145284353,1395.23173758142,944.5677856614859,1406.7553899411714,889.0885639790602,1003.8826085568235,1150.4262281832507,1120.5871816124388,2174.975849919588,904.4874258706051,1007.473106304411,1409.8644306246867,984.2664861920756,1740.4487986523932,1057.7744939813,1207.8452379661799,1286.9509347544872
stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales_tumorales.csv,909.1160525701259,1662.8805159886504,1269.0595888702017,1334.965382518147,921.3201375784249,1391.6755604691023,1147.9938938800894,1027.8932571150967,1079.0094202101807,996.4406630409162,1236.7635897369346,1053.6132316144706,988.5861052108423,1143.7151079890973,0.0,1510.1721905850977,1469.9716370549222,1006.3626313430043,889.2987137290992,1759.6127920035674,865.4026778755903,1033.9575993945673,1343.2828896143428,932.251458363904,921.9455156704742,1081.0698645505338,944.1881460310286,780.0647527456036,759.2813798128884,1694.2064279402398,843.064137504333,812.9659378897169,1255.158826910954,800.8966073424145,1333.8396348500935,1248.0830519866206,1168.2053055639499,1027.393144866612
dysplasia_FA_HN14_1_mieloides_notumorales_tumorales.csv,1091.06686866734,1598.0202690512058,925.0977928256196,1441.961782095628,1274.1953530672456,1099.5605269287435,1077.2812685269753,1235.3571101678735,1728.4682512600803,1284.1045573299186,1947.8657404180967,1168.869193037125,1182.1325478246265,1241.214304280797,1510.1721905850977,0.0,1366.7545152764899,1169.9451151222672,1245.7977763504982,1975.7448746337063,1217.9738831023542,949.7488162171337,1590.3367185165869,1134.6387447215523,1598.4035739137591,1287.511780264374,996.0365900053362,1292.5375624695214,1417.8993907046115,2410.761926907781,1021.5680400601508,1159.877339559758,1619.587910070693,1181.9926798376875,2081.7079186059445,972.000425251638,1097.879750281942,1594.230801990852
carcinoma_FA_HN14_2_mieloides_notumorales_tumorales.csv,1395.268548793682,1835.335807271876,1376.0399546044232,1120.8822717694393,1316.4119409987325,1425.5810561160533,1365.83159212222,1086.676384849365,1764.3469193184424,1485.9880460508884,1977.083443525725,1143.454508928246,1162.0953559769903,1203.1720795669678,1469.9716370549222,1366.7545152764899,0.0,1222.3327225961493,1241.4084147284773,1776.4006447645631,1473.6932989301017,1154.7451915765403,1581.014879059754,1037.523398596282,1628.6052076436192,1168.9105732803757,1290.9583618461243,1398.3320805046085,1510.4994848461356,2526.7887720226204,1190.306441680838,1201.5518642220068,1763.6913658949234,1321.6102298737558,2144.9697211585967,955.6819719612539,1461.9617858659954,1610.9958564844085
dysplasia_FA_HN11A_4_mieloides_notumorales_tumorales.csv,921.8255928207473,1742.0448603713487,1027.56707777488,1100.7713736174355,899.1509410734759,1312.1977470017666,1053.137389524177,904.8282993595035,1398.9252398272045,1106.2116486580883,1537.8174089914835,816.734102319993,856.2084889460552,898.1637881082866,1006.3626313430043,1169.9451151222672,1222.3327225961493,0.0,872.5313631722985,1634.5590109959794,1032.7096852362054,848.7450575571402,1263.7091567406815,778.8048616248095,1231.904090272098,902.376547838225,877.1800803787038,1019.6218518394447,1006.5664163972539,2064.740215499843,782.6690573847337,786.3221847195736,1357.6336917335693,888.7090545785543,1668.9213639149598,994.2565689244136,1176.6874337631411,1211.7123857753927
carcinoma_FA_HN11A_2_mieloides_notumorales_tumorales.csv,983.2669312898058,1593.6465425265148,973.4543334217965,1155.8674417322936,791.8897284228531,1260.438544702749,999.6505260997644,938.7172860545907,1192.414243597536,955.7372422763808,1428.1044733324675,854.4500223897307,882.6569874540971,861.3275103198978,889.2987137290992,1245.7977763504982,1241.4084147284773,872.5313631722985,0.0,1737.1674893193326,892.034306806077,864.1237708336884,1377.3106766977085,815.669590390786,1251.9315338776762,864.7542841858599,852.7917865449273,992.4841186129321,950.8559264856785,1965.246583988547,782.7199088748558,784.7164198553137,1209.2232210619372,893.1174674526653,1547.3741593202064,1013.2739940594305,1089.4356991083707,1151.110856996032
carcinoma_FA_HN14_3_mieloides_notumorales_tumorales.csv,1693.8754305930051,2893.5584430098693,1567.4541014255772,1048.9080614465634,1551.0357763022027,2406.6249444757173,2097.168930143692,1902.8696099152878,2460.842345651275,2103.7267678902444,2621.6409733506266,1355.234295030018,1209.999268166599,1697.7185001525363,1759.6127920035674,1975.7448746337063,1776.4006447645631,1634.5590109959794,1737.1674893193326,0.0,1978.0351979735312,1678.5601028289302,813.2939803572702,1640.8685095493472,1671.9646891583038,1425.1605417532555,1669.2347449053918,1568.7112969272528,1788.3658092524581,3091.247249883692,1628.2103372010042,1623.386096803939,2424.5593968432677,1818.2596448233792,2742.503156856865,1773.830922385417,2184.2775550310575,2244.11937467403
stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales_tumorales.csv,714.528153148713,1433.6962141583856,1076.9005926974492,1435.7470614875672,848.0086417996417,1135.0328270005707,1014.8445821515616,982.7739977036551,966.7537387177782,767.5845860311935,1184.4000593806575,1004.8372477914643,1040.5867511978956,1085.95535786639,865.4026778755903,1217.9738831023542,1473.6932989301017,1032.7096852362054,892.034306806077,1978.0351979735312,0.0,918.0256525284689,1532.700256640411,980.8296229380447,944.5097528658785,1029.2901750497501,805.5469679947843,825.800348354246,750.4688858729338,1692.2783155503153,755.6209789826377,868.6100395059808,1202.9480010291493,704.4137541939627,1250.906231886196,1121.2161297763548,936.9815737468482,983.1611065969801
dysplasia_FA_HN11A_5_mieloides_notumorales_tumorales.csv,806.6714836720225,1660.9847864349736,907.1494634890144,1097.755286435072,906.9649620879238,1231.5508225564422,910.8746232940894,905.9085433557839,1416.2751829512001,1015.1162208883505,1602.058184715579,873.6107938585383,824.7512365487976,1042.4717145284353,1033.9575993945673,949.7488162171337,1154.7451915765403,848.7450575571402,864.1237708336884,1678.5601028289302,918.0256525284689,0.0,1256.8495856402465,714.3497480043084,1177.0159291769187,897.8212990044207,726.233503798263,929.6065063428875,961.873698593211,2105.6169605548967,709.5807244523088,669.880777672922,1351.446076946544,865.032240944347,1763.3564640450645,916.5661032756793,1087.8821009166093,1133.3644690874548
stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales_tumorales.csv,1245.134009467247,2579.122788269429,1134.6188886181674,892.895857342245,1226.610705432982,2038.5217585512364,1684.3479452013053,1519.062954524285,2065.2034516835765,1680.0601482950628,2219.5605585739945,1029.3409293334976,889.9565342179507,1395.23173758142,1343.2828896143428,1590.3367185165869,1581.014879059754,1263.7091567406815,1377.3106766977085,813.2939803572702,1532.700256640411,1256.8495856402465,0.0,1274.0603010981492,1260.428696154313,1131.1677314416534,1238.1708938175016,1220.5030692837752,1390.2866990263944,2621.896414315805,1238.4563529050624,1177.698448213817,2049.91029932526,1438.2353693385392,2312.6361512466888,1506.1550558737508,1798.20125791682,1795.2834437060885
stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales_tumorales.csv,844.5227489778489,1657.534697237216,1001.0844120315834,1053.941696226112,908.8478166936102,1250.0518897295751,935.9941146132827,832.8923626916492,1337.4403086416967,1031.1680337262242,1510.685210383888,846.308365082243,824.7102509123878,944.5677856614859,932.251458363904,1134.6387447215523,1037.523398596282,778.8048616248095,815.669590390786,1640.8685095493472,980.8296229380447,714.3497480043084,1274.0603010981492,0.0,1088.4938705986372,847.4716414421982,845.5370229588553,907.1070953559679,939.2501233620231,2083.439967788311,761.6821352102774,669.3321083954484,1326.285811937333,805.487605172377,1697.4194503631168,959.9787053541921,1142.6159028692596,1140.5378557817894
dysplasia_FA_HN11A_1_mieloides_notumorales_tumorales.csv,726.561633955666,1799.4172195622257,1438.0405600679417,1437.070850146168,1137.9271098928373,1567.5871353485927,1243.0001349109466,1173.5072170739688,1212.5149726374702,1087.098049678021,1261.1555332268754,1278.6667947373537,1093.902850697176,1406.7553899411714,921.9455156704742,1598.4035739137591,1628.6052076436192,1231.904090272098,1251.9315338776762,1671.9646891583038,944.5097528658785,1177.0159291769187,1260.428696154313,1088.4938705986372,0.0,1287.7743483669506,1092.451093540436,588.1670807357964,790.5141261520661,1628.7038499144533,994.3569484165702,960.1401622941725,1383.7921703264678,814.0014055818046,1383.0331888218113,1472.443439070772,1318.0535809415744,1159.8828607903793
carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,991.4409000655859,1895.1807714655283,965.5866950728122,824.7217055347984,685.8496347188765,1330.6911807406866,1217.485501409525,949.0015071552684,1471.202481589084,1085.870460860597,1649.1961528366528,616.6343038468974,653.6989474701116,889.0885639790602,1081.0698645505338,1287.511780264374,1168.9105732803757,902.376547838225,864.7542841858599,1425.1605417532555,1029.2901750497501,897.8212990044207,1131.1677314416534,847.4716414421982,1287.7743483669506,0.0,829.5804912704123,1076.2094595050687,1065.5565490578206,2229.852104505941,755.6679832596467,834.2598485089385,1503.8017441877084,974.7409186487682,1788.2388261497656,932.7153035401789,1207.004780812358,1284.837016826411
stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales_tumorales.csv,745.9763691951598,1614.4935820888663,850.9343420783993,1136.738213220742,733.0304461489819,1184.5692199740583,936.6708728344265,959.8107196394501,1298.2689444614534,889.1794995763419,1446.4385710474305,791.6604966411968,845.6849977969256,1003.8826085568235,944.1881460310286,996.0365900053362,1290.9583618461243,877.1800803787038,852.7917865449273,1669.2347449053918,805.5469679947843,726.233503798263,1238.1708938175016,845.5370229588553,1092.451093540436,829.5804912704123,0.0,863.1476332966109,898.75316258565,1976.9012325282902,619.6445337584171,786.1218456310958,1245.5741447776188,710.7160863249957,1647.4893237225065,910.088007814543,964.6490032127631,1099.3169206895802
stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales_tumorales.csv,575.2917668168693,1603.0019417719477,1160.0600853431874,1148.503722154762,960.206216891971,1363.0627648410855,1044.301105958886,984.9062855951111,1151.3496406221702,873.0793340592277,1276.6552079622995,1010.287296579953,924.5257745179508,1150.4262281832507,780.0647527456036,1292.5375624695214,1398.3320805046085,1019.6218518394447,992.4841186129321,1568.7112969272528,825.800348354246,929.6065063428875,1220.5030692837752,907.1070953559679,588.1670807357964,1076.2094595050687,863.1476332966109,0.0,733.9916471781407,1746.519122740505,753.6426381010309,784.3820336460545,1196.2182871207701,649.9824646717786,1421.157650010416,1228.2584054453605,1084.7485695544108,1052.9143197372161
carcinoma_FA_HN11A_5_mieloides_notumorales_tumorales.csv,790.6080528698326,1689.1209024164432,1269.1920587331663,1372.240435199746,898.4142975789666,1405.567145239791,1174.9501357615059,1051.5505307163835,1136.3868087291667,933.6231800221638,1230.3985881437009,1088.3750066552532,990.302695114471,1120.5871816124388,759.2813798128884,1417.8993907046115,1510.4994848461356,1006.5664163972539,950.8559264856785,1788.3658092524581,750.4688858729338,961.873698593211,1390.2866990263944,939.2501233620231,790.5141261520661,1065.5565490578206,898.75316258565,733.9916471781407,0.0,1633.149620056733,792.261285662368,813.079397120272,1176.3270500960007,779.2351550382928,1334.3511387521537,1231.8805602189498,1201.7374797601426,938.2718201684027
stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales_tumorales.csv,1844.3347755493735,1987.516357828133,2331.959598237448,2610.653280672618,1948.618867688669,2113.520201351565,1959.5018702251193,1829.9299125669459,1360.4143197867675,1670.4592090230144,1180.6946863715975,2181.0489217615295,2259.45432116148,2174.975849919588,1694.2064279402398,2410.761926907781,2526.7887720226204,2064.740215499843,1965.246583988547,3091.247249883692,1692.2783155503153,2105.6169605548967,2621.896414315805,2083.439967788311,1628.7038499144533,2229.852104505941,1976.9012325282902,1746.519122740505,1633.149620056733,0.0,1934.7577171586427,1937.5675571825602,1538.6207327806128,1685.1228198258873,1175.3854243391854,2341.6278667767233,1868.9037653267978,1397.788802221242
stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales_tumorales.csv,620.9707870476689,1579.7886016848934,887.1637799312816,1087.4245830253635,716.0191692730139,1053.4681768681432,917.6758277282034,778.0019326063803,1195.3151061404078,805.7464792270698,1325.531864906078,739.7591606755907,758.9463906591543,904.4874258706051,843.064137504333,1021.5680400601508,1190.306441680838,782.6690573847337,782.7199088748558,1628.2103372010042,755.6209789826377,709.5807244523088,1238.4563529050624,761.6821352102774,994.3569484165702,755.6679832596467,619.6445337584171,753.6426381010309,792.261285662368,1934.7577171586427,0.0,628.5499507278381,1194.5366756945937,634.2387617061875,1514.2930403279051,850.052725085427,815.5987567769429,1033.7287836699015
