,stroma_ad_dysplasia_FA_HN15_2_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_tumorales.csv,dysplasia_FA_HN11A_4_linfoides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_tumorales.csv,dysplasia_FA_HN11A_3_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_tumorales.csv,carcinoma_FA_HN11A_1_linfoides_tumorales.csv,carcinoma_FA_HN11A_3_linfoides_tumorales.csv,carcinoma_FA_HN14_1_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_tumorales.csv,dysplasia_FA_HN14_1_linfoides_tumorales.csv,carcinoma_FA_HN11A_4_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_tumorales.csv,dysplasia_FA_HN14_2_linfoides_tumorales.csv,dysplasia_FA_HN15_1_linfoides_tumorales.csv,carcinoma_FA_HN15_2_linfoides_tumorales.csv,dysplasia_FA_HN15_2_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_tumorales.csv,dysplasia_FA_HN15_3_linfoides_tumorales.csv,carcinoma_FA_HN15_1_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_tumorales.csv,dysplasia_FA_HN11A_2_linfoides_tumorales.csv,carcinoma_FA_HN11A_2_linfoides_tumorales.csv,dysplasia_FA_HN11A_5_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_tumorales.csv,carcinoma_FA_HN14_2_linfoides_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_tumorales.csv,dysplasia_FA_HN11A_1_linfoides_tumorales.csv,carcinoma_FA_HN11A_5_linfoides_tumorales.csv,carcinoma_FA_HN14_3_linfoides_tumorales.csv,carcinoma_FA_HN14_4_linfoides_tumorales.csv,dysplasia_FA_HN15_5_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_tumorales.csv
carcinoma_FA_HN14_1_linfoides_tumorales.csv,10181.687420086004,10562.355172190553,5361.463672383297,10147.483194436167,7268.604019074908,8445.04646909235,9401.379731837667,9010.106537784555,3287.204933311382,3825.2507474688114,0.0,4396.957105420127,4919.802506122648,5196.407177443057,8623.784639360285,3744.915833158521,8101.867745081672,5266.613941908406,4767.875685554834,7808.041689414015,10556.006987232493,8305.924621813014,6845.244162567457,8571.44183822561,8863.290197001877,4123.748837675763,9176.002117803266,9847.256354341847,9468.621086312773,3364.6799209359874,8313.920463397637,7852.7806742685625,2301.6827888832026,3119.965646283502,3023.49577745839,1694.0945741122039,7594.519262383589,5675.228931219917,8901.28497762638
stroma_ad_carcinoma_FA_HN14_1_linfoides_tumorales.csv,6323.530894657928,6625.821852261765,3562.3183233302316,6368.512360096548,3643.8372905041188,4851.987003309274,6330.15482499805,5066.832132941521,2020.6069664483941,2388.5958740628867,4396.957105420127,0.0,7226.966806667579,2122.3239065712023,4643.939998643442,6030.412221752806,5145.719445124972,3799.469840914818,4155.372714026704,3831.9639009981875,6756.741149779332,9821.927509078627,4564.041167527311,4725.300101961643,5016.4474421929135,3933.402416629453,5391.476307668178,5969.984822392469,5558.502474524669,6761.643585277358,4333.063186840981,4240.6978693070905,3180.602650336221,3885.9876702160045,6515.369428211109,5568.679534823773,4578.23796164401,1705.4521847647197,4958.047755485863
dysplasia_FA_HN14_1_linfoides_tumorales.csv,11845.659532323367,11970.327757186891,6255.001274141714,11683.161280404005,8766.635568469388,9806.924595771057,8994.041140301164,10277.217627862305,5866.854048713599,5703.369566887278,4919.802506122648,7226.966806667579,0.0,7816.924816851192,10771.465312381471,2805.8267060149165,8362.071034710641,5814.480831668299,4728.887711235584,9399.221430523625,12232.24397310994,3794.112312597279,6564.7928542316195,10355.999173480923,10603.645689137347,4603.04420955279,10436.250821080235,11355.120462913179,10744.712704150263,3427.835895815465,9916.359626709198,8153.306570089304,5946.961366504464,4304.950326076656,7307.43971488896,6072.238717039589,8172.917382473101,7688.087461752433,10279.867596974153
carcinoma_FA_HN11A_4_linfoides_tumorales.csv,6241.640778656736,6542.566542701425,3048.1451680830064,6280.926884630939,3365.7084911772076,4537.588606729268,5689.388947213057,4865.217641541123,2283.43805516057,2568.582976782133,5196.407177443057,2122.3239065712023,7816.924816851192,0.0,4492.757165974523,6936.972901759487,3991.5459119066927,3233.451307436605,3649.930791254178,3757.512101734922,6645.434068701488,9210.912946788085,3400.0810877453537,4628.571852649389,4954.112278022441,4352.376203095032,5155.912342849971,5739.629366954703,5489.253104887866,6922.943696889647,4281.259180984186,3669.428204189474,4031.10215647897,4535.723745602071,7542.748255598765,6206.27980078881,3742.1923059873266,1799.8059643050426,4800.861265295974
stroma_ad_carcinoma_FA_HN11A_1_linfoides_tumorales.csv,2355.617700775183,3356.534192944978,5805.847893314855,3920.5450406643986,3641.8986684952583,3869.5230875857997,5146.268957146084,2263.274490840337,5712.4430500597055,5941.05935675913,8623.784639360285,4643.939998643442,10771.465312381471,4492.757165974523,0.0,9612.987835669252,4744.385142178068,6432.8628696158075,7507.007426940886,2024.2856367094696,3202.43004465291,12792.846788381323,5226.343090621709,1785.025257009615,1855.2272972085243,7100.001289216836,3175.8256490107806,2872.3913442046837,2306.751425688544,10684.514041825685,1435.5598605131386,4120.3423859672785,6758.458347170439,7121.588741724375,10779.335460389106,10078.320758140688,4403.543804495408,3517.5544265450853,2064.9678262990815
dysplasia_FA_HN14_2_linfoides_tumorales.csv,10118.817198201361,10167.910471325384,4900.380682683505,9978.146883684603,7415.74189650013,8092.481032734506,7148.692620009227,8531.845237804539,4791.4501581400145,4796.090858555558,3744.915833158521,6030.412221752806,2805.8267060149165,6936.972901759487,9612.987835669252,0.0,6875.216992095748,4483.430656310261,4117.316471527982,7996.68230199866,10503.22438529154,5797.416928144054,5116.980382024554,8718.789404057618,8971.304984843908,3372.556194979121,8682.068928281818,9664.353188852487,8981.324343525754,4738.970567916554,8456.60698605547,6593.237538019946,4211.752448059165,2908.5328756672716,6477.1126230995515,5170.67763244166,6644.866786821977,6784.522409252699,8550.38431309866
dysplasia_FA_HN15_1_linfoides_tumorales.csv,4826.12782478161,4972.702594553428,3535.340345453457,4513.323849397106,2660.5126905632646,2977.135213104881,2495.044702725317,3516.9192625223804,5172.724188967005,5016.065029335167,8101.867745081672,5145.719445124972,8362.071034710641,3991.5459119066927,4744.385142178068,6875.216992095748,0.0,3246.8288772406786,4650.443053428725,3011.159146745426,4754.888109363764,9017.891816429143,2027.9213954706242,3761.1884840388175,3610.586824089486,5271.135091606465,3368.4055577520558,3814.875241949079,3975.5037299926257,8914.761495799201,3663.7674947164246,2127.963570077383,7405.1804578725205,5846.781775775651,10700.7375014363,9171.119065512392,968.9966932653956,3850.278769347719,3657.8069410317953
carcinoma_FA_HN15_2_linfoides_tumorales.csv,7198.890392398485,7428.839641995346,1462.463130895816,6856.207692770072,3911.54093843967,5086.320901193717,5157.593613143699,5875.060310933583,2795.5925052963676,2423.972676403684,5266.613941908406,3799.469840914818,5814.480831668299,3233.451307436605,6432.8628696158075,4483.430656310261,3246.8288772406786,0.0,1939.6789785031033,4765.792162117177,7277.862493618345,6764.073096707604,2495.045966234069,5793.2483356953435,5778.373389684392,2227.2374538725267,5751.871008914343,6248.2974963972165,6293.83623607291,5909.223504430827,5460.108041120872,4040.9412784847786,5013.205038086609,2832.421314417856,8145.556190226853,6328.206397632478,3219.8831618406784,3906.6089801744197,5795.087419823495
dysplasia_FA_HN15_2_linfoides_tumorales.csv,8756.807508318496,9039.938130307406,2770.7039488334512,8502.481775017128,5381.471796311354,6709.442875920079,6530.144081300621,7343.877246539376,2938.699861683806,2475.224720115427,4767.875685554834,4155.372714026704,4728.887711235584,3649.930791254178,7507.007426940886,4117.316471527982,4650.443053428725,1939.6789785031033,0.0,6191.571611557934,8940.486593543847,6231.800690576655,3525.4142787432984,7239.271354371102,7346.015935307297,2228.65585264983,7369.479958334524,7905.840711867437,7846.849558653733,4866.61753081998,6854.893779727122,5294.463704406848,4871.26853686296,3088.817240290071,7397.094106266231,5632.049679587743,4807.060504712736,4358.085309007259,7285.684973492309
stroma_ad_carcinoma_FA_HN14_5_linfoides_tumorales.csv,2712.8096871364496,2936.841844723593,4339.673436539649,2678.7135090524635,1839.9168641153528,2139.9791303752577,3640.0135673117925,1363.0599861652424,4865.712898488161,5017.3758385211595,7808.041689414015,3831.9639009981875,9399.221430523625,3757.512101734922,2024.2856367094696,7996.68230199866,3011.159146745426,4765.792162117177,6191.571611557934,0.0,3143.0227302925728,11090.41611554412,3563.882511023596,1289.11918039302,1403.1732766844577,5711.414443794581,1836.8886182158963,2370.546009466628,1799.0362452925956,9644.56044953722,926.0795613890116,2589.4533398892386,6478.756813719452,5807.550512453747,10199.748197969764,9351.597743492515,2606.603097284507,2518.816898640974,1193.1709368110853
stroma_ad_dysplasia_FA_HN15_3_linfoides_tumorales.csv,1189.5840146827672,1058.879881375844,6479.3675477984,1477.6391123937449,3908.9477024862776,2689.2554773347956,3825.401217647428,2339.9831939625556,7741.708839294193,8067.709328446425,10556.006987232493,6756.741149779332,12232.24397310994,6645.434068701488,3202.43004465291,10503.22438529154,4754.888109363764,7277.862493618345,8940.486593543847,3143.0227302925728,0.0,12716.589416993422,6076.464313754465,2300.8263020464187,1898.3457492803059,8135.160442210788,2022.4214875583884,1318.4741365735008,1713.6617247206582,12347.610666093471,2797.002727372474,4875.474938267879,9385.672490385516,8714.528547234708,12792.708023587156,12006.197245748308,4322.111466159908,5550.1438325107365,2308.370360994436
dysplasia_FA_HN15_3_linfoides_tumorales.csv,12763.799382193236,12924.372658529874,7182.069231836807,11953.557315326665,9658.621443144091,10469.327100519902,9879.441973188981,11891.547202684409,8420.893100284597,8096.813768187879,8305.924621813014,9821.927509078627,3794.112312597279,9210.912946788085,12792.846788381323,5797.416928144054,9017.891816429143,6764.073096707604,6231.800690576655,11090.41611554412,12716.589416993422,0.0,7948.929276785226,11958.021680550202,11587.09438295704,6338.80131849895,11358.786043881097,11515.939330665804,11986.820933734118,5724.489802812609,11818.0167952917,10028.278939635356,9498.490803591865,6962.838621118326,10599.764767372815,9047.626834628654,8961.368532328837,10182.788815484144,11674.894464222503
carcinoma_FA_HN15_1_linfoides_tumorales.csv,5802.058460592676,6003.151973544742,2585.5899883597117,5716.917095394251,3189.7809737268635,3838.5688658343465,3093.3359508078534,4366.4066845693615,4043.176192118297,3813.856393224414,6845.244162567457,4564.041167527311,6564.7928542316195,3400.0810877453537,5226.343090621709,5116.980382024554,2027.9213954706242,2495.045966234069,3525.4142787432984,3563.882511023596,6076.464313754465,7948.929276785226,0.0,4489.205280854551,4538.058835582337,4026.510362066139,4371.024270641002,5065.225604121247,4883.174138427828,7619.267701505496,4308.450944308832,2476.91972479633,6343.8605856405375,4536.383030617839,9696.431995736362,8263.94264230908,1961.074380706999,3509.1998369531743,4453.664166726014
stroma_ad_carcinoma_FA_HN14_4_linfoides_tumorales.csv,1855.9148877299708,2387.4326347221627,5192.51530850881,2420.511731940808,2818.630665663269,2421.684652592702,3960.3125357506287,1109.3395168872084,5725.180367895689,6051.050261743835,8571.44183822561,4725.300101961643,10355.999173480923,4628.571852649389,1785.025257009615,8718.789404057618,3761.1884840388175,5793.2483356953435,7239.271354371102,1289.11918039302,2300.8263020464187,11958.021680550202,4489.205280854551,0.0,1135.02420529284,6579.9319024610095,1936.812109919034,1944.1099271414068,1379.5685579094798,10633.731301307638,962.7787743018871,3305.815161112781,7166.596842637815,6844.40530817319,10865.018195601811,10131.127085165273,3369.581557267796,3520.2001598503803,946.3884039727751
dysplasia_FA_HN11A_2_linfoides_tumorales.csv,1497.7412582988827,2117.988533506401,4951.353861243017,2333.276854188655,2569.2316469895677,2318.9747394006617,3759.2749141881877,1399.0240230704449,6074.941823339345,6276.521728931265,8863.290197001877,5016.4474421929135,10603.645689137347,4954.112278022441,1855.2272972085243,8971.304984843908,3610.586824089486,5778.373389684392,7346.015935307297,1403.1732766844577,1898.3457492803059,11587.09438295704,4538.058835582337,1135.02420529284,0.0,6476.150742098452,1652.489143129538,1271.1748466572342,1084.9200987328397,10689.682001006935,1126.5429469699136,3539.957822029465,7745.736642145189,6967.865658967563,11263.576432237394,10434.183812423347,3027.77835434033,3818.237143665075,1024.3319422965033
carcinoma_FA_HN11A_2_linfoides_tumorales.csv,7783.189682563148,7851.375484361869,2035.5245451333078,7547.612157939629,4778.694870278839,5593.819557069384,5781.322910693351,6591.239536848513,2565.950431023002,2289.70401890715,4123.748837675763,3933.402416629453,4603.04420955279,4352.376203095032,7100.001289216836,3372.556194979121,5271.135091606465,2227.2374538725267,2228.65585264983,5711.414443794581,8135.160442210788,6338.80131849895,4026.510362066139,6579.9319024610095,6476.150742098452,0.0,6372.65829620922,7215.270914865717,6766.167724285118,4897.314670759227,6230.978994421482,5113.638155125993,3925.857230801146,1478.2406657744361,7069.932106610008,5750.542032959774,4635.820117350885,4293.948180968954,6308.107718470175
dysplasia_FA_HN11A_5_linfoides_tumorales.csv,1721.5828992222048,1752.4987507493456,4963.777312052832,1829.3903024815108,2688.0158801911466,1494.870333359338,2406.938073148013,1260.7063256678973,6305.054261956304,6313.368843917104,9176.002117803266,5391.476307668178,10436.250821080235,5155.912342849971,3175.8256490107806,8682.068928281818,3368.4055577520558,5751.871008914343,7369.479958334524,1836.8886182158963,2022.4214875583884,11358.786043881097,4371.024270641002,1936.812109919034,1652.489143129538,6372.65829620922,0.0,1525.0507336546666,1253.3860726659686,10865.335860086649,2146.3189291369185,3030.0344837090433,7965.597481868859,6880.112308454347,11724.715815210593,10797.395493790758,2880.4303849202925,3968.1343870777873,1420.2595869179627
stroma_ad_carcinoma_FA_HN15_1_linfoides_tumorales.csv,1378.9086383276629,1852.7709595562887,5499.624156313641,1581.1516510154959,2970.2963281722537,2071.44847266179,3558.1443493764127,1660.359557765402,6843.437677133708,7088.171675707231,9847.256354341847,5969.984822392469,11355.120462913179,5739.629366954703,2872.3913442046837,9664.353188852487,3814.875241949079,6248.2974963972165,7905.840711867437,2370.546009466628,1318.4741365735008,11515.939330665804,5065.225604121247,1944.1099271414068,1271.1748466572342,7215.270914865717,1525.0507336546666,0.0,1153.144793896871,11370.13983517055,2124.6963408345405,4133.681099033887,8743.941028571871,7888.880846896534,12198.452888943955,11159.757268345185,3371.3510701157757,4776.643432364373,1599.2558389748228
stroma_ad_dysplasia_FA_HN14_4_linfoides_tumorales.csv,1288.4006339917469,1595.9104302987473,5508.098884954289,1908.4573622152154,3092.241699470604,1997.822930703838,3221.3055559720374,1102.8819726765028,6587.87865993129,6729.469036032676,9468.621086312773,5558.502474524669,10744.712704150263,5489.253104887866,2306.751425688544,8981.324343525754,3975.5037299926257,6293.83623607291,7846.849558653733,1799.0362452925956,1713.6617247206582,11986.820933734118,4883.174138427828,1379.5685579094798,1084.9200987328397,6766.167724285118,1253.3860726659686,1153.144793896871,0.0,11344.726085200029,1427.5289769302076,3432.582504522719,8038.0016446114,7192.6543014632625,11901.69774562507,11065.952567121247,3496.517522483421,4177.454621861515,997.1278442018905
carcinoma_FA_HN14_2_linfoides_tumorales.csv,12101.038978079245,12412.74249918192,6310.539561581538,11921.068329743433,8885.09382693217,10106.553804920857,10477.059583306354,10913.121738507833,5276.211576120147,5377.271602498518,3364.6799209359874,6761.643585277358,3427.835895815465,6922.943696889647,10684.514041825685,4738.970567916554,8914.761495799201,5909.223504430827,4866.61753081998,9644.56044953722,12347.610666093471,5724.489802812609,7619.267701505496,10633.731301307638,10689.682001006935,4897.314670759227,10865.335860086649,11370.13983517055,11344.726085200029,0.0,10274.684842910794,9353.099356240393,5343.794134197389,4579.226381226109,5082.434492692559,3706.634911761511,8608.560062356128,7755.783657942488,10777.83324580466
stroma_ad_dysplasia_FA_HN14_2_linfoides_tumorales.csv,2334.132198412839,2575.8371908179233,4977.904716819926,2670.8307737721534,2550.7675430348613,2667.5524974991613,4027.9451209483627,1231.4702891052107,5385.1636634467895,5558.875953660334,8313.920463397637,4333.063186840981,9916.359626709198,4281.259180984186,1435.5598605131386,8456.60698605547,3663.7674947164246,5460.108041120872,6854.893779727122,926.0795613890116,2797.002727372474,11818.0167952917,4308.450944308832,962.7787743018871,1126.5429469699136,6230.978994421482,2146.3189291369185,2124.6963408345405,1427.5289769302076,10274.684842910794,0.0,3057.1858761717763,6736.637279088686,6256.11764538237,10649.731347862305,9842.04232455385,3286.8791198549557,2965.949730972421,977.2039034420416
stroma_ad_carcinoma_FA_HN14_3_linfoides_tumorales.csv,4529.5180192845555,4414.76825369103,3944.625955434985,4495.012988332165,2331.480650663842,2799.8352316908895,2681.511292225847,2616.982867573729,4786.698082928854,4444.995253554499,7852.7806742685625,4240.6978693070905,8153.306570089304,3669.428204189474,4120.3423859672785,6593.237538019946,2127.963570077383,4040.9412784847786,5294.463704406848,2589.4533398892386,4875.474938267879,10028.278939635356,2476.91972479633,3305.815161112781,3539.957822029465,5113.638155125993,3030.0344837090433,4133.681099033887,3432.582504522719,9353.099356240393,3057.1858761717763,0.0,6202.013705362576,5210.382265378694,10392.201104097221,9280.976208820852,2063.910869989174,2649.7167999822655,2880.3797939648052
dysplasia_FA_HN11A_1_linfoides_tumorales.csv,8892.52731048478,9048.330711723935,5007.962083803363,8992.53735888972,6266.010917792788,7335.600011470318,8361.374833474409,7327.845897972918,2413.506662552783,2940.021509028321,2301.6827888832026,3180.602650336221,5946.961366504464,4031.10215647897,6758.458347170439,4211.752448059165,7405.1804578725205,5013.205038086609,4871.26853686296,6478.756813719452,9385.672490385516,9498.490803591865,6343.8605856405375,7166.596842637815,7745.736642145189,3925.857230801146,7965.597481868859,8743.941028571871,8038.0016446114,5343.794134197389,6736.637279088686,6202.013705362576,0.0,2870.663772923801,4239.28833442561,3477.8912582598923,6907.829808712711,4363.38280787453,7317.337050758723
