,carcinoma_FA_HN15_1_mieloides.csv,dysplasia_FA_HN11A_4_mieloides.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides.csv,dysplasia_FA_HN15_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_3_mieloides.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides.csv,carcinoma_FA_HN14_4_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides.csv,carcinoma_FA_HN11A_5_mieloides.csv,dysplasia_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN15_1_mieloides.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides.csv,carcinoma_FA_HN11A_1_mieloides.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides.csv,carcinoma_FA_HN14_2_mieloides.csv,carcinoma_FA_HN11A_3_mieloides.csv,dysplasia_FA_HN15_5_mieloides.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_1_mieloides.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides.csv,dysplasia_FA_HN15_2_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides.csv,stroma_ad_dysplasia_FA_HN15_4_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides.csv,dysplasia_FA_HN11A_1_mieloides.csv,carcinoma_FA_HN15_2_mieloides.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides.csv,dysplasia_FA_HN14_2_mieloides.csv,dysplasia_FA_HN15_3_mieloides.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_4_mieloides.csv,dysplasia_FA_HN14_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_5_mieloides.csv,carcinoma_FA_HN11A_4_mieloides.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides.csv,dysplasia_FA_HN11A_3_mieloides.csv,carcinoma_FA_HN14_3_mieloides.csv,dysplasia_FA_HN11A_5_mieloides.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides.csv,carcinoma_FA_HN14_1_mieloides.csv,carcinoma_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN15_5_mieloides.csv
stroma_ad_dysplasia_FA_HN15_1_mieloides.csv,4224.172372367571,2610.2812826422355,2138.0670405706246,3302.454477779955,2752.6176378949067,5559.855966660581,6980.143140904711,922.6839484002874,4105.393654664659,1108.2623669255627,0.0,4210.505600984476,2675.312017868871,2232.138047114253,2646.8631295546256,7290.861993303294,2226.722453138352,2184.426642673036,3330.143778247877,1411.2051837676156,5820.500969321938,4148.10794306158,2051.3133316413628,6890.351984324101,2761.406326010437,1957.8433435105267,4650.947993403414,5456.479436854701,2801.6172897914366,4000.4599440150164,3411.1442983804995,7246.567610370457,8211.081185315286,6980.415323003905,4099.865319464255,7497.905478776541,2097.287717470174,1056.0729956474268,3319.1639842848285,3318.8366916345117,7983.406464820991,2845.556852725836,2322.781096636878,2128.7083979359895,5951.597734653616,3390.135221785666,3102.074980757012
stroma_ad_carcinoma_FA_HN14_4_mieloides.csv,3571.0797311605093,2381.2658898249656,2149.1859192694296,5849.786404680448,1513.8638849994902,3239.6563503904063,2787.931886450279,3735.6383451109955,1042.8275566559525,4428.78038912011,4210.505600984476,0.0,2001.4959416241122,2256.9951629782518,1646.1005531446858,3116.1854328556506,2883.357538681303,5046.817092015766,4600.2215021540105,2877.6663327069996,2523.976830410936,3077.3938709212734,2195.6121227376325,2921.6484049252626,5740.520498959771,5543.720528016793,631.7290874062405,2958.867907038222,1501.3956764670327,552.44272770004,2375.4598358514563,3654.8635286530794,4014.329153627358,3006.391533863239,511.02327345701286,3763.448115111852,3540.9874132050354,3940.203348981186,2150.7127490250286,4914.48119589202,4331.6706880296915,5486.187370977039,5124.221400817119,2124.1588904297637,1803.8595815378637,1218.6473091423507,5604.247923545507
stroma_ad_dysplasia_FA_HN14_1_mieloides.csv,2158.009869216621,1013.8008058012198,1093.8209438212318,3902.606981670816,1306.5651466754616,2995.672298257449,4653.316880378983,1946.9569378905724,1765.3801081295476,2872.148923747871,2675.312017868871,2001.4959416241122,0.0,1200.025811314237,1505.814142140427,4932.414094173354,1325.3055354141395,3105.2544138692797,2878.5162918412398,1333.4445266775917,3286.2304354525095,1857.5171754615624,1440.511916475189,4394.508295411565,5018.214263187669,4480.428079549316,2489.5982823048666,2842.3649541768414,1650.9989146263006,1711.8068196966321,3239.4612211631934,5440.73730546195,5842.2195548252175,4418.193079754067,2071.998759046434,5624.513145922393,3327.2465337757126,2442.6536540088987,804.6965629042809,3358.679931593344,6197.566195817406,3569.0823858115386,3177.0800929873694,1295.1968780994157,3558.6295088449665,1247.6266562220953,5206.725229098308
carcinoma_FA_HN11A_1_mieloides.csv,2790.7461372982066,1253.9424189847769,778.8397976117953,4192.535830602003,1377.1585096503347,3843.8915203649153,4864.628474754551,1949.692299025636,2091.2798693701116,2558.6493630412533,2232.138047114253,2256.9951629782518,1200.025811314237,0.0,1540.4305861237185,5171.975734049968,1050.487221070253,3341.687337418821,3220.4598352573958,1141.66343015969,4043.5771134506294,2531.4485072184216,1280.8279934289367,4912.665319938739,4295.841914602102,3681.0354085894714,2592.31281009745,3663.757897651544,1379.665055632336,2185.775997416213,2603.9638735854037,5174.303369234523,6074.386391341097,4939.099492737399,2215.046066038064,5382.270063634899,2771.6734475126286,2003.209326216489,1703.8838246205553,3496.2734146096686,5885.283613280928,3793.1257091972116,3492.8058038002277,1056.1532115103248,3842.6688329796693,1359.2069649074842,4521.571833090558
stroma_ad_carcinoma_FA_HN14_2_mieloides.csv,3592.2969203312987,2076.717197555305,810.5355073807988,5018.916679702825,386.7687698826636,4042.040842074109,4401.269556698731,2579.6348266536233,1860.7479315816279,3360.3053707544495,2646.8631295546256,1646.1005531446858,1505.814142140427,1540.4305861237185,0.0,4724.904908302825,2325.6818462491683,4022.5652785531684,4178.64857752348,1695.597866947645,3669.550884889982,3292.1898649869336,896.9675169031665,4420.860656245638,4229.116300410006,4006.45148288453,2057.8606068061704,3808.729565797378,684.0301855659028,1469.0727608930629,2172.4926754302146,4689.738275094363,5630.052579735582,4528.387546553764,1525.1857456970865,4942.518467055885,2117.120350002245,2901.607020744908,2153.0741312363057,4622.927377642818,5432.60563244216,4540.998067774026,4204.830698372365,755.2823844454382,3405.0570413108944,1242.8008019647614,4242.315522032527
carcinoma_FA_HN14_2_mieloides.csv,5384.171495689633,5048.33460816663,5227.429397480851,8761.112926268475,4605.638797862071,4287.673039800418,1128.9406108533908,6758.46806669849,3241.8629877974686,7497.947459251731,7290.861993303294,3116.1854328556506,4932.414094173354,5171.975734049968,4724.904908302825,0.0,5602.9284895450155,8024.858628015835,7227.357430469797,5927.888659470832,2872.10938805844,5004.02323661586,5268.920163447165,1961.0888183223303,8832.492302435776,8650.062587743021,2689.840284834425,3868.354434443676,4537.148799703911,3303.264267605672,4958.333446033135,2655.431912305995,1360.5378879488626,1388.6256678228262,3211.241252168792,2440.6028990505592,6623.744220423504,6999.870799155446,4701.610618400886,7400.297738177732,2838.9958281884183,8163.752982579897,8003.213019339404,5203.044219997819,1415.8551039861454,3927.419739949173,8588.945756012969
carcinoma_FA_HN11A_3_mieloides.csv,2169.9489243556136,1006.1948064333998,1644.1440302989122,3434.7393613081395,2142.8141542091194,3633.341842991338,5311.715795083405,1445.0463602614223,2399.1293833526297,2223.032008216771,2226.722453138352,2883.357538681303,1325.3055354141395,1050.487221070253,2325.6818462491683,5602.9284895450155,0.0,2588.199914444034,2435.568011787739,1242.8056991217252,4158.124680341415,2075.780961672466,1966.155441965878,5223.148477577943,4941.971263588714,4099.4322073286385,3201.303702739158,3492.1325241830305,2238.7529599596346,2682.1002333065007,3522.468740108008,5897.856194325935,6515.444453376811,5167.852641736592,2877.8939185744994,6103.2504758231225,3631.484333855786,1701.1046280851579,1579.032537918107,2721.926197980558,6628.272450836508,3032.9370554492816,2734.7760255912367,1786.4409889942465,4213.2386466697435,1965.7197438864482,5226.1298740958955
dysplasia_FA_HN15_5_mieloides.csv,3711.783870974636,3006.6378344977475,3450.2288196941363,1166.609664510797,3876.0844248440576,5377.989368672837,7742.051830082053,1711.8126396303753,4837.53655475686,1555.7545958446294,2184.426642673036,5046.817092015766,3105.2544138692797,3341.687337418821,4022.5652785531684,8024.858628015835,2588.199914444034,0.0,1794.114301498344,2410.8345106817483,6199.206136482827,3693.277597759117,3390.9579915317095,7432.155291697549,4635.285911423513,3469.883442983022,5533.083683373839,5420.394285945839,4111.3302993434645,4772.882053771776,5146.032133120608,8428.027602513857,8933.445921878747,7463.726430680195,5059.757004785366,8622.36685451053,4262.531731652757,1567.47651743078,3424.670338344967,1503.0758116222182,9185.428087918268,823.646101695374,565.3916634071287,3369.7985958512318,6647.567571921453,4212.794168947341,5046.90090848281
stroma_ad_carcinoma_FA_HN15_1_mieloides.csv,2257.0855025448805,2492.4673895801366,3497.4923875007717,1919.123650452379,3976.324030384054,3912.811184194611,7042.85328185941,2477.931082823584,4303.287635723989,2935.7589123041594,3330.143778247877,4600.2215021540105,2878.5162918412398,3220.4598352573958,4178.64857752348,7227.357430469797,2435.568011787739,1794.114301498344,0.0,2790.430239878164,5164.2196621725425,2292.5571953465374,3725.1751053540042,6509.966729445033,6047.152570205326,5029.835552364538,5109.258020594378,4078.1743679408214,4218.316884405268,4382.386943078685,5559.7877450345295,8186.639031871714,8157.15573721438,6427.335085818922,4793.66676137765,8334.5915280883,5191.366733693271,2539.4907063307783,2643.2376518782926,889.5206194825241,8903.982013744104,1459.012477133945,1579.3282328099979,3602.7616733610007,5934.870680643603,3688.3484078318656,6406.7807320307165
stroma_ad_dysplasia_FA_HN11A_1_mieloides.csv,3043.463293105586,1296.356959485377,1136.8979997314982,3427.4451143084952,1554.0772630254123,4250.679169625721,5616.677501047557,1024.9448585611638,2735.1891275457183,1856.563416593915,1411.2051837676156,2877.6663327069996,1333.4445266775917,1141.66343015969,1695.597866947645,5927.888659470832,1242.8056991217252,2410.8345106817483,2790.430239878164,0.0,4521.232317884268,2911.3441623505205,1094.3446878509958,5532.1326638159135,3857.260052079878,3191.499734082117,3332.485963934302,4128.644882475015,1801.6034617831247,2632.7896763411572,3005.623871769951,6138.269489327114,6848.425288723094,5610.857295613466,2808.268936234974,6349.521234527026,2517.6393905506934,1438.441086863526,2011.02569046397,3080.194703070467,6891.103673095137,2963.76285485799,2606.946790021715,1050.9884591295886,4577.075039390054,2056.48853903038,4114.8040117952005
stroma_ad_dysplasia_FA_HN15_3_mieloides.csv,3127.5088226711946,3396.5368740226695,4073.0696905273994,6842.781698975452,3650.462293752214,1948.6204397840188,3335.7901891746274,5124.2835403328645,2160.1870331640475,6041.731150933653,5820.500969321938,2523.976830410936,3286.2304354525095,4043.5771134506294,3669.550884889982,2872.10938805844,4158.124680341415,6199.206136482827,5164.2196621725425,4521.232317884268,0.0,3017.793987406275,4011.235074577095,1632.0466303003889,7855.113669855761,7514.82576708046,2414.495055905498,1655.268136378946,3474.8519667736614,2479.5273923356385,4545.077446424772,4735.133718645015,3453.962064536266,2011.3352678609947,2616.4825314520717,4646.592710873704,5737.442284034079,5611.1488900286395,2848.567919365873,5401.636975762259,5245.915418077478,6138.2682401479215,5976.808916341836,4044.460378989594,2479.6646734665333,2920.7274627835395,7869.843419226318
dysplasia_FA_HN15_2_mieloides.csv,956.1306229325614,1806.714197659906,2915.9079617696907,4055.4640128316823,3076.8236275976997,1803.0656611200961,4875.362747487711,3268.8088392361183,2319.2879956411057,4156.467732113499,4148.10794306158,3077.3938709212734,1857.5171754615624,2531.4485072184216,3292.1898649869336,5004.02323661586,2075.780961672466,3693.277597759117,2292.5571953465374,2911.3441623505205,3017.793987406275,0.0,3273.9725623996987,4306.730328676426,6751.559145057895,6036.875916231803,3295.3612282640697,1871.0881706183065,3278.3532700784745,2818.440510288594,4707.828200614313,6221.758376851799,5954.480588351994,4199.14816406284,3245.1524035653215,6344.07219252954,5161.130955322221,3666.366880857543,1250.4687682654142,2661.5751018458604,6902.197453426233,3453.373707682372,3366.7466990827397,3106.2474161197406,3850.9815896012833,2324.2824693157763,6983.79594182991
stroma_ad_dysplasia_FA_HN11A_2_mieloides.csv,3545.7902325275622,1684.3714922405816,789.9840062383068,4431.6160790042295,867.6537636029062,4174.864655244987,4958.507606553028,1837.202484923212,2173.5390038348187,2603.3440548859708,2051.3133316413628,2195.6121227376325,1440.511916475189,1280.8279934289367,896.9675169031665,5268.920163447165,1966.155441965878,3390.9579915317095,3725.1751053540042,1094.3446878509958,4011.235074577095,3273.9725623996987,0.0,4903.396468895772,3887.8738136502047,3556.5205098025226,2637.846285381203,3979.250552070861,841.4402534167808,1982.4409137549378,2104.0719821199646,5363.929201758766,6189.95205833724,5008.762730948876,2088.8514019232093,5593.065142245,1933.3889615928704,2263.5172954046857,2153.9614139108644,4086.341102416921,6119.007396285335,3929.2111119838187,3514.941970703281,476.0931233022429,3932.4654720034164,1486.907459544497,3974.3608696697397
stroma_ad_dysplasia_FA_HN14_3_mieloides.csv,4492.576480363423,4522.073000502236,4927.500976465435,8136.421758413638,4352.323375193786,3181.287216171064,2885.990351965842,6260.711612012885,2931.928077833785,7105.538250810737,6890.351984324101,2921.6484049252626,4394.508295411565,4912.665319938739,4420.860656245638,1961.0888183223303,5223.148477577943,7432.155291697549,6509.966729445033,5532.1326638159135,1632.0466303003889,4306.730328676426,4903.396468895772,0.0,8595.949112878296,8372.154165486721,2465.838514402527,2769.820912212089,4204.911079093789,3052.7526272881296,4891.391536830146,4184.535268995709,2115.3386302652766,1404.0181842340098,2977.3470854607517,3916.4613777071463,6404.915909387518,6626.070191659082,4085.3160749435847,6712.452482649703,4665.407249170978,7460.921018990795,7307.956029003322,4859.722946352669,2016.6668538837368,3664.9366846135385,8464.713482705229
stroma_ad_dysplasia_FA_HN15_4_mieloides.csv,6886.371799895095,5072.285272854477,3997.5822608692715,5573.287668793983,4294.323826929437,7990.468678142979,8476.633069539665,3660.380219872439,6032.729906374526,3238.1879631691936,2761.406326010437,5740.520498959771,5018.214263187669,4295.841914602102,4229.116300410006,8832.492302435776,4941.971263588714,4635.285911423513,6047.152570205326,3857.260052079878,7855.113669855761,6751.559145057895,3887.8738136502047,8595.949112878296,0.0,1447.911722355318,6181.635637790208,7825.079534232309,4436.823637443213,5677.52031795995,4026.31598026541,8372.497434507777,9706.310487883504,8721.800146245441,5658.690849205749,8643.364645902784,2411.078915652032,3630.6071289993447,5774.327681436906,5963.274044333302,9024.986142666576,5317.917339231688,4789.242972689317,3874.139265316364,7535.971105419337,5076.343643129687,1011.8252828942653
stroma_ad_carcinoma_FA_HN11A_1_mieloides.csv,6104.726959338058,4466.3297826573735,3545.1581821117725,4310.328564819279,4083.3225195601153,7421.229675082125,8308.59306069749,2801.178761824417,5667.7852524802565,2114.284238178166,1957.8433435105267,5543.720528016793,4480.428079549316,3681.0354085894714,4006.45148288453,8650.062587743021,4099.4322073286385,3469.883442983022,5029.835552364538,3191.499734082117,7514.82576708046,6036.875916231803,3556.5205098025226,8372.154165486721,1447.911722355318,0.0,5973.974238211078,7298.4108045022895,4230.491880648058,5415.859051947198,4235.77176184012,8271.77665842087,9531.452546173583,8484.785470738394,5460.469285275576,8536.349366968476,2547.1154047532177,2565.8835380094724,5180.041704712431,4847.039286232706,8912.873909226115,4142.15968698197,3603.580691855261,3598.4657517329356,7336.387455273823,4769.4056320853315,1881.8470059780043
dysplasia_FA_HN11A_1_mieloides.csv,3923.3671655858893,2838.072191903473,2569.1629083701728,6351.965654179434,1937.4645025188315,3371.1222334828294,2377.292519628472,4210.896898845333,1232.712179577071,4855.155374155335,4650.947993403414,631.7290874062405,2489.5982823048666,2592.31281009745,2057.8606068061704,2689.840284834425,3201.303702739158,5533.083683373839,5109.258020594378,3332.485963934302,2414.495055905498,3295.3612282640697,2637.846285381203,2465.838514402527,6181.635637790208,5973.974238211078,0.0,3068.8504436706967,1901.4487772972634,899.0479813151658,2554.061692156566,3125.571976651519,3586.625128583486,2581.931733024124,601.8073304887145,3245.1776285623287,3988.1414253951084,4367.222410428664,2595.5431716623507,5402.797596657866,3823.455459447916,5910.717884646563,5619.468667757011,2555.860801856908,1403.3164152526256,1617.852968709927,6044.405606098752
