,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_tumorales.csv
dysplasia_FA_HN15_3_tumorales.csv,7437.441800638227,3318.4596001791615,inf,1854.3819280653422,6047.175836966691,9929.469576895233,6780.55121662977,4938.707836530598,4852.097146236406,6822.952789782372,0.0,inf,4590.447280226686,inf,6043.378339805523,inf,4988.903710049192,inf,9844.873391443376,3098.509820266595,5640.0779333673045,6314.022150388861,6092.4674424391405,inf,inf,inf,inf,inf,5125.18457098992,4501.988134356615,9493.449514919268,6187.799799356198,inf,5747.637786414868,inf,6673.147906633999,5363.189098541099,3703.246339017975,8824.870199079985,inf,3181.137075570465,5045.005259713351,6236.16720967171,inf,inf
stroma_ad_dysplasia_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,321.90944397397095,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,324.70487155858314,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,6298.280038636249,1590.850010306591,inf,3879.6584941896303,1761.3197937889754,5658.477287661912,2501.170226445058,997.8068733800765,1206.4901989234672,2476.7046046028136,4590.447280226686,inf,0.0,inf,1774.7874624875024,inf,2897.6646664141617,inf,5575.446039668108,2200.3134819625907,1432.539007162309,5181.565540391336,1853.6681009857966,inf,inf,inf,inf,inf,1163.5913289680934,6916.493089947077,5034.297863090523,1881.2843167392814,inf,3047.993026985271,inf,2366.548332423102,1461.2658819450558,3457.1748718733834,4498.116910511976,inf,1790.5481510716854,1116.1909707367963,1900.6264700096963,inf,inf
dysplasia_FA_HN11A_5_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,2249.475719589253,inf,inf,inf,inf,inf,inf,inf,inf,inf,2302.4193547240284,inf,inf,inf,inf,8728.359747162302,inf,2368.9465366329878,inf,inf,inf,inf,inf,inf,inf,inf,1475.0721061156335,2526.433839073925
stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,6514.400939095898,2873.9035164916104,inf,5256.886513103791,1023.5481309680683,4003.1317130726757,1028.3715614351074,1344.7621443258604,1517.5953077698523,1264.4991836248455,6043.378339805523,inf,1774.7874624875024,inf,0.0,inf,3305.2859036874693,inf,3920.3877097840946,3401.5365203555375,791.6170338832829,5545.075434263393,1392.0180879873185,inf,inf,inf,inf,inf,1639.0194755649716,7967.733899599945,3650.3116064089463,1329.011870837117,inf,3124.499598273571,inf,899.0691168992377,1415.4963682984726,4287.7821611324425,3107.0444727477616,inf,3202.8350042093484,1482.7877475156552,646.8249211502699,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_tumorales.csv,inf,inf,1591.6851264710035,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,846.9269990475865,1655.3414299986205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_1_tumorales.csv,3425.684463914834,3448.4188096372427,inf,3676.819280122689,2487.0483735472585,6059.9156374094155,3827.909570481634,3347.858895216328,3756.6367424496602,3742.408274288428,4988.903710049192,inf,2897.6646664141617,inf,3305.2859036874693,inf,0.0,inf,5975.577550464972,2101.5026238439073,3668.758692808169,2303.196015497274,2228.304087907947,inf,inf,inf,inf,inf,3949.130230294982,5129.880466765739,6071.182889788419,3024.6544413109987,inf,903.0093487902652,inf,3223.7045598305826,2335.4264241236347,1571.5448886509641,5936.559875971339,inf,3746.380129666873,2076.7404937193496,2883.6896279220364,inf,inf
stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2249.475719589253,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,112.09202332953818,inf,inf,inf,inf,10096.454439637804,inf,228.04011409792497,inf,inf,inf,inf,inf,inf,inf,inf,3393.894594975964,321.27109529373524
stroma_ad_dysplasia_FA_HN11A_5_tumorales.csv,7767.364543477269,6692.7425028202915,inf,9070.937246910533,4237.17980233893,87.7110517609785,3280.683514043826,5119.459796112249,5183.517347077427,3318.060521202447,9844.873391443376,inf,5575.446039668108,inf,3920.3877097840946,inf,5975.577550464972,inf,0.0,7232.465319254513,4448.805319566335,7490.349239936432,3886.7719139828155,inf,inf,inf,inf,inf,5485.914964654787,10888.35097858871,1001.2066063381185,3985.6342508352122,inf,5181.0798486914655,inf,3259.693831911162,4777.366455776012,7298.870383884452,1648.7778513274209,inf,7034.270341148341,4836.295618233283,3923.713321981575,inf,inf
carcinoma_FA_HN15_2_tumorales.csv,5196.967464653646,1836.6087051016484,inf,2298.873191383306,3264.8625616894415,7315.597531735159,4177.906023918459,2707.6323057985437,2951.496663891475,4221.160446539165,3098.509820266595,inf,2200.3134819625907,inf,3401.5365203555375,inf,2101.5026238439073,inf,7232.465319254513,0.0,3329.4265777127084,4022.024723990116,3373.292019527382,inf,inf,inf,inf,inf,3076.043364575698,4868.767651121714,6870.627665238264,3494.404171120727,inf,2802.408633598847,inf,4008.147381413906,2646.2560160092607,1589.510831751222,6286.590878224963,inf,2157.719124927758,2450.0544700037212,3499.3184900028255,inf,inf
dysplasia_FA_HN15_5_tumorales.csv,6989.612396644749,2600.9741088707756,inf,5040.0320959609535,1564.1217917760541,4530.944741421131,1369.1653300936282,865.5156671436055,1141.0923492088284,1542.2508156558654,5640.0779333673045,inf,1432.539007162309,inf,791.6170338832829,inf,3668.758692808169,inf,4448.805319566335,3329.4265777127084,0.0,5952.024284061495,1949.0068861199939,inf,inf,inf,inf,inf,1137.3160871379598,8127.390670874191,3883.785982228694,1709.4955983548161,inf,3608.278767149875,inf,1605.6098372410374,1640.20383707504,4510.5265180262395,3223.1860321859835,inf,2887.148708469528,1731.3180428842088,1292.5018624749387,inf,inf
carcinoma_FA_HN14_4_tumorales.csv,1192.9414949501859,5656.866722514775,inf,5289.596459583869,4625.387889584169,7575.899513248432,5806.801639101395,5636.505008462056,6045.141213213379,5625.889383952669,6314.022150388861,inf,5181.565540391336,inf,5545.075434263393,inf,2303.196015497274,inf,7490.349239936432,4022.024723990116,5952.024284061495,0.0,4278.649737677554,inf,inf,inf,inf,inf,6237.8767149317555,4189.431565834199,7805.442142439977,4972.280324397973,inf,2587.9495830741107,inf,5287.82125097949,4523.205041515487,2755.185139003509,7829.490799030233,inf,5952.281231424967,4366.361701533214,5080.787979122469,inf,inf
stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,5152.782178708147,3094.265666383099,inf,5204.90812439869,745.81306632425,3969.802109057096,1648.856619135095,2035.2950380140956,2388.630311337794,1619.6002069160252,6092.4674424391405,inf,1853.6681009857966,inf,1392.0180879873185,inf,2228.304087907947,inf,3886.7719139828155,3373.292019527382,1949.0068861199939,4278.649737677554,0.0,inf,inf,inf,inf,inf,2421.504224694397,7192.310291646969,3967.253432978135,949.9665489761163,inf,1761.9661596834771,inf,1052.6667430186935,982.9529573199392,3451.6634470316,3775.5120195547397,inf,3370.0165820437314,1227.3369702550133,1013.561596660151,inf,inf
stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,321.90944397397095,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,294.19310568001794,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,inf,inf,863.4437855026989,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,846.9269990475865,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,893.0670468324478,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,inf,inf,449.5757137029052,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1655.3414299986205,inf,inf,inf,inf,inf,inf,inf,inf,inf,893.0670468324478,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2302.4193547240284,inf,inf,inf,112.09202332953818,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,10139.472486447947,inf,218.2174690948921,inf,inf,inf,inf,inf,inf,inf,inf,3438.2352639500364,260.8102023763265
stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,7318.980388740145,2060.876168013686,inf,4363.570254592114,2079.8942230099333,5568.504016796469,2283.7784852876794,846.0299850199876,782.2965940813656,2397.4020667102886,5125.18457098992,inf,1163.5913289680934,inf,1639.0194755649716,inf,3949.130230294982,inf,5485.914964654787,3076.043364575698,1137.3160871379598,6237.8767149317555,2421.504224694397,inf,inf,inf,inf,inf,0.0,7912.076609978571,4888.484441339139,2244.415393152738,inf,3980.3134385079534,inf,2342.4444955761946,2000.183363028542,4498.314457373198,4034.418473788015,inf,2326.0671557774926,1941.3497375582992,1918.6967048393656,inf,inf
dysplasia_FA_HN14_1_tumorales.csv,4840.3067339098425,6308.632452489231,inf,4758.823941405049,7237.763632637458,10973.02393735702,8740.417021902933,7499.119635359609,7618.231099527141,8731.670371623473,4501.988134356615,inf,6916.493089947077,inf,7967.733899599945,inf,5129.880466765739,inf,10888.35097858871,4868.767651121714,8127.390670874191,4189.431565834199,7192.310291646969,inf,inf,inf,inf,inf,7912.076609978571,0.0,11078.880383224778,7969.143025707223,inf,5892.373107126834,inf,8149.05841605995,7152.480958449103,3879.793055959433,10895.550919003526,inf,6382.56457005095,6614.454556893548,7598.742359418131,inf,inf
stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,8220.474442552944,6435.496717654585,inf,8885.550893918788,4125.475340499085,1077.5947027281727,2746.948578156859,4656.987887640082,4957.1145816898015,2691.3768200475333,9493.449514919268,inf,5034.297863090523,inf,3650.3116064089463,inf,6071.182889788419,inf,1001.2066063381185,6870.627665238264,3883.785982228694,7805.442142439977,3967.253432978135,inf,inf,inf,inf,inf,4888.484441339139,11078.880383224778,0.0,3430.826477676594,inf,5282.148369656996,inf,3145.9324236213015,4340.171440785454,7320.791064432427,911.4349052922564,inf,6662.6357738022925,4689.631518464082,3723.031959429397,inf,inf
carcinoma_FA_HN11A_1_tumorales.csv,5736.5742043887,3277.545460039453,inf,5480.585652122809,1190.0546871011256,4068.335534574268,936.6838420767203,1965.9265295392875,2519.3376629732225,835.4186340858814,6187.799799356198,inf,1881.2843167392814,inf,1329.011870837117,inf,3024.6544413109987,inf,3985.6342508352122,3494.404171120727,1709.4955983548161,4972.280324397973,949.9665489761163,inf,inf,inf,inf,inf,2244.415393152738,7969.143025707223,3430.826477676594,0.0,inf,2408.001975613811,inf,1102.5099593774883,1009.0002536947563,4173.647086822081,2938.8193681971957,inf,3541.2250194892135,1609.2204576454237,1230.192485467784,inf,inf
dysplasia_FA_HN14_2_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8728.359747162302,inf,inf,inf,10096.454439637804,inf,inf,inf,inf,inf,inf,inf,inf,inf,10139.472486447947,inf,inf,inf,inf,0.0,inf,10105.782148437907,inf,inf,inf,inf,inf,inf,inf,inf,7659.336611703953,10264.084322299846
stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,3420.110928452883,3864.94017664222,inf,4393.890382493724,2245.4416320059677,5262.595330980871,3243.4424036586333,3484.8447567015974,3873.377304673103,3070.6602449709853,5747.637786414868,inf,3047.993026985271,inf,3124.499598273571,inf,903.0093487902652,inf,5181.0798486914655,2802.408633598847,3608.278767149875,2587.9495830741107,1761.9661596834771,inf,inf,inf,inf,inf,3980.3134385079534,5892.373107126834,5282.148369656996,2408.001975613811,inf,0.0,inf,2742.9310645528594,2083.3391004912987,2404.733978790624,5273.379061284094,inf,4151.741994877929,2231.631983493039,2684.5934497316466,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2368.9465366329878,inf,inf,inf,228.04011409792497,inf,inf,inf,inf,inf,inf,inf,inf,inf,218.2174690948921,inf,inf,inf,inf,10105.782148437907,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,3439.0509412280476,158.91130072167408
stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,6122.045452760148,3553.500653668584,inf,5841.753621894574,1051.9125274912121,3340.905568563582,727.905017578395,2119.1654306022056,2277.6506881889713,875.7747182189531,6673.147906633999,inf,2366.548332423102,inf,899.0691168992377,inf,3223.7045598305826,inf,3259.693831911162,4008.147381413906,1605.6098372410374,5287.82125097949,1052.6667430186935,inf,inf,inf,inf,inf,2342.4444955761946,8149.05841605995,3145.9324236213015,1102.5099593774883,inf,2742.9310645528594,inf,0.0,1649.7898394585948,4341.9746282802425,2779.8006820540245,inf,3816.0680920977943,1724.8992198183496,844.8250997207901,inf,inf
carcinoma_FA_HN11A_3_tumorales.csv,5478.144258707902,2624.51119034784,inf,4610.379071943582,995.9145701735595,4859.813124480753,1676.7672807456913,1604.424853070273,2165.551743576658,1716.0050518748967,5363.189098541099,inf,1461.2658819450558,inf,1415.4963682984726,inf,2335.4264241236347,inf,4777.366455776012,2646.2560160092607,1640.20383707504,4523.205041515487,982.9529573199392,inf,inf,inf,inf,inf,2000.183363028542,7152.480958449103,4340.171440785454,1009.0002536947563,inf,2083.3391004912987,inf,1649.7898394585948,0.0,3392.5421831260205,3765.655390968814,inf,2913.0212366345995,1003.6404270609644,1271.406242807889,inf,inf
dysplasia_FA_HN15_2_tumorales.csv,3922.8699155487116,3244.414538821864,inf,2850.303569041589,3566.410647536446,7381.299704850746,4946.538293652371,3921.1017724086664,4212.770677450361,4932.254214878977,3703.246339017975,inf,3457.1748718733834,inf,4287.7821611324425,inf,1571.5448886509641,inf,7298.870383884452,1589.510831751222,4510.5265180262395,2755.185139003509,3451.6634470316,inf,inf,inf,inf,inf,4498.314457373198,3879.793055959433,7320.791064432427,4173.647086822081,inf,2404.733978790624,inf,4341.9746282802425,3392.5421831260205,0.0,7097.2954269826305,inf,3559.794227152928,2839.6796318388933,3907.2241443701387,inf,inf
stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,8435.28347041683,5768.423450080099,inf,8186.960958253327,3741.8706809179175,1729.2566392006865,2165.0187625666904,3941.92549788263,4253.78705447985,2229.2873153049363,8824.870199079985,inf,4498.116910511976,inf,3107.0444727477616,inf,5936.559875971339,inf,1648.7778513274209,6286.590878224963,3223.1860321859835,7829.490799030233,3775.5120195547397,inf,inf,inf,inf,inf,4034.418473788015,10895.550919003526,911.4349052922564,2938.8193681971957,inf,5273.379061284094,inf,2779.8006820540245,3765.655390968814,7097.2954269826305,0.0,inf,6070.576591342407,4315.010247053325,3346.5639922960922,inf,inf
dysplasia_FA_HN11A_2_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,324.70487155858314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,294.19310568001794,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,7100.172626297778,776.9145440282554,inf,2341.499678334922,3161.532923138432,7116.187686662313,4053.31041409926,2280.5669418563784,2102.893256117449,4066.9953692101435,3181.137075570465,inf,1790.5481510716854,inf,3202.8350042093484,inf,3746.380129666873,inf,7034.270341148341,2157.719124927758,2887.148708469528,5952.281231424967,3370.0165820437314,inf,inf,inf,inf,inf,2326.0671557774926,6382.56457005095,6662.6357738022925,3541.2250194892135,inf,4151.741994877929,inf,3816.0680920977943,2913.0212366345995,3559.794227152928,6070.576591342407,inf,0.0,2434.5977161365367,3285.0734323114366,inf,inf
