,carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN15_1_tumorales.csv,carcinoma_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_tumorales.csv,carcinoma_FA_HN11A_2_tumorales.csv,dysplasia_FA_HN15_1_tumorales.csv,carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_4_tumorales.csv,dysplasia_FA_HN15_3_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_5_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,carcinoma_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN15_5_tumorales.csv,carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,dysplasia_FA_HN11A_1_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,dysplasia_FA_HN14_1_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,carcinoma_FA_HN11A_1_tumorales.csv,dysplasia_FA_HN14_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,carcinoma_FA_HN11A_3_tumorales.csv,dysplasia_FA_HN15_2_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,dysplasia_FA_HN11A_2_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_tumorales.csv,dysplasia_FA_HN11A_4_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_tumorales.csv,dysplasia_FA_HN11A_3_tumorales.csv
stroma_ad_carcinoma_FA_HN15_3_tumorales.csv,1696.471102734639,498.5547351004456,419.0042088256828,504.20437737912374,352.4613064659035,711.4857185602689,465.4453524999717,1472.1538322510653,460.95233502812414,1461.157918349967,0.0,394.42533084825345,434.728531076526,1092.665780836939,361.0780797573392,694.238616706888,429.0405035281489,1361.9937767625274,416.05963340160844,357.33179148184,358.9786248828053,339.46886217439044,389.58867486163024,358.0695610761613,391.11211096900735,1339.1179077502145,363.92656010585716,588.9444367135774,1264.6956860615187,358.2216526314891,372.4010780775576,675.7090161637695,780.1454545501005,361.0780797573392,351.062587236401,425.1505400070876,599.2865284942203,350.80322318844543,368.2731471968404
dysplasia_FA_HN11A_5_tumorales.csv,1625.5851158499274,598.7416451698941,465.69653569984865,334.50449766064384,212.15736785836503,867.0761932723567,586.8954368487467,1599.5983532929192,584.2267490232546,1668.8087147289148,394.42533084825345,0.0,200.40132598587542,1235.4570113116613,172.9108069841746,721.460477365235,591.3744708832908,1449.858763265258,156.6971545329851,196.93749875788308,220.7277419031768,183.23603799453946,201.4214020884656,169.5985567652795,289.96789127204,1523.4201939398768,183.9492114520803,775.1318734244334,1459.08197115045,176.7623461065566,257.98631521382345,837.275898317079,958.4546370151172,172.9108069841746,169.6388330535589,237.94483282647238,743.6518816337161,178.11641572158908,386.7661566068855
stroma_ad_dysplasia_FA_HN14_1_tumorales.csv,1595.9763068781367,642.6447818085812,524.8813744375475,278.53838728207376,217.71896055621937,905.3812594363138,664.7648210970978,1598.7964243566798,598.0956891270298,1700.6962908510225,434.728531076526,200.40132598587542,0.0,1236.4607441159292,73.65045131918674,850.2655423653916,623.293502555112,1425.5261131487669,48.260735345338446,145.96494472850765,182.4353460932266,109.72121061945259,90.24841050340996,80.42423861132376,264.28206930111577,1526.3670749942603,86.69665973366168,812.1470524320804,1471.9723761038285,77.50199044156875,233.64033813761372,891.4373003439679,1002.7314628575131,73.65045131918674,86.32151788082699,140.84510297502095,805.6610033780049,115.90580309693341,418.51488947935525
carcinoma_FA_HN14_1_tumorales.csv,1055.563601224777,1274.3995036861277,968.7341095068533,1329.160104738727,1245.2920088576202,766.6063659028079,1207.633414766496,868.3461977155599,823.1609780613048,1630.0520007459604,1092.665780836939,1235.4570113116613,1236.4607441159292,0.0,1162.8102927967432,1085.4789052093395,1116.1372024375257,572.0477384713942,1217.7918464410118,1224.8721702788735,1179.7975448990273,1151.5744627451352,1191.3208879010335,1169.5840800888795,1271.4560167736906,922.669174309419,1175.8565012112176,811.2812102590605,696.8739220896184,1166.6618319191248,1232.8917738054922,935.4879950727685,910.9983887389064,1162.8102927967432,1152.0787927529932,1221.630868297968,769.0749211624595,1145.1452553176873,1267.2507091842292
stroma_ad_carcinoma_FA_HN11A_1_tumorales.csv,1522.3258555589503,568.9943304893945,468.3127329007087,264.1855744493726,144.06850923703254,831.7308081171268,591.114369777911,1525.145973037493,524.4452378078431,1627.0458395318353,361.0780797573392,172.9108069841746,73.65045131918674,1162.8102927967432,0.0,800.8646070423404,549.6430512359251,1351.8756618295802,54.98155364426921,72.31449340932087,108.78489477403983,36.07075930026585,28.510595104291014,6.7737872921370155,190.63161798192908,1452.7166236750732,13.046208414474933,738.4966011128936,1398.3219247846419,3.8515391223820075,159.989886818427,817.7868490247811,929.0810115383263,0.0,12.671066561640242,67.19465165583422,732.0105520588179,42.25535177774667,344.86443816016845
carcinoma_FA_HN15_2_tumorales.csv,1767.5203884238206,685.471600095152,608.1470421799859,876.9741379240747,817.0575919066248,674.0621508377502,676.0476053968173,1434.013592610213,614.1885410575779,1378.0549676766202,694.238616706888,721.460477365235,850.2655423653916,1085.4789052093395,800.8646070423404,0.0,671.8180778765093,1399.3719313425458,806.5613709125014,835.7117508983222,818.630808623278,772.0091612764854,829.3752021466316,799.5103688156885,728.5040044194111,1315.1633935489376,813.9108154568155,671.1428421637845,1265.2484329259971,800.9921013851119,763.7623174865184,670.7078041125794,695.1630056485853,800.8646070423404,790.138584726282,855.0575842899909,640.5063762964397,779.6160867101819,669.7959355228061
dysplasia_FA_HN15_5_tumorales.csv,1811.7421647898695,510.1116827401458,517.2657496621201,683.9482372345578,601.5949597064925,617.1073873187811,449.5587913195063,1482.7280288389659,565.4153874569059,1229.933071878114,429.0405035281489,591.3744708832908,623.293502555112,1116.1372024375257,549.6430512359251,671.8180778765093,0.0,1433.3632488605476,604.6246048801942,606.2406712758255,540.7199901845104,529.5922952896262,578.1536463402161,555.62976948985,534.5486620720054,1312.4472701321772,562.6892596504,590.2170733386785,1266.36373914281,546.6690326741623,533.0573436082834,648.2260463401083,665.9839090571024,549.6430512359251,541.923554867037,610.0883219133588,656.1117804295195,541.3939863797392,504.432372076361
carcinoma_FA_HN14_4_tumorales.csv,835.1433006556404,1563.3928106561677,1236.909857251444,1538.0368389420887,1462.577588905921,1128.5013687743892,1514.2792859354433,829.5946702672663,1080.090694495052,1940.880387357355,1361.9937767625274,1449.858763265258,1425.5261131487669,572.0477384713942,1351.8756618295802,1399.3719313425458,1433.3632488605476,0.0,1406.8572154738495,1417.6471400640703,1379.440801225393,1363.5334810820027,1380.3862569338712,1358.6494491217172,1505.221662549174,1162.0961055908585,1364.9218702440553,1098.5145213243695,931.518190352072,1355.7272009519625,1479.4895513692193,1220.2323648196243,1222.7822572791652,1351.8756618295802,1340.691654623674,1411.4699663268589,1062.7718515215702,1334.7616582021656,1531.0331230247548
stroma_ad_carcinoma_FA_HN14_4_tumorales.csv,1577.3074092032193,623.9758841336637,481.17720298465724,296.9205048674271,199.0500628813018,886.7123617613962,646.0959234221802,1580.127526681763,579.4267914521123,1682.0273931761046,416.05963340160844,156.6971545329851,48.260735345338446,1217.7918464410118,54.98155364426921,806.5613709125014,604.6246048801942,1406.8572154738495,0.0,127.2960470535901,163.76644841830904,91.05231294453506,83.49214874856023,61.75534093640623,244.39072518099195,1507.6981773193427,68.02776205874414,793.4781547571628,1453.303478428911,58.83309276665122,214.9714404626962,872.7684026690503,984.0625651825956,54.98155364426921,67.65262020590946,122.17620530010342,786.9921057030873,91.51633355181382,399.84599180443774
stroma_ad_carcinoma_FA_HN11A_2_tumorales.csv,1587.9546688873052,551.8866925506632,494.99574789357047,296.75779085089215,99.61830972799793,889.5155827486323,596.6212595252371,1591.5955459352501,582.3545299121887,1682.7740618509097,357.33179148184,196.93749875788308,145.96494472850765,1224.8721702788735,72.31449340932087,835.7117508983222,606.2406712758255,1417.6471400640703,127.2960470535901,0.0,171.9945348630753,100.10962362480718,100.82508851361189,79.0882807014579,243.69832007740177,1518.5032215764704,84.2207833575994,803.6427283862135,1454.558713944698,69.8771133002295,192.92609567956126,834.2703361721375,989.0632343996322,72.31449340932087,84.98555997096113,136.99627704968367,744.6564831729579,106.02764370045173,366.9545193954864
stroma_ad_carcinoma_FA_HN15_1_tumorales.csv,1590.0603335996234,573.6926577278917,473.8329602407718,315.0421671256318,201.5212098692403,822.8160669099526,567.2373369489724,1533.8874932329666,551.4209778802592,1637.1063440503028,358.9786248828053,220.7277419031768,182.4353460932266,1179.7975448990273,108.78489477403983,818.630808623278,540.7199901845104,1379.440801225393,163.76644841830904,171.9945348630753,0.0,113.18960298508645,137.29548987833084,114.16258578413826,250.28017752027517,1485.105111084523,104.48104257470715,733.0902002281537,1419.5326221070768,109.5484177271821,220.37903252152114,801.7464850773939,929.9809033278908,108.78489477403983,111.24592140067232,175.97954642987403,733.3845202711176,141.2857404846801,383.55027687349036
stroma_ad_carcinoma_FA_HN15_4_tumorales.csv,1539.0923160511297,550.9928214249092,443.75173240071604,290.1002237568772,153.85553103541207,813.5014169956838,566.7354571736744,1511.2814943798237,512.7438417143877,1596.877452376033,339.46886217439044,183.23603799453946,109.72121061945259,1151.5744627451352,36.07075930026585,772.0091612764854,529.5922952896262,1363.5334810820027,91.05231294453506,100.10962362480718,113.18960298508645,0.0,64.58135440455686,42.844546592402864,192.28587811968526,1438.816105663593,49.11696771474078,722.4047263801806,1376.7069929626991,35.72256091919634,171.03157493448867,790.9483380639249,910.8314070731583,36.07075930026585,40.436899771493316,100.80199630390791,715.8399295252601,66.21541287094381,333.83755029111944
stroma_ad_dysplasia_FA_HN15_2_tumorales.csv,1550.8364506632408,590.4713975969624,496.8233280049996,244.172448768378,167.93319335320953,860.2414032214181,619.624964882202,1553.6565681417844,545.4042209676763,1655.5564346361268,389.58867486163024,201.4214020884656,90.24841050340996,1191.3208879010335,28.510595104291014,829.3752021466316,578.1536463402161,1380.3862569338712,83.49214874856023,100.82508851361189,137.29548987833084,64.58135440455686,0.0,35.28438239642803,219.14221308622004,1481.2272187793644,41.556803518765946,767.0071962171846,1426.8325198889327,32.36213422667302,182.28373246076154,846.2974441290721,957.5916066426174,28.510595104291014,41.18166166593126,70.45776553849726,760.5211471631092,70.76594688203768,366.54698177245086
dysplasia_FA_HN11A_1_tumorales.csv,1529.0996428510869,564.0575669019386,473.859632126034,267.42845250424216,143.66022893649176,831.0002329481241,589.129124106103,1531.9197603296307,524.341810839452,1627.1009045602775,358.0695610761613,169.5985567652795,80.42423861132376,1169.5840800888795,6.7737872921370155,799.5103688156885,555.62976948985,1358.6494491217172,61.75534093640623,79.0882807014579,114.16258578413826,42.844546592402864,35.28438239642803,0.0,191.6806858081102,1459.4904109672104,19.819995706611948,735.5833773807952,1405.0957120767787,10.625326414519023,161.73721506653334,818.6778343162658,922.744935164419,6.7737872921370155,19.444853853777257,73.96843894797122,737.4599071622008,48.79386093075833,340.8040448895021
stroma_ad_carcinoma_FA_HN15_2_tumorales.csv,1685.251297597959,494.96318793636317,477.9614659088411,352.465067596523,260.2429311788486,884.9219544460645,547.9855365667963,1642.2703379217223,589.3009044435584,1621.0450144249733,391.11211096900735,289.96789127204,264.28206930111577,1271.4560167736906,190.63161798192908,728.5040044194111,534.5486620720054,1505.221662549174,244.39072518099195,243.69832007740177,250.28017752027517,192.28587811968526,219.14221308622004,191.6806858081102,0.0,1563.916972227048,203.62342185250174,757.1445453949998,1489.647271701794,187.67168834029826,184.19535366275764,759.1677748676072,912.1961993157504,190.63161798192908,202.59054936871814,248.90797111259815,774.5444702576362,215.5779766845145,299.4360967873346
dysplasia_FA_HN14_1_tumorales.csv,1728.74970720266,1485.0627966962581,1273.3548741399168,1627.7070144930615,1538.7235565125295,965.210039218956,1416.075959067401,944.3289206079869,1098.7619758462677,1048.414633675134,1339.1179077502145,1523.4201939398768,1526.3670749942603,922.669174309419,1452.7166236750732,1315.1633935489376,1312.4472701321772,1162.0961055908585,1507.6981773193427,1518.5032215764704,1485.105111084523,1438.816105663593,1481.2272187793644,1459.4904109672104,1563.916972227048,0.0,1465.7628320895483,1098.731234079521,715.2581142324814,1456.5681627974554,1525.9500932302913,1183.1656004067258,912.8443346087744,1452.7166236750732,1441.6842873768974,1512.1482048739035,1036.605767619784,1435.8753784972982,1533.1578939853368
stroma_ad_carcinoma_FA_HN14_2_tumorales.csv,1535.3720639734247,582.0405389038694,480.2211685892527,262.39337904702626,151.19347024788613,844.777016531602,592.995445395299,1538.1921814519685,537.4914462223181,1640.0920479463107,363.92656010585716,183.9492114520803,86.69665973366168,1175.8565012112176,13.046208414474933,813.9108154568155,562.6892596504,1364.9218702440553,68.02776205874414,84.2207833575994,104.48104257470715,49.11696771474078,41.556803518765946,19.819995706611948,203.62342185250174,1465.7628320895483,0.0,751.5428095273685,1411.3681331991165,16.89774753685694,173.0360952329019,830.833057439256,942.1272199528013,13.046208414474933,25.717274976115174,80.24086007030914,722.7863714963756,55.3015601922216,357.91064657464347
carcinoma_FA_HN11A_1_tumorales.csv,1491.39981126811,715.166414176168,515.2743565050287,870.1012969880567,794.3934568879267,550.1765051343443,641.8432753232562,1281.854283392774,469.66373060073647,1380.2291427868802,588.9444367135774,775.1318734244334,812.1470524320804,811.2812102590605,738.4966011128936,671.1428421637845,590.2170733386785,1098.5145213243695,793.4781547571628,803.6427283862135,733.0902002281537,722.4047263801806,767.0071962171846,735.5833773807952,757.1445453949998,1098.731234079521,751.5428095273685,0.0,1013.2822021384947,742.3481402352757,740.5992192742482,515.0968686766462,653.5798069523241,738.4966011128936,727.6039210431832,798.2447793776109,503.24700562543046,723.7152980395683,677.5120737455386
dysplasia_FA_HN14_2_tumorales.csv,1366.8464247772665,1418.5966627896532,1189.2296237599785,1559.3616334706458,1478.022219898749,876.6648368612333,1341.1921191266906,1053.2049441802667,1054.0904661033176,1392.0358921523125,1264.6956860615187,1459.08197115045,1471.9723761038285,696.8739220896184,1398.3219247846419,1265.2484329259971,1266.36373914281,931.518190352072,1453.303478428911,1454.558713944698,1419.5326221070768,1376.7069929626991,1426.8325198889327,1405.0957120767787,1489.647271701794,715.2581142324814,1411.3681331991165,1013.2822021384947,0.0,1402.1734639070237,1465.3563113456705,1114.4676988671854,916.2035790916912,1398.3219247846419,1387.3916262819205,1457.6534944058963,975.138817534071,1381.9422267748078,1455.254735812585
stroma_ad_carcinoma_FA_HN14_5_tumorales.csv,1526.1773946813319,567.4872157020395,468.04360418192744,268.0371135717547,142.79676581405556,830.3321342371036,589.6412549199233,1528.9975121598757,523.8583434646159,1624.3906032006485,358.2216526314891,176.7623461065566,77.50199044156875,1166.6618319191248,3.8515391223820075,800.9921013851119,546.6690326741623,1355.7272009519625,58.83309276665122,69.8771133002295,109.5484177271821,35.72256091919634,32.36213422667302,10.625326414519023,187.67168834029826,1456.5681627974554,16.89774753685694,742.3481402352757,1402.1734639070237,0.0,161.29355015319612,817.8276497134822,927.8184944263305,3.8515391223820075,16.52260568402225,71.04619077821621,735.8620911812002,42.125010355315894,344.52970544859687
stroma_ad_carcinoma_FA_HN14_3_tumorales.csv,1679.2441097380838,455.19185422565295,496.4389087431932,311.59410946217895,202.43437767684298,866.4053908506578,543.9668453676468,1613.487272034733,555.0954592729789,1622.5423527044184,372.4010780775576,257.98631521382345,233.64033813761372,1232.8917738054922,159.989886818427,763.7623174865184,533.0573436082834,1479.4895513692193,214.9714404626962,192.92609567956126,220.37903252152114,171.03157493448867,182.28373246076154,161.73721506653334,184.19535366275764,1525.9500932302913,173.0360952329019,740.5992192742482,1465.3563113456705,161.29355015319612,0.0,755.2180800378093,920.489613000583,159.989886818427,172.6609533800672,223.33101707053288,771.3529552995426,190.581925049434,296.33840628203814
carcinoma_FA_HN11A_3_tumorales.csv,1592.429213115468,644.6138403708152,653.946947238569,922.4732688080245,795.7745202653305,550.5815526150791,643.2948431151813,1336.8584313739345,564.3810840458436,1405.0440078042527,675.7090161637695,837.275898317079,891.4373003439679,935.4879950727685,817.7868490247811,670.7078041125794,648.2260463401083,1220.2323648196243,872.7684026690503,834.2703361721375,801.7464850773939,790.9483380639249,846.2974441290721,818.6778343162658,759.1677748676072,1183.1656004067258,830.833057439256,515.0968686766462,1114.4676988671854,817.8276497134822,755.2180800378093,0.0,721.0743985933339,817.7868490247811,809.0447601527248,870.9963698521195,555.1506919424501,798.7032678031399,656.6171626914239
dysplasia_FA_HN15_2_tumorales.csv,1732.3944500768696,811.5204036667548,745.2146611533403,1042.7702356200577,988.2334532353627,522.82914658668,707.4060940362507,1140.8501742281087,632.6507180038863,1054.4991607260386,780.1454545501005,958.4546370151172,1002.7314628575131,910.9983887389064,929.0810115383263,695.1630056485853,665.9839090571024,1222.7822572791652,984.0625651825956,989.0632343996322,929.9809033278908,910.8314070731583,957.5916066426174,922.744935164419,912.1961993157504,912.8443346087744,942.1272199528013,653.5798069523241,916.2035790916912,927.8184944263305,920.489613000583,721.0743985933339,0.0,929.0810115383263,920.6749573280225,989.0773019069817,605.7148384605663,905.848938668487,854.9990304886867
stroma_ad_carcinoma_FA_HN14_1_tumorales.csv,1522.3258555589503,568.9943304893945,468.3127329007087,264.1855744493726,144.06850923703254,831.7308081171268,591.114369777911,1525.145973037493,524.4452378078431,1627.0458395318353,361.0780797573392,172.9108069841746,73.65045131918674,1162.8102927967432,0.0,800.8646070423404,549.6430512359251,1351.8756618295802,54.98155364426921,72.31449340932087,108.78489477403983,36.07075930026585,28.510595104291014,6.7737872921370155,190.63161798192908,1452.7166236750732,13.046208414474933,738.4966011128936,1398.3219247846419,3.8515391223820075,159.989886818427,817.7868490247811,929.0810115383263,0.0,12.671066561640242,67.19465165583422,732.0105520588179,42.25535177774667,344.86443816016845
