,stroma_ad_dysplasia_FA_HN15_1_mieloides_notumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_mieloides_notumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales.csv
carcinoma_FA_HN11A_5_mieloides_notumorales.csv,5566.922461606322,2239.6691385406066,4086.0576998511388,5142.758327398736,7880.168095295316,4426.058127329089,6620.4815047967795,3907.329471675003,3278.6252416641905,2758.3100447675083,0.0,3267.7405686478983,5192.84277367504,4700.781882822386,2827.9832299302425,3468.97187306135,6113.608583912739,2918.6576253685025,2433.95518804699,3978.2038386009385,4920.837873889315,1344.038308814479,1211.3791896605699,6038.917229787458,6502.800191214888,5894.561327949478,5094.274951318623,6231.534773977883,7801.874435700902,5268.700403332212,1901.95776058208,4857.343623631963,8925.790913618304,3091.5340245344046,5457.600020466913,6114.975743749129,2616.7500316437654,8713.543635988486,6158.0915658462945,9339.061243254177,6620.885145511569,5613.3375123521655,6162.238910614259,5177.28511264315,4097.966048391659,1674.0040080286433
stroma_ad_dysplasia_FA_HN11A_2_mieloides_notumorales.csv,2529.038580302368,4752.0219555549675,5236.4013228115155,2328.7421042695655,5523.729833256432,1637.7782400280905,4144.59423697076,6279.507667652279,5660.029425823043,1925.9920699229365,3267.7405686478983,0.0,4692.527257833236,2003.4091608787548,1373.9933826289998,6395.647711179981,3866.4869366571165,3004.4505272350543,2049.3969176498836,2515.0009988439347,3767.3593610376693,3047.5045367243442,3402.512566958005,3814.8718801575237,3552.403607582072,3761.128492869871,7585.693691296839,3427.875445795384,4848.450253395459,8274.143028159466,1996.8990736380574,2281.8454973042344,6719.02136500823,5455.851693693892,2686.3457393248677,3846.6856435037266,3100.2917583441704,6459.020412086364,3261.340275708745,8033.083103319374,4157.885291297324,2534.971480334991,3769.6433194746146,3405.2177277535657,1221.3764175876838,3449.9561840103693
carcinoma_FA_HN15_1_mieloides_notumorales.csv,5239.820948252332,6014.590943774196,2120.8675387519747,5052.467389898479,3728.6492528453227,4071.2396021636005,3988.5197963939595,8037.277178647481,7082.799841740692,3686.132916355864,5192.84277367504,4692.527257833236,0.0,4219.178730958716,3745.3875790107395,6865.181583568761,7816.618592978314,4820.148146971881,4451.4116654739155,5364.829780572469,3432.1845521833175,5064.519516251698,5611.022571077546,7913.18542015829,5395.023394619466,2516.0230857327365,9190.964662923567,5024.384553707415,4044.918002350188,8227.911188864715,4504.811331504498,6680.974531243674,4082.3243131421996,7365.542244236192,4695.446371631502,4566.109586490625,3272.863835362264,3766.6857823704618,5404.962425919042,4522.146369284261,2142.669631405783,4573.238830586169,7095.765413995367,5085.042427644189,4514.469688111023,6010.853902751231
stroma_ad_dysplasia_FA_HN11A_1_mieloides_notumorales.csv,1210.794895644402,6007.363999296099,5487.602731405376,2803.2792959712574,3769.50212285273,1325.2990395700867,2305.642843564322,7782.335511004942,6928.812143203511,2667.6948763278233,4700.781882822386,2003.4091608787548,4219.178730958716,0.0,2573.8766225381855,7681.486644437539,4345.43997151614,3871.0332797139417,3355.2785039525097,2592.6578382169914,2343.107289642561,4481.743947167517,4987.843025828018,4465.674081247562,1956.4714107152322,2663.7162457046807,9077.439201873669,1756.6467386252816,3300.5251258915678,9485.77737304607,3486.398050530903,3290.61226238009,5892.346614689027,6912.361418774687,1157.1604923447528,2187.437082555815,3458.2109610313973,5212.104629348678,1710.4724883679432,7401.199985125407,3279.8727043540393,1665.1558440124797,3485.9973304321034,2142.9248012084727,1620.996487664966,5019.146164022593
stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales.csv,3438.7036646310235,3750.9748803281764,4134.012752997543,2809.3086940976973,5382.366124875537,2153.8625599564148,4530.799730649478,5766.333972817475,4695.9746039917,1191.7736204144032,2827.9832299302425,1373.9933826289998,3745.3875790107395,2573.8766225381855,0.0,5337.03362414027,5066.820776616603,2609.6336731785946,1629.933314033879,3197.9300992526973,3571.8814072444347,2470.626569056087,3047.7754863903738,4846.8979628026345,4133.437106037662,3326.985706647606,7004.763062697757,3976.3400334071907,5175.3528502575655,7216.764776702969,1717.638793889196,3204.4842287826564,6605.035206433948,4975.61726805513,3604.464912129537,4445.446555608631,2436.0147022950678,6092.266751713735,3918.97747804261,7312.8474632142625,3965.9778186825065,3298.181231979042,4824.541906551792,3944.3361759957556,1982.2940995944991,2988.6394968939326
carcinoma_FA_HN14_2_mieloides_notumorales.csv,8667.618112029595,1966.4555235787948,5829.800841938385,7416.719863712558,9758.360334820034,7344.2936955094465,8867.283847442544,2653.0050858144637,1134.5494300808978,5479.74011696196,3468.97187306135,6395.647711179981,6865.181583568761,7681.486644437539,5337.03362414027,0.0,9056.131615032964,6101.005768224778,5551.457570462863,7205.168404837046,7702.822019894102,4082.008581371011,3734.4320554049837,8410.864292692373,9231.830758752685,8166.779842326342,3119.769106596147,9192.301395323007,9996.709273825567,2454.8385381131657,5048.18495689474,7768.762089414512,10690.34003652595,1986.0150489579244,8569.163450279146,9146.853651367539,5352.20295123038,10319.629846148595,9128.184711528307,10791.837159693627,8269.618082292085,8410.470633587083,9122.63237517538,8212.29468426279,7266.02281650391,3159.913612990389
stroma_ad_dysplasia_FA_HN15_4_mieloides_notumorales.csv,3665.0469381047515,7455.0942771348455,8568.22049783305,3899.363155089954,7701.480801303122,4731.337536763497,5860.211732372165,8109.981439570596,8330.82561081901,5387.078426310414,6113.608583912739,3866.4869366571165,7816.618592978314,4345.43997151614,5066.820776616603,9056.131615032964,0.0,5629.8281848875,4157.9777797365,4028.0742785384823,6265.555181448293,5628.341651409542,5694.878187057447,1435.830150151919,4629.512235008421,6912.330054490329,9343.320487360414,5152.533369897741,6814.0548319291465,10798.930760700112,4452.9580335973105,2267.9627877933603,9879.345806806032,7649.555181056565,4151.149021503796,5453.760745166367,6562.748835400505,9528.239739184313,4576.2551405703725,11349.239866385853,7369.148932640584,4247.360039272024,1978.7631951144658,5264.832009384687,4282.209827804927,6289.267049067501
carcinoma_FA_HN11A_3_mieloides_notumorales.csv,4530.171620970747,4895.91853570013,5176.814872716489,4984.363049155559,7091.272128652337,3443.5320299619025,5842.184618684457,6365.032073258394,6061.113774690082,1959.7097217202397,2918.6576253685025,3004.4505272350543,4820.148146971881,3871.0332797139417,2609.6336731785946,6101.005768224778,5629.8281848875,0.0,1897.6892319163983,2231.8831415548752,3649.2478019679043,2443.623180463258,3266.8903309356137,6034.24185530507,5419.516717127812,4776.460098563354,7515.43104394984,4881.17926177023,6611.572637377969,7571.366906215477,2547.724396775038,4347.521080170308,8523.611974191404,5822.461500815177,4346.411913180811,4764.473942257089,2942.240118701364,7915.155400290015,4920.51032955231,9138.984178182995,5905.239395697646,4517.335113889751,5277.44659135318,3120.288877716119,2888.2076930695052,4268.066571241279
carcinoma_FA_HN11A_1_mieloides_notumorales.csv,4120.601732348219,3810.4835307423914,4618.530792626318,4243.253544893276,6566.198132936273,3052.060315169891,5341.510351777005,4874.356315653828,4798.947061041873,2034.2426768674254,2433.95518804699,2049.3969176498836,4451.4116654739155,3355.2785039525097,1629.933314033879,5551.457570462863,4157.9777797365,1897.6892319163983,0.0,2474.8881273645925,4154.264605010383,2014.8180160394757,2099.2242358140575,4432.74330475082,5046.045286281022,4512.750781437302,6087.333368608346,4714.409037457855,6396.163869989531,7311.114536347353,1166.2574684897306,3038.8135703237776,7840.858952389694,4297.359382161267,3857.9616097676612,4619.991640080736,2502.1946004982997,7500.707110735302,4698.618347039218,8462.58583301936,5343.980328053087,4212.845903205126,4165.977730835306,3923.316349723875,2563.2184483025353,2770.8286598698337
carcinoma_FA_HN11A_4_mieloides_notumorales.csv,3276.3053311279627,5927.081846181604,6234.380167753834,4378.493319698253,5997.381230828548,2500.280570209977,4471.663702793314,6953.810911276028,7017.783292415091,2705.288417315052,3978.2038386009385,2515.0009988439347,5364.829780572469,2592.6578382169914,3197.9300992526973,7205.168404837046,4028.0742785384823,2231.8831415548752,2474.8881273645925,0.0,2879.991863733087,3273.1423548623475,4079.057243402015,4616.921777595549,4145.975001031566,4271.8388802456675,8209.185559461826,3626.728281614446,5559.012114980449,8811.452938721915,2990.211164514898,3261.8460465069415,8017.675690266265,6563.677606077751,3036.633226454639,3523.8950253366916,4193.971355290608,7334.7288640845345,3707.5108736488855,9092.180104754812,5065.5306251298625,3645.0899106091924,3437.383427009678,2178.595769959609,2132.9344057019935,5090.513735028258
dysplasia_FA_HN11A_3_mieloides_notumorales.csv,3144.9858828832857,6287.966659032566,4917.8052204681835,4199.11719187107,3648.3329087583006,2425.321662952129,2554.8951512472318,8475.605920167955,7535.260966318242,2830.752186294229,4920.837873889315,3767.3593610376693,3432.1845521833175,2343.107289642561,3571.8814072444347,7702.822019894102,6265.555181448293,3649.2478019679043,4154.264605010383,2879.991863733087,0.0,4281.405273170548,5525.542040896189,6637.005164765406,3021.5745213505825,1893.7055117655416,9745.257015983992,2492.4207490542476,3310.483266092527,9456.7915711588,4320.30925731634,5131.677029179374,5796.9683800608955,7691.214614147389,2523.7231917782087,1890.2582076293947,3322.6794810228894,4914.232738728014,2980.6050453296007,6787.438318567377,3545.8595168631255,2816.1717126829367,5348.241187968365,2160.77204921977,2998.8814550610596,6175.393800850543
carcinoma_FA_HN11A_2_mieloides_notumorales.csv,5229.318208237306,2888.517469160414,4485.593099241962,4703.841743024993,7638.216240100613,4014.234538207986,6400.603378008278,4599.0869782610935,3963.9771728967007,2233.5626171933027,1344.038308814479,3047.5045367243442,5064.519516251698,4481.743947167517,2470.626569056087,4082.008581371011,5628.341651409542,2443.623180463258,2014.8180160394757,3273.1423548623475,4281.405273170548,0.0,1716.3658484682435,5545.571188646321,6062.524025460538,5435.292088735114,5872.825800419023,5795.902867344599,7336.792310698429,5813.788322685203,1512.1281626341072,4231.846803909559,8713.1109019505,3815.072715909576,5179.836070320243,5704.236939070377,2792.423097112345,8396.894281788282,5724.577843731826,9132.308657324102,6252.088768554526,5170.0518805305655,5852.743971212478,4576.253749994202,3710.3517978611176,2281.535879832487
stroma_ad_dysplasia_FA_HN11A_4_mieloides_notumorales.csv,5704.294857499421,2028.7385674800166,4670.861798168963,5276.626885592693,8227.227279656749,4452.4136752708055,6980.773780943237,3386.7672185551105,3040.9117523283353,3297.0315403103928,1211.3791896605699,3402.512566958005,5611.022571077546,4987.843025828018,3047.7754863903738,3734.4320554049837,5694.878187057447,3266.8903309356137,2099.2242358140575,4079.057243402015,5525.542040896189,1716.3658484682435,0.0,5597.491705897296,6597.416592599339,6015.116918670451,4675.483333820448,6210.919886997323,7918.274251258531,5523.289110494034,1809.0762806805008,4502.598965426802,9285.036033950115,2688.296864110673,5472.953322489447,6006.596607378311,2835.011860154043,8979.522722024783,6213.17514381911,9644.043984193142,6885.004465491983,5663.061449297614,6012.287210795574,5317.666960697366,3964.9863473375126,1103.5525186466157
stroma_ad_dysplasia_FA_HN15_5_mieloides_notumorales.csv,3877.469846008729,7024.19271113173,8500.634625412147,3868.6931076375763,7712.244075323382,4937.680388687383,5946.997595831476,7192.641497102823,7645.84033663056,5491.67963405377,6038.917229787458,3814.8718801575237,7913.18542015829,4465.674081247562,4846.8979628026345,8410.864292692373,1435.830150151919,6034.24185530507,4432.74330475082,4616.921777595549,6637.005164765406,5545.571188646321,5597.491705897296,0.0,4931.431755502226,7018.311540738181,8342.936225188143,5527.470558798793,7007.368281212457,10093.64002842975,4412.538055623366,2129.4101924698593,9810.849117857826,6981.863737996821,4551.97379727167,6071.611831513346,6766.360616452526,9486.753755784806,4895.695920344207,11247.856990320395,7272.124880095386,4471.050605914504,2384.3020360059286,5864.316549590102,4489.104627466641,5757.053887562886
dysplasia_FA_HN11A_2_mieloides_notumorales.csv,1380.1666700935361,7484.92670300895,6804.440008857212,3333.9527182205948,3580.476021131432,2571.234112459119,2313.967305538575,9635.78517465751,8585.93284302896,4137.3879697741295,6502.800191214888,3552.403607582072,5395.023394619466,1956.4714107152322,4133.437106037662,9231.830758752685,4629.512235008421,5419.516717127812,5046.045286281022,4145.975001031566,3021.5745213505825,6062.524025460538,6597.416592599339,4931.431755502226,0.0,3301.8338834691626,10919.912248929673,1216.2144714727585,2528.104613198384,11136.261732303345,5263.973749097541,3819.8084860584217,6682.517820707279,8717.206481447514,1510.2582137543352,2119.2973620149232,4671.288645879045,5719.799339475357,836.1053677782111,8316.722678106215,4329.576432379675,2048.202458757994,3421.117707572152,3186.1942031748713,3065.429403805408,6722.667267699634
stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales.csv,3458.801084954368,6685.803504314438,4195.592079516657,3744.7021875369414,2705.2903948088024,2299.7580537928043,2917.3713296866918,9020.305565878445,7682.041665663933,3451.8923155537404,5894.561327949478,3761.128492869871,2516.0230857327365,2663.7162457046807,3326.985706647606,8166.779842326342,6912.330054490329,4776.460098563354,4512.750781437302,4271.8388802456675,1893.7055117655416,5435.292088735114,6015.116918670451,7018.311540738181,3301.8338834691626,0.0,10277.373610600467,2669.0837965773226,2067.856561943146,10026.104349291441,4762.707884368175,5134.056091191647,4320.355330418802,8130.412200800817,3051.3659857246457,2702.1352317009596,3486.7345143267266,3444.008968840028,3133.1661966406514,5436.520235528,1992.9174070071047,2722.82467033958,6126.202678831912,3202.1233219789037,2887.0248389979515,6104.403990374346
carcinoma_FA_HN14_3_mieloides_notumorales.csv,9961.585993148174,3693.180785055016,7994.1152219311925,9440.933970992694,11934.472388790724,8885.124031354104,10303.398115857872,2061.2742362632334,2763.7089447382687,7479.90014896413,5094.274951318623,7585.693691296839,9190.964662923567,9077.439201873669,7004.763062697757,3119.769106596147,9343.320487360414,7515.43104394984,6087.333368608346,8209.185559461826,9745.257015983992,5872.825800419023,4675.483333820448,8342.936225188143,10919.912248929673,10277.373610600467,0.0,10678.415002559013,12154.727528482093,4810.03571733048,5945.43346632557,8466.642401045057,12963.613417800641,2288.127204983868,9812.463499440391,10558.734543149942,7126.34006612743,12775.477714277944,10616.29068182702,13206.418493212233,10701.503539443913,10073.968780271778,9330.73583667818,9768.847652267283,8445.158680982357,4255.563493329838
