,stroma_ad_dysplasia_FA_HN15_1_mieloides_notumorales.csv,carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides_notumorales.csv,dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_mieloides_notumorales.csv,carcinoma_FA_HN15_1_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales.csv,carcinoma_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides_notumorales.csv,dysplasia_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides_notumorales.csv,dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_mieloides_notumorales.csv,dysplasia_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides_notumorales.csv,dysplasia_FA_HN15_5_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides_notumorales.csv,dysplasia_FA_HN11A_1_mieloides_notumorales.csv
carcinoma_FA_HN11A_5_mieloides_notumorales.csv,1121.8322658891173,460.42219981993145,681.8122398509712,740.7563364718854,1204.9690218696485,768.2331412856518,1056.5293189726726,710.4653624717071,528.4975871153026,569.7274225367349,0.0,744.9304044807812,753.4963845387982,795.5862131185921,627.6382013328948,557.0017486514078,1252.972167189352,795.0869271361242,490.78034703010576,786.12209620018,900.4441710401616,556.2585468211432,468.49717954230726,1213.0041093571658,1042.8843297553613,966.8571459076911,600.8405524487079,913.1692161223957,1229.1706532729775,716.2212825837257,597.6152403858916,802.6701790221395,1275.41761192633,543.3266752115039,851.5526407137659,1026.4679877734447,808.5469774814917,1105.9555611897076,997.3914551701596,1394.374480385228,784.4681216398068,877.3129505853287,1281.128713346532,1170.512076286216,734.3998500449046,394.65526849232845
stroma_ad_dysplasia_FA_HN11A_2_mieloides_notumorales.csv,743.7385667116087,837.3566005747973,972.9153034386252,738.8645847228948,904.4587662380645,488.3537326635931,769.1688122618816,954.1427121470601,890.1788559616407,676.4517769558605,744.9304044807812,0.0,839.9207360872335,601.0213674173976,520.9559931258412,961.5271241314929,1015.2233691508692,616.854631503183,614.2426663605298,670.3742867926865,603.0401433806816,763.7212783181492,627.9516421305773,1155.1359205839342,805.9163150558355,733.2549797071422,893.4032898308054,609.4557046321045,920.946543747775,1123.7005458259869,557.2614186995055,630.3132208824763,1444.819528396196,817.715372564568,619.4222896433595,633.8172594223513,626.256235202985,1176.7862404577759,668.9273422499039,1680.3965467534013,921.9544418839089,713.333958552633,1181.7870614037256,760.0440340753389,439.7618287097989,712.8825265398231
carcinoma_FA_HN15_1_mieloides_notumorales.csv,1348.4779001370655,722.1922940470125,725.5848168571222,762.508482355405,1076.858284217923,719.1220876208617,1104.3999434089524,1109.1389285428888,866.2838726084885,898.8590809819113,753.4963845387982,839.9207360872335,0.0,899.191524151812,775.5465278917527,901.3415241071076,1553.6258845568686,934.0536145604539,808.6530168079444,938.1165957462323,982.1786606423155,923.6077747959444,675.3699613190948,1631.9833420421087,1143.4918132598214,707.7842154724335,1000.7967786270851,890.7949242700415,1013.9764226176245,1076.055246148892,767.3637024226765,1007.2769448648249,978.7902579452655,941.8132749519068,909.8225692659945,1024.7051238967554,760.0107384974413,864.4976204368648,934.0880722373604,1228.4229312528337,814.304518314855,694.4123877404437,1615.4215356081404,1348.5114024732288,770.7195798361599,740.3365510651045
stroma_ad_dysplasia_FA_HN11A_1_mieloides_notumorales.csv,762.4027509147267,918.6329098409344,1039.9383880791902,732.7854366306879,951.4932561389508,592.280139445091,703.3357171696459,1091.0647147437494,920.2836113227199,622.1156760713077,795.5862131185921,601.0213674173976,899.191524151812,0.0,641.9237683726092,977.917079775496,1000.9725231094856,654.1335589848441,652.2799587830748,610.4146383262073,693.4741287155798,829.020463987438,809.5898385081928,1145.5292662312868,817.1084757652911,888.8476338763961,955.3915949686473,633.2588100719883,1073.5225449218924,1107.337720863268,688.0400087668555,635.4546140319874,1447.000510155274,920.1413599027801,652.862953384305,664.6060639828102,820.0750768079167,1252.8124896853096,687.0402225855665,1678.2884420288378,942.8272361611678,842.9870859201362,1080.5772749794207,836.5463190219751,618.8947803669854,799.2005582505076
stroma_ad_carcinoma_FA_HN14_1_mieloides_notumorales.csv,873.2025711934083,768.3586426641505,803.9793815475939,665.8826110561026,954.4049231657857,603.3790444980373,887.7357797931631,909.2729170864429,698.2863797816682,619.7994338228702,627.6382013328948,520.9559931258412,775.5465278917527,641.9237683726092,0.0,794.9570553875772,1097.233177436817,675.5083821293239,638.2017226142725,683.9333847441968,726.5846369550914,631.0534577947133,569.2957532207033,1179.5902542465371,912.3208202240725,799.428882740041,751.5107450400876,754.0599401750277,1056.2379744501197,896.4563743906791,556.5254938183592,715.1727258253707,1359.436923856724,734.4881600578715,770.6980099305737,822.6064435436235,673.1434778175574,1106.668885872179,808.1660796523424,1514.1216806518023,840.9951955564607,804.2683089795067,1220.503069283775,944.6665803783216,562.2455584023943,585.1172186641525
carcinoma_FA_HN14_2_mieloides_notumorales.csv,1296.1332629846625,403.0575953896587,808.9864821064012,987.4880161705495,1345.3296368409897,1013.2555803281916,1214.1334096180817,572.1373258148858,361.46434065021094,774.9799429097752,557.0017486514078,961.5271241314929,901.3415241071076,977.917079775496,794.9570553875772,0.0,1421.2711342870518,984.3889185962438,765.867660527784,1011.01879089077,1168.4869576018082,610.7565933871009,538.0643602322823,1287.9482224274623,1293.3632531894423,1190.2048410808836,376.5703511901877,1175.5744630353688,1478.7376589114804,443.41851190064455,804.87742693538,1052.2699467743446,1296.7450683340826,412.61817971449454,1137.1204073975523,1306.5268506367702,946.9751868868572,1200.8608300303633,1292.137926102333,1365.303248126706,961.3389440118822,1170.549680933561,1412.7828221013554,1388.540401678155,970.5648343734239,446.8907334208138
stroma_ad_dysplasia_FA_HN15_4_mieloides_notumorales.csv,743.6118352569403,1408.339943245403,1611.092363222488,1124.209068776588,1352.0354377875876,1181.4455100379373,1056.6599257611217,1341.9854721318488,1306.2000665245962,1094.7463161863977,1252.972167189352,1015.2233691508692,1553.6258845568686,1000.9725231094856,1097.233177436817,1421.2711342870518,0.0,1042.8067699536655,1042.431181395547,849.9245914453662,1015.0526743189323,1134.316364439552,1257.725439913466,727.6536730602791,853.9244040697292,1503.6482023757212,1236.0250025217656,1076.6686722206455,1577.2778076963061,1519.3031089771157,1100.6683138667254,842.4414792551268,2167.5379481824916,1205.2223020163754,1038.5315749982187,1005.5223253944395,1381.4418793200125,1945.516939688317,1099.6635326205367,2372.745774587661,1487.7806481679017,1435.9891508028945,680.6764975424077,801.6869746001898,1137.4121397685592,1237.0387645113326
carcinoma_FA_HN11A_3_mieloides_notumorales.csv,824.4172182074067,909.0461771037316,1103.2051348210246,847.3024358350405,1029.2714258190726,692.6880009892985,896.152084608818,955.1268158808343,868.5770338868582,599.3891018593437,795.0869271361242,616.854631503183,934.0536145604539,654.1335589848441,675.5083821293239,984.3889185962438,1042.8067699536655,0.0,625.6947406908051,733.3533978091174,825.512271372831,789.1722786796715,777.7524625320272,1075.1445676458407,920.3443314949327,994.5742651590404,873.0952546869944,768.9301640201209,1176.5888978759358,1133.2291092934854,589.3685321437416,707.2541871566103,1613.8825988382064,830.5020788117589,735.4667880233388,810.1707868223832,832.286828144834,1394.5861004641877,860.0663050600037,1806.0609033496407,1037.945744049716,949.9497441254264,1123.4817482180342,866.9179465671843,666.9608399118528,793.4837605935609
carcinoma_FA_HN11A_1_mieloides_notumorales.csv,907.8324149081355,581.3023828815985,834.7416735502471,678.1128281591771,1169.4619643091646,655.8363997444084,919.2425903960244,814.9168248129135,673.479781931937,532.6405181584485,490.78034703010576,614.2426663605298,808.6530168079444,652.2799587830748,638.2017226142725,765.867660527784,1042.431181395547,625.6947406908051,0.0,598.0874988304594,798.539216077794,555.9955646685675,563.2852665570304,968.0525221997889,878.8744985173793,929.4419799588024,747.0069160578289,735.2466660745488,1140.1101821503553,881.4083993038757,540.893846343316,588.1621836792563,1402.4782639840578,687.6509939931434,697.0287265013942,850.0582847484109,819.8333567240679,1225.6801716494076,759.3320873388774,1602.5750941356546,817.6408482993927,847.9066846953108,1044.4436789835431,917.5201193334617,665.670534795563,570.8691618760997
carcinoma_FA_HN11A_4_mieloides_notumorales.csv,780.0365571975719,853.6894744126827,1048.7658127215273,684.7887058341465,1078.185672719736,702.6900378955279,816.5065877248284,1096.5986530391444,928.760267385293,698.7828261245451,786.12209620018,670.3742867926865,938.1165957462323,610.4146383262073,683.9333847441968,1011.01879089077,849.9245914453662,733.3533978091174,598.0874988304594,0.0,714.1759571680701,740.2289098626284,717.8908333305798,954.1932748982825,593.0098840906907,943.9236060661848,1001.2295653135714,649.4728010323653,1148.929810856508,1201.1796682094318,694.2656879901035,528.5133393595246,1563.3106457519066,945.0498198990257,634.5078953123502,719.7163613550084,921.9420818608799,1339.6239664105794,678.7120558386174,1790.1438713624332,963.6296051058287,890.8280934148731,917.8031489412995,797.2384495654105,707.1938633416217,788.9243461478707
dysplasia_FA_HN11A_3_mieloides_notumorales.csv,743.7442513867245,1054.7316062633367,1079.916155255478,832.8312354962841,882.1649379217005,672.0778700285264,674.4112726777414,1265.4882002304028,1113.2975181389672,850.5006779053888,900.4441710401616,603.0401433806816,982.1786606423155,693.4741287155798,726.5846369550914,1168.4869576018082,1015.0526743189323,825.512271372831,798.539216077794,714.1759571680701,0.0,946.7604462607344,890.2334655795269,1360.5786492608008,770.3272910059334,826.7226312963344,1193.6040892946733,626.8771783516172,987.3403209714024,1352.416097399238,835.1222011558195,767.2854394678302,1593.061153011725,1125.5070979122038,602.6394588482822,618.1265884890934,812.3382030722664,1287.6778201087327,725.8816039827498,1825.0249613486778,1016.2441609273146,878.9756259576527,1223.7925518441634,732.3524722706088,690.3172185732426,916.6645312853489
carcinoma_FA_HN11A_2_mieloides_notumorales.csv,1043.7881182117387,641.7971170815385,812.593944352686,730.9370503261025,1169.0263786493326,877.5597275173745,981.9326704146573,834.4620214080245,584.3592972891499,633.7615931908416,556.2585468211432,763.7212783181492,923.6077747959444,829.020463987438,631.0534577947133,610.7565933871009,1134.316364439552,789.1722786796715,555.9955646685675,740.2289098626284,946.7604462607344,0.0,551.8601139252283,1059.3537601826242,977.8737897280877,1037.0731162835905,665.5781331122587,926.8642266609992,1333.4906675124726,771.5721796614898,631.1269375252605,782.9565121931844,1445.4267033111773,633.0174794460924,863.041754723743,1038.293320756587,922.5674936824641,1279.9628860313958,1018.3884465627208,1547.21473858556,872.9868806132547,973.1552471803634,1155.5616704414635,1144.9912308414193,804.7483475931285,547.5360502443332
stroma_ad_dysplasia_FA_HN11A_4_mieloides_notumorales.csv,1104.1461488306186,434.4648676196023,647.6079216314643,748.6701639436378,1106.857426679701,714.7535032916705,1061.3092348709008,650.0527606293588,496.4696321594356,668.6222765176404,468.49717954230726,627.9516421305773,675.3699613190948,809.5898385081928,569.2957532207033,538.0643602322823,1257.725439913466,777.7524625320272,563.2852665570304,717.8908333305798,890.2334655795269,551.8601139252283,0.0,1235.9431456940326,989.3472826215367,887.1872964715479,544.1118758473676,881.9625796842049,1152.29116480671,751.0495770991176,551.6720440373149,799.1255624650826,1244.5531955739857,497.28476771159177,822.8758754064481,946.7201129475568,678.6975867731841,1054.2611842210538,974.2089603296606,1344.945517067953,855.4530303615563,831.0939338494356,1297.337345033412,1144.503672489646,622.1913513517214,367.3217030804061
stroma_ad_dysplasia_FA_HN15_5_mieloides_notumorales.csv,1008.3867931830817,1337.659315511759,1608.6382847766158,1198.8797799295075,1700.9424981991003,1334.2923599935787,1341.285314685291,1250.9153165929827,1228.318603581887,1098.1246821536126,1213.0041093571658,1155.1359205839342,1631.9833420421087,1145.5292662312868,1179.5902542465371,1287.9482224274623,727.6536730602791,1075.1445676458407,968.0525221997889,954.1932748982825,1360.5786492608008,1059.3537601826242,1235.9431456940326,0.0,1074.96894466743,1668.311766930591,1126.1548800699168,1297.3765046012686,1787.0613817251085,1374.5410036629942,1157.4556657212277,907.2753151519512,2149.7627620525514,1136.6560561854867,1309.8445865204114,1275.0149226302315,1495.2179007404964,2031.3618966209383,1252.618098104534,2358.0401879524643,1515.9081335007963,1533.7913736859562,794.4255267986232,1128.0520262588225,1250.4923379872414,1187.2096180196754
dysplasia_FA_HN11A_2_mieloides_notumorales.csv,705.0151741670188,1155.4069956493533,1284.9661681488296,871.7602806664183,1097.8347204404658,884.993686940712,798.9638393377983,1398.1482947843076,1207.535963085322,976.3127971290313,1042.8843297553613,805.9163150558355,1143.4918132598214,817.1084757652911,912.3208202240725,1293.3632531894423,853.9244040697292,920.3443314949327,878.8744985173793,593.0098840906907,770.3272910059334,977.8737897280877,989.3472826215367,1074.96894466743,0.0,1033.73161959989,1295.9444429918206,748.2785691546213,1225.7669222667919,1506.7183718233823,923.3639312924163,701.5084399517681,1786.3165240940764,1219.927437407607,689.2349967627974,694.8125766226808,1032.141531262829,1514.365723226474,780.1060371656473,2021.0150977040946,1157.221148652574,1044.886297441922,891.3201560386481,786.5998450549887,828.1237110571602,1074.4579968433986
stroma_ad_dysplasia_FA_HN14_1_mieloides_notumorales.csv,1183.9377026319376,1014.4959451476471,1009.0582835675875,860.4292902387025,892.2984605924108,639.8454199373375,967.0489366084366,1370.7812622030735,1126.206470230219,1002.3834750313864,966.8571459076911,733.2549797071422,707.7842154724335,888.8476338763961,799.428882740041,1190.2048410808836,1503.6482023757212,994.5742651590404,929.4419799588024,943.9236060661848,826.7226312963344,1037.0731162835905,887.1872964715479,1668.311766930591,1033.73161959989,0.0,1266.3475980762278,730.7575738659322,752.2311777053744,1395.0698825897393,887.9888096672528,1021.27677214898,1125.3791638894634,1198.8105150548708,790.9563004826459,881.4498350327725,686.7351307544529,987.1520536743635,840.9187642310037,1462.2003816461915,921.6959723476638,689.8681240546565,1664.048099803395,1170.741915917024,711.0564183457722,1006.6738110666975
carcinoma_FA_HN14_3_mieloides_notumorales.csv,1196.622917926908,422.4514933137173,897.4876228311938,1015.798792892902,1365.5178103886667,1003.8325128377011,1316.1886142057217,277.9520533838072,226.48638224787922,712.5589075301893,600.8405524487079,893.4032898308054,1000.7967786270851,955.3915949686473,751.5107450400876,376.5703511901877,1236.0250025217656,873.0952546869944,747.0069160578289,1001.2295653135714,1193.6040892946733,665.5781331122587,544.1118758473676,1126.1548800699168,1295.9444429918206,1266.3475980762278,0.0,1196.1539082562324,1514.3887678463145,375.6681608621634,739.2368287095495,1005.3910830933208,1531.202625775301,229.3985080581151,1160.9788788279354,1236.9561510405308,941.0050047482318,1370.8221850292707,1300.978679433631,1575.345826192117,1118.4578589797427,1221.8363720047387,1205.3582542313734,1203.8875985151437,904.8628975836893,447.7411202108035
