,dysplasia_FA_HN14_2_mac.csv,stroma_ad_carcinoma_FA_HN14_5_mac.csv,stroma_ad_dysplasia_FA_HN11A_4_mac.csv,stroma_ad_carcinoma_FA_HN14_2_mac.csv,dysplasia_FA_HN15_5_mac.csv,dysplasia_FA_HN11A_5_mac.csv,dysplasia_FA_HN15_2_mac.csv,dysplasia_FA_HN15_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_2_mac.csv,carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN14_4_mac.csv,carcinoma_FA_HN11A_3_mac.csv,stroma_ad_carcinoma_FA_HN15_2_mac.csv,carcinoma_FA_HN14_2_mac.csv,carcinoma_FA_HN14_4_mac.csv,stroma_ad_carcinoma_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_1_mac.csv,carcinoma_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_2_mac.csv,stroma_ad_dysplasia_FA_HN15_3_mac.csv,stroma_ad_carcinoma_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN15_4_mac.csv,carcinoma_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_2_mac.csv,stroma_ad_carcinoma_FA_HN14_4_mac.csv,dysplasia_FA_HN14_1_mac.csv,stroma_ad_carcinoma_FA_HN15_3_mac.csv,stroma_ad_dysplasia_FA_HN15_1_mac.csv,stroma_ad_dysplasia_FA_HN14_1_mac.csv,dysplasia_FA_HN11A_3_mac.csv,dysplasia_FA_HN11A_4_mac.csv,stroma_ad_dysplasia_FA_HN11A_3_mac.csv,stroma_ad_dysplasia_FA_HN14_3_mac.csv,stroma_ad_carcinoma_FA_HN15_4_mac.csv,stroma_ad_carcinoma_FA_HN14_3_mac.csv,stroma_ad_dysplasia_FA_HN15_2_mac.csv,stroma_ad_dysplasia_FA_HN15_5_mac.csv,carcinoma_FA_HN15_2_mac.csv,dysplasia_FA_HN11A_1_mac.csv,stroma_ad_dysplasia_FA_HN11A_5_mac.csv,carcinoma_FA_HN11A_2_mac.csv,dysplasia_FA_HN15_3_mac.csv,carcinoma_FA_HN11A_1_mac.csv,carcinoma_FA_HN11A_5_mac.csv,stroma_ad_dysplasia_FA_HN14_2_mac.csv,carcinoma_FA_HN15_1_mac.csv
dysplasia_FA_HN11A_2_mac.csv,inf,inf,14.977582419784625,inf,inf,inf,51.82980371337929,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.63494222240529e-309,inf,inf,inf,inf,20.356712374351787,inf,inf,inf,inf,inf,inf,inf,65.68899817241972,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.334364074224425,inf,inf,34.24524645725354,26.87070313974735,33.59455573535753
stroma_ad_dysplasia_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,43.01337334564144,inf,inf,inf,inf,inf,inf,58.44388314307136,inf,inf,inf,inf,inf,inf,1.986092529230367e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_1_mac.csv,27.670632106559125,28.70185231746106,inf,24.38905617704964,26.402728648960462,inf,inf,18.535067626537284,28.071849694505005,27.670632106559125,27.210225579345348,14.507344710446674,inf,inf,inf,16.301457005689073,27.92002739592155,inf,inf,inf,1.534562804146128e-308,24.3979631276422,27.121250681824037,inf,24.3979631276422,30.821917500253278,27.670632106559125,inf,27.121250681824037,25.020748208516352,inf,inf,14.720283315713687,inf,29.303185615874412,14.568282444285146,24.390951325031267,24.3979631276422,inf,inf,24.3979631276422,inf,inf,27.017445678588558,inf,inf,inf
stroma_ad_carcinoma_FA_HN11A_1_mac.csv,27.833466845554547,36.59720120678776,inf,28.165426496698544,26.402728648960462,inf,inf,36.48273466306597,40.44842354538842,27.833466845554547,27.210225579345348,29.01518674294192,inf,inf,inf,24.72396581136387,49.30733719926414,inf,inf,inf,24.3979631276422,1.524165289248903e-308,13.951971918657335,inf,29.221109017714326,35.33132351446136,27.833466845554547,inf,18.32832651759044,32.23165356091381,inf,inf,28.373950334792553,inf,43.971941217474225,32.663002936192896,31.13046038495203,18.63861010643201,inf,inf,27.512850194510825,inf,inf,42.29701101280119,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_4_mac.csv,21.936513481641043,36.59720120678776,inf,30.342168848177963,26.402728648960455,inf,inf,40.250059015561945,46.88470028593527,25.318688043880293,27.210225579345334,21.739708786145698,inf,inf,inf,30.729299904354,51.51722562960511,inf,inf,inf,27.121250681824037,13.951971918657335,6.784345558537595e-309,inf,29.221109017714326,37.55105783210405,20.718555467013104,inf,13.620015279864248,40.068482099524076,inf,inf,28.373950334792553,inf,46.5577889179727,37.139055555059514,31.13046038495203,16.482777720757724,inf,inf,25.890942459278534,inf,inf,43.55340042411912,inf,inf,inf
carcinoma_FA_HN11A_4_mac.csv,inf,inf,20.4186088119215,inf,inf,inf,61.781448508743054,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.356712374351787,inf,inf,inf,inf,9.350831048432343e-309,inf,inf,inf,inf,inf,inf,inf,75.64064296778348,inf,inf,inf,inf,inf,inf,inf,inf,inf,40.1533592267203,inf,inf,44.196891252617306,32.402994464888124,29.116238463610415
stroma_ad_dysplasia_FA_HN11A_2_mac.csv,39.60756922928671,30.881120522882426,inf,17.677401499107653,28.126137761171933,inf,inf,23.942925950347856,30.306896119117823,39.60756922928671,31.49075649641857,19.52569597979833,inf,inf,inf,21.577946099011413,36.76752848654603,inf,inf,inf,24.3979631276422,29.221109017714326,29.221109017714326,inf,1.1987721595343614e-308,31.34409326595707,39.60756922928671,inf,29.221109017714326,18.77511251888083,inf,inf,19.607934753825987,inf,27.73587636645763,17.359525942977086,31.13046038495203,29.221109017714326,inf,inf,13.501887015839344,inf,inf,35.864946769213034,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_4_mac.csv,39.845870317814445,17.753475703443485,inf,31.34409326595707,34.88653091503144,inf,inf,31.34409326595707,27.028629648760983,39.845870317814445,32.13238962758608,31.34409326595707,inf,inf,inf,27.52457478389894,24.494473777506812,inf,inf,inf,30.821917500253278,35.33132351446136,37.55105783210405,inf,31.34409326595707,1.969674831816308e-308,39.845870317814445,inf,37.55105783210405,31.34409326595707,inf,inf,25.469859183680114,inf,27.126681167850236,31.34409326595707,26.33586235417286,36.78753172438148,inf,inf,28.840843657898063,inf,inf,23.829014666002678,inf,inf,inf
dysplasia_FA_HN14_1_mac.csv,7.034070786489423,36.59720120678776,inf,36.90973562501756,22.430859725172475,inf,inf,40.250059015561945,46.88470028593527,11.38203131723732,25.242048090046097,31.78284944645265,inf,inf,inf,30.729299904354,51.51722562960511,inf,inf,inf,27.670632106559125,27.833466845554547,20.718555467013104,inf,39.60756922928671,39.845870317814445,1.5828662712934405e-308,inf,29.247277634086103,43.664366790539034,inf,inf,38.20167756699334,inf,46.5577889179727,37.139055555059514,31.13046038495203,26.9487333105049,inf,inf,32.809390793060956,inf,inf,43.55340042411912,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.447157600733007,inf,inf,29.632249927433406,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.41236392962083e-309,inf,inf,31.27893543555834,inf,inf,inf,inf,inf,inf,inf,27.54566206344512,24.04012815686346,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_1_mac.csv,28.967903784082736,36.59720120678776,inf,28.165426496698544,26.402728648960462,inf,inf,40.250059015561945,46.38162756996064,31.399822170855927,27.210225579345348,21.739708786145698,inf,inf,inf,27.9271178101189,51.51722562960511,inf,inf,inf,27.121250681824037,18.32832651759044,13.620015279864248,inf,29.221109017714326,37.55105783210405,29.247277634086103,inf,7.352869741167086e-309,32.23165356091381,inf,inf,28.373950334792553,inf,45.60976244212411,37.139055555059514,31.13046038495203,17.076613536225487,inf,inf,24.64329241728028,inf,inf,43.55340042411912,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_1_mac.csv,43.664366790539034,28.70185231746106,inf,20.610105348112782,39.88191355309681,inf,inf,20.011469633260575,18.77511251888083,43.664366790539034,31.043208430016136,21.102780003716276,inf,inf,inf,18.77511251888083,27.17784103041791,inf,inf,inf,25.020748208516352,32.23165356091381,40.068482099524076,inf,18.77511251888083,31.34409326595707,43.664366790539034,inf,32.23165356091381,8.10545431105959e-309,inf,inf,19.142234318904556,inf,27.886028697833268,19.79637362569695,28.954049246258904,32.23165356091381,inf,inf,24.59395066812077,inf,inf,26.49719204592474,inf,inf,inf
dysplasia_FA_HN11A_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,42.893028282641424,inf,inf,38.598958043043055,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.27893543555834,inf,inf,7.43407125526132e-309,inf,inf,inf,inf,inf,inf,inf,31.68901617661257,39.2291793989651,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_4_mac.csv,inf,inf,58.024268837784476,inf,inf,inf,24.916928219257343,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,65.68899817241972,inf,inf,inf,inf,75.64064296778348,inf,inf,inf,inf,inf,inf,inf,8.40179434613229e-309,inf,inf,inf,inf,inf,inf,inf,inf,inf,36.34848311806368,inf,inf,31.443751715166172,43.237648502895354,86.23107038733812
stroma_ad_dysplasia_FA_HN11A_3_mac.csv,38.20167756699334,27.923580973643155,inf,21.720532517069245,28.373950334792553,inf,inf,18.28748126193183,26.89380982684586,38.20167756699334,27.25449221382526,14.092022648205422,inf,inf,inf,16.889068319062012,27.432639491061522,inf,inf,inf,14.720283315713687,28.373950334792553,28.373950334792553,inf,19.607934753825987,25.469859183680114,38.20167756699334,inf,28.373950334792553,19.142234318904556,inf,inf,8.937242355396714e-309,inf,30.417327498931655,19.108389217650327,15.980950039410132,28.373950334792553,inf,inf,27.887158737504564,inf,inf,27.58369796827327,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5536058583419796e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_mac.csv,46.5577889179727,24.755565557798377,inf,27.98297443328798,45.60976244212411,inf,inf,24.743490690349645,17.882514393444907,46.5577889179727,37.64301933204244,31.39422638573292,inf,inf,inf,25.542218967275332,27.553030658638193,inf,inf,inf,29.303185615874412,43.971941217474225,46.5577889179727,inf,27.73587636645763,27.126681167850236,46.5577889179727,inf,45.60976244212411,27.886028697833268,inf,inf,30.417327498931655,inf,1.576760262373363e-308,27.98297443328798,35.5683567195304,45.60976244212411,inf,inf,31.085509199771224,inf,inf,24.917043192302927,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_mac.csv,37.139055555059514,28.70185231746106,inf,16.47206440608403,28.43045472415423,inf,inf,20.20305426387081,26.890266321360407,37.139055555059514,27.210225579345348,21.23531029819935,inf,inf,inf,18.972126504779013,20.432089875679992,inf,inf,inf,14.568282444285146,32.663002936192896,37.139055555059514,inf,17.359525942977086,31.34409326595707,37.139055555059514,inf,37.139055555059514,19.79637362569695,inf,inf,19.108389217650327,inf,27.98297443328798,1.0241638502545635e-308,28.920204145004675,30.33145553350427,inf,inf,22.38476746702085,inf,inf,27.598205921135545,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_2_mac.csv,31.13046038495203,25.216046216947603,inf,31.13046038495203,21.37673344630788,inf,inf,27.534723726527716,36.7056247542002,31.13046038495203,23.02825066525844,28.67555689899467,inf,inf,inf,21.09360860867693,37.24445441841587,inf,inf,inf,24.390951325031267,31.13046038495203,31.13046038495203,inf,31.13046038495203,26.33586235417286,31.13046038495203,inf,31.13046038495203,28.954049246258904,inf,inf,15.980950039410132,inf,35.5683567195304,28.920204145004675,1.053196102606408e-308,31.13046038495203,inf,inf,18.82930573536629,inf,inf,29.349002994304215,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_5_mac.csv,27.049914803579902,36.59720120678776,inf,27.253774063104657,26.402728648960462,inf,inf,37.93894287298609,46.38162756996064,28.84705524202699,27.210225579345348,21.739708786145698,inf,inf,inf,27.9271178101189,50.76354540918426,inf,inf,inf,24.3979631276422,18.63861010643201,16.482777720757724,inf,29.221109017714326,36.78753172438148,26.9487333105049,inf,17.076613536225487,32.23165356091381,inf,inf,28.373950334792553,inf,45.60976244212411,30.33145553350427,31.13046038495203,1.7372886491358886e-308,inf,inf,25.097377068903377,inf,inf,43.55340042411912,inf,inf,inf
carcinoma_FA_HN15_2_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,48.2638560452322,inf,inf,42.64184376993373,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.54566206344512,inf,inf,31.68901617661257,inf,inf,inf,inf,inf,inf,inf,8.90626546827841e-309,26.78384103861231,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,39.711962790133214,inf,inf,35.85236562661572,inf,inf,inf,inf,inf,inf,inf,inf,inf,24.04012815686346,inf,inf,39.2291793989651,inf,inf,inf,inf,inf,inf,inf,26.78384103861231,2.053193425348174e-308,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_5_mac.csv,33.35295631330027,31.965546167949753,inf,13.501887015839344,26.402728648960462,inf,inf,29.99225480650267,33.08449088762757,33.58683562991715,30.708847699347842,21.739708786145698,inf,inf,inf,24.094801490647313,42.81685734270084,inf,inf,inf,24.3979631276422,27.512850194510825,25.890942459278534,inf,13.501887015839344,28.840843657898063,32.809390793060956,inf,24.64329241728028,24.59395066812077,inf,inf,27.887158737504564,inf,31.085509199771224,22.38476746702085,18.82930573536629,25.097377068903377,inf,inf,8.94596667894073e-309,inf,inf,41.048691460143175,inf,inf,inf
carcinoma_FA_HN11A_2_mac.csv,inf,inf,26.377641367568145,inf,inf,inf,23.066088532456163,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.334364074224425,inf,inf,inf,inf,40.1533592267203,inf,inf,inf,inf,inf,inf,inf,36.34848311806368,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.684337840427692e-308,inf,inf,25.003383751378934,29.999141103090437,50.74378664627494
dysplasia_FA_HN15_3_mac.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.401380041139433e-308,inf,inf,inf,inf
carcinoma_FA_HN11A_1_mac.csv,43.55340042411912,22.885902200210552,inf,36.00157256443103,43.55340042411912,inf,inf,25.7071116963682,25.7071116963682,38.69847941783601,43.55340042411912,31.302051252551962,inf,inf,inf,25.7071116963682,18.943666962683892,inf,inf,inf,27.017445678588558,42.29701101280119,43.55340042411912,inf,35.864946769213034,23.829014666002678,43.55340042411912,inf,43.55340042411912,26.49719204592474,inf,inf,27.58369796827327,inf,24.917043192302927,27.598205921135545,29.349002994304215,43.55340042411912,inf,inf,41.048691460143175,inf,inf,8.13824293703204e-309,inf,inf,inf
carcinoma_FA_HN11A_5_mac.csv,inf,inf,31.568985795106556,inf,inf,inf,24.21789351909564,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,34.24524645725354,inf,inf,inf,inf,44.196891252617306,inf,inf,inf,inf,inf,inf,inf,31.443751715166172,inf,inf,inf,inf,inf,inf,inf,inf,inf,25.003383751378934,inf,inf,1.9414117235326297e-308,29.965803455867103,54.78731867217195
