,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
stroma_ad_carcinoma_FA_HN14_1_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,2876.024754358749,inf,inf,inf,inf,3048.9789696922066,3648.0900971350675,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3312.2324552938235,inf,3824.5483830157177,2489.986244510737,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_2_otras.csv,inf,inf,inf,inf,inf,inf,926.6051150480341,inf,691.5476371977438,inf,inf,0.0,1511.9115825409413,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,896.6945814549666,inf,inf,inf,1582.9863473030846,inf,inf,inf,719.3609591262483,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_5_otras.csv,inf,inf,inf,inf,inf,inf,1266.4202584736688,inf,1554.488049322133,inf,inf,1511.9115825409413,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1704.9149375920445,inf,inf,inf,72.44220343452773,inf,inf,inf,1760.053747492542,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN15_5_otras.csv,inf,inf,inf,inf,2258.478748983301,inf,inf,inf,inf,inf,inf,inf,inf,0.0,445.99486148512716,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1262.5283258454108,inf,inf
dysplasia_FA_HN14_1_otras.csv,inf,inf,inf,inf,1827.5954069258494,inf,inf,inf,inf,inf,inf,inf,inf,445.99486148512716,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,857.7367724635521,inf,inf
dysplasia_FA_HN11A_1_otras.csv,inf,553.5667355960924,inf,inf,inf,inf,inf,794.6223201120426,inf,inf,inf,inf,inf,inf,inf,0.0,489.79310736731713,inf,inf,inf,inf,inf,351.3113783186475,inf,inf,inf,inf,998.9155184464798,inf,588.0600370993157,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,459.9569862617504,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_4_otras.csv,inf,668.1212534853338,inf,inf,inf,inf,inf,615.3734038683926,inf,inf,inf,inf,inf,inf,inf,489.79310736731713,0.0,inf,inf,inf,inf,inf,448.9230597358611,inf,inf,inf,inf,957.5683526076261,inf,653.8949186190194,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,556.816995534736,inf,inf,inf
carcinoma_FA_HN14_2_otras.csv,inf,inf,1081.1780968142725,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,1043.6554053488958,inf,inf,inf,985.6621662569955,1268.2371507260941,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1239.0453814108573
dysplasia_FA_HN11A_5_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2876.024754358749,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,2909.064391508301,3884.088784038159,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3912.0780595908686,inf,4170.412838075221,2934.905193708267,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN15_1_otras.csv,1962.3877509817917,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,151.74872174969542,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,520.5561779686249,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN15_2_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,811.6015851600162,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_1_otras.csv,2063.3604101222472,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,151.74872174969542,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,609.1285085499865,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_otras.csv,inf,261.7283463838455,inf,inf,inf,inf,inf,628.3851482793812,inf,inf,inf,inf,inf,inf,inf,351.3113783186475,448.9230597358611,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,1265.3898185267547,inf,757.0860443950048,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,158.46249214225418,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3048.9789696922066,inf,inf,inf,inf,inf,inf,inf,2909.064391508301,inf,inf,inf,inf,0.0,1139.2474268758256,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1570.7411186843976,inf,1446.4904257036035,798.2344720657936,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_5_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3648.0900971350675,inf,inf,inf,inf,inf,inf,inf,3884.088784038159,inf,inf,inf,inf,1139.2474268758256,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,852.2567480041195,inf,433.0821363907179,1190.8678268085657,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_2_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,811.6015851600162,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_3_otras.csv,inf,inf,2055.0573495969165,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1043.6554053488958,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,1756.9596618945504,2242.6105002626987,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2220.5468457100496
carcinoma_FA_HN14_1_otras.csv,inf,1507.2015083600072,inf,inf,inf,inf,inf,893.183668006815,inf,inf,inf,inf,inf,inf,inf,998.9155184464798,957.5683526076261,inf,inf,inf,inf,inf,1265.3898185267547,inf,inf,inf,inf,0.0,inf,657.9768826725334,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1399.7629564257038,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_4_otras.csv,inf,inf,inf,inf,inf,inf,585.4822122429337,inf,483.2166995451074,inf,inf,896.6945814549666,1704.9149375920445,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,1775.6840463352614,inf,inf,inf,491.6446679793439,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN14_2_otras.csv,inf,974.9499510950802,inf,inf,inf,inf,inf,427.91001276333503,inf,inf,inf,inf,inf,inf,inf,588.0600370993157,653.8949186190194,inf,inf,inf,inf,inf,757.0860443950048,inf,inf,inf,inf,657.9768826725334,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,871.0349151014423,inf,inf,inf
dysplasia_FA_HN11A_2_otras.csv,inf,inf,356.2850709464574,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,985.6621662569955,inf,inf,inf,inf,inf,inf,inf,inf,1756.9596618945504,inf,inf,inf,0.0,500.9397344347341,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,498.54311350066314
dysplasia_FA_HN15_1_otras.csv,inf,inf,253.3939197643477,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1268.2371507260941,inf,inf,inf,inf,inf,inf,inf,inf,2242.6105002626987,inf,inf,inf,500.9397344347341,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,132.5079130883069
stroma_ad_dysplasia_FA_HN11A_2_otras.csv,inf,inf,inf,inf,inf,inf,1321.036465918993,inf,1608.8719225845894,inf,inf,1582.9863473030846,72.44220343452773,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1775.6840463352614,inf,inf,inf,0.0,inf,inf,inf,1830.189450505953,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_otras.csv,1581.633767769416,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,520.5561779686249,inf,609.1285085499865,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_1_otras.csv,inf,inf,inf,132.74783321938358,inf,247.4694524567621,inf,inf,inf,463.75754663350955,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,119.73202561046183,183.68440791626603,200.4502302276905,204.78240172142125,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_5_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3312.2324552938235,inf,inf,inf,inf,inf,inf,inf,3912.0780595908686,inf,inf,inf,inf,1570.7411186843976,852.2567480041195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,960.6485166245866,1189.8290044615721,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_4_otras.csv,inf,inf,inf,inf,inf,inf,649.3056474718696,inf,380.80508085021756,inf,inf,719.3609591262483,1760.053747492542,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,491.6446679793439,inf,inf,inf,1830.189450505953,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_1_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3824.5483830157177,inf,inf,inf,inf,inf,inf,inf,4170.412838075221,inf,inf,inf,inf,1446.4904257036035,433.0821363907179,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,960.6485166245866,inf,0.0,1404.303106347422,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_2_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2489.986244510737,inf,inf,inf,inf,inf,inf,inf,2934.905193708267,inf,inf,inf,inf,798.2344720657936,1190.8678268085657,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1189.8290044615721,inf,1404.303106347422,0.0,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_1_otras.csv,inf,inf,inf,55.12667304998655,inf,159.89205164401056,inf,inf,inf,558.481069778079,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,119.73202561046183,inf,inf,inf,inf,0.0,99.41772349715995,94.3061389463881,138.17992663907467,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_3_otras.csv,inf,inf,inf,92.33132392434976,inf,78.85896286563828,inf,inf,inf,624.6685312339582,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,183.68440791626603,inf,inf,inf,inf,99.41772349715995,0.0,19.821682175883133,67.96390392706827,inf,inf,inf,inf
dysplasia_FA_HN15_2_otras.csv,inf,inf,inf,105.91442765171314,inf,85.04078935309923,inf,inf,inf,639.251938063587,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,200.4502302276905,inf,inf,inf,inf,94.3061389463881,19.821682175883133,0.0,68.42435770519765,inf,inf,inf,inf
carcinoma_FA_HN11A_3_otras.csv,inf,inf,inf,129.93410459224478,inf,82.9024885083695,inf,inf,inf,610.2388956976089,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,204.78240172142125,inf,inf,inf,inf,138.17992663907467,67.96390392706827,68.42435770519765,0.0,inf,inf,inf,inf
carcinoma_FA_HN11A_4_otras.csv,inf,134.8103338276179,inf,inf,inf,inf,inf,734.4118885388962,inf,inf,inf,inf,inf,inf,inf,459.9569862617504,556.816995534736,inf,inf,inf,inf,inf,158.46249214225418,inf,inf,inf,inf,1399.7629564257038,inf,871.0349151014423,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_2_otras.csv,inf,inf,inf,inf,1058.5788618580013,inf,inf,inf,inf,inf,inf,inf,inf,1262.5283258454108,857.7367724635521,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf
dysplasia_FA_HN15_3_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf
stroma_ad_dysplasia_FA_HN15_3_otras.csv,inf,inf,190.58774225267956,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1239.0453814108573,inf,inf,inf,inf,inf,inf,inf,inf,2220.5468457100496,inf,inf,inf,498.54311350066314,132.5079130883069,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0
