,stroma_ad_dysplasia_FA_HN15_3_linfoides.csv,dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides.csv,carcinoma_FA_HN15_1_linfoides.csv,dysplasia_FA_HN14_1_linfoides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides.csv,dysplasia_FA_HN11A_5_linfoides.csv,carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides.csv,carcinoma_FA_HN14_1_linfoides.csv,dysplasia_FA_HN11A_4_linfoides.csv,carcinoma_FA_HN11A_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides.csv,carcinoma_FA_HN11A_5_linfoides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides.csv,carcinoma_FA_HN11A_4_linfoides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN15_1_linfoides.csv,dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides.csv,dysplasia_FA_HN14_2_linfoides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides.csv,carcinoma_FA_HN11A_1_linfoides.csv,dysplasia_FA_HN15_3_linfoides.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides.csv,carcinoma_FA_HN14_2_linfoides.csv,carcinoma_FA_HN14_3_linfoides.csv,dysplasia_FA_HN15_2_linfoides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides.csv,dysplasia_FA_HN11A_1_linfoides.csv,carcinoma_FA_HN11A_3_linfoides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides.csv
stroma_ad_dysplasia_FA_HN11A_4_linfoides.csv,7922.064725183927,7641.35731348935,7576.889006401719,8299.453123115221,7140.733790173027,7118.992720206314,6522.767563384668,6625.1338799416,3861.856222338045,6886.364472623323,0.0,7773.234525425111,7263.717614883265,6546.486472798736,5392.50528771858,5959.063782534336,7047.319478352442,7852.736880366444,7541.628012148153,7903.299256981769,4335.420208187345,7831.386305987925,6623.270444513999,7238.36687953263,5407.416088793838,7330.042236319726,7570.658848177557,7742.532035877659,5626.635350535483,7199.231425354104,7371.875907506644,7219.519920075643,7059.3348206663,8522.013431593972,7034.1577539885275,1792.6029369232492,8403.550697666202,5374.990841031028,7515.212214028727,7152.411972264958,7291.790530191304,7892.205342259446,3817.1369289765853,1051.2961125072927,6754.11904839979,2444.549363924775,7227.518678944298
dysplasia_FA_HN11A_5_linfoides.csv,1148.4969748173216,1683.6714961450116,1968.3456977352143,899.4035973185883,1989.21318648691,1308.4705268483342,2416.7927921714804,1576.5119071835463,4819.171701642181,1222.0070463380016,7773.234525425111,0.0,2168.5367008909634,2010.4492898682936,4023.2555693884974,3087.101858941768,1335.088099571136,1161.5778495445027,640.2308620673194,1057.7283752981975,4216.839922576508,1345.1041728830205,1974.8708176039002,2217.3626430110717,3458.3350972436847,1437.6677979564126,2248.5055663383505,733.5153211549947,2769.6266901557906,1301.9975930205337,1091.6023354819542,913.0897583325366,1685.6902820385742,2174.851701810299,1569.9130176878791,6275.309696356732,842.2337641744668,4133.628504563769,1717.4707866261688,1830.849991969732,2172.868382971468,813.2169167346523,4919.066596445299,8030.560416142676,1978.7130707672995,5852.956374427497,1461.6794600312198
carcinoma_FA_HN14_4_linfoides.csv,3076.7178273937384,737.1025680941118,455.09035235067074,2388.852168184402,344.3183656476343,1084.2531720074746,3311.2343486841633,2334.235829690935,4902.169351438432,2351.153967751964,7263.717614883265,2168.5367008909634,0.0,3231.1240383637105,4755.094322733479,3753.2401650385423,926.9001874402559,1378.6267381264647,1871.2691436420453,2821.5707744602223,4836.278632988333,3001.1990774508604,2810.6633586193957,527.8371527354559,4090.652179656628,2837.70939145787,465.43050971484024,2795.2108400536713,3453.0365321691593,1187.7308659727996,1252.1527261146543,2188.9116233503582,602.5737286660161,1568.2804682857686,3208.34066898062,6174.521727556423,2335.6301126589256,4825.146969595336,562.5278067295641,398.61884959887,349.3765553771432,1667.0649471984639,5264.013564997488,7722.119100216642,565.7091931635724,5804.0661060416915,2964.6456949528524
stroma_ad_carcinoma_FA_HN14_4_linfoides.csv,1489.3078658040674,3207.153873337023,3241.5980882280965,2568.7998631486107,3022.46207570892,2334.8380866257658,679.8076542912122,1045.6306619549018,3153.1778704756202,1074.9274918353947,6546.486472798736,2010.4492898682936,3231.1240383637105,0.0,2071.6841620618366,1173.3555625390266,2538.6043546223136,2902.0473433921698,2193.21542979518,1453.7454689291812,3076.729779612194,1318.7736286883187,716.1417400453072,3150.427858623917,1695.8694507640344,989.3219889773175,3472.5256775403254,1741.8162746998826,1210.5347930293317,2292.7239834784814,2253.3915369762917,1411.0573410113013,2727.6230165979523,3944.2539382891123,661.5484515148892,4874.1080635363605,2517.5317818342696,2250.2185686109847,3031.4286704598435,2996.298431546892,3185.526834403168,2606.951809062606,3216.908835759152,6807.146040989803,2770.067641410072,4340.726579324903,777.5634202536892
stroma_ad_dysplasia_FA_HN11A_1_linfoides.csv,3504.1117049692916,4900.408073928091,4888.849442824509,4617.504868101557,4582.121552726822,4033.1706690584188,1689.6186082804563,2635.8103387150245,1545.8466798770628,2910.001621802999,5392.50528771858,4023.2555693884974,4755.094322733479,2071.6841620618366,0.0,1099.0820223887245,4224.187572184449,4801.633395718341,4104.773857730131,3363.6099788778456,1927.8674287164267,3221.1023008563106,2157.687618979591,4675.204065663198,844.4596788791653,2693.580720763061,5046.384339294995,3783.7638002089925,1548.8197869350302,4093.4625875454412,4166.690558007619,3332.517449807352,4351.897561292197,5794.642358322141,2554.680231940209,3618.1216300169326,4553.829575653122,377.7050631578599,4711.290731543163,4580.960001308762,4734.314527171443,4588.899328272261,1614.229381611358,5526.607942649955,4273.36968486191,2960.9431160543418,2743.006604337216
stroma_ad_carcinoma_FA_HN14_5_linfoides.csv,2604.686080154049,3876.699162404161,3865.6337543837512,3691.8372225268154,3555.1668482271607,3009.2723784370028,779.797273387421,1633.451128908892,2225.083121082075,1922.874936980435,5959.063782534336,3087.101858941768,3753.2401650385423,1173.3555625390266,1099.0820223887245,0.0,3197.643448932767,3780.1470202717605,3097.5212037291544,2462.756438464628,2498.094194867224,2319.457081179435,1153.0577583037193,3673.6368911159348,792.6181441727881,1774.1050210391584,4019.402238743493,2856.7307902677653,833.2005777640363,3067.0760937454875,3158.780481996582,2342.826883191641,3322.0008938914593,4767.474131621426,1656.528602970478,4200.162175404528,3626.7780649640645,1169.761552623902,3684.491266864246,3553.925372705287,3711.140591292217,3598.926460370746,2320.0810153262046,6178.855709207694,3272.4342968834426,3563.1902367395787,1851.8105891325122
carcinoma_FA_HN14_1_linfoides.csv,2166.8235495660074,757.0200677576595,814.9267273147714,1823.654897842398,759.4431102202822,631.4786027674568,2652.5619660344023,1669.7961181244145,4544.651808911199,1538.024583575048,7047.319478352442,1335.088099571136,926.9001874402559,2538.6043546223136,4224.187572184449,3197.643448932767,0.0,967.7535232823773,1152.7805567448993,1933.3342670529735,4067.8446617811755,2182.4716924652466,2177.9971138580204,1110.9458660153855,3483.6919650801,1986.0555697543527,1061.3836905421272,1897.1103212989917,2806.874306260835,761.2333168121866,789.7666328087371,1294.097043204422,538.5174502443,1681.4458306377364,2308.732324934222,5812.921514222984,1735.4231097108543,4260.962699159445,656.9447282502811,595.5182406288664,933.7331111162478,1150.612253174187,4827.1547529788,7356.35352988364,978.9771551631129,5456.297381912091,2136.03014630709
dysplasia_FA_HN11A_4_linfoides.csv,2218.0360679346254,726.8827817951219,1103.6249495559782,1397.222659210544,1233.253042046625,899.6217317612893,3178.824051250695,2200.785369790349,5243.871306949917,1939.9642657038783,7852.736880366444,1161.5778495445027,1378.6267381264647,2902.0473433921698,4801.633395718341,3780.1470202717605,967.7535232823773,0.0,888.4314145951355,1938.6375406117709,4624.837570217785,2371.907168726751,2694.860245833739,1595.8118713176857,4035.370569480793,2320.417795871401,1278.5250738274397,1744.1310282128488,3382.3699070383354,832.9688887374458,757.7277931673783,1543.9006984300604,1082.7619964666987,1192.1117161727761,2548.151591548802,6541.20278398632,1148.4049112696757,4833.731235084028,906.8847086843876,1083.8022347287954,1339.0735247193484,599.5998502299349,5468.370286098635,8136.610064946628,1386.8573685095073,6188.8766738656905,2428.095323259685
carcinoma_FA_HN11A_2_linfoides.csv,1501.0648245427967,1356.176283276995,1652.563846125272,1177.7464509610757,1727.3618685491733,935.7343431977056,2475.791468304721,1520.9821694398333,4648.458381162946,1224.4740664610613,7541.628012148153,640.2308620673194,1871.2691436420453,2193.21542979518,4104.773857730131,3097.5212037291544,1152.7805567448993,888.4314145951355,0.0,1323.82732565446,4009.8075318492533,1677.7535209337561,1997.1492935533583,2022.1102820783492,3375.055225495462,1600.6079203326256,1911.9460929809761,1042.0410497075238,2711.9515508368772,1016.71428058743,858.595525110959,831.1504178438894,1441.997751472375,1774.450045684586,1841.6745662559429,6059.370241660876,1004.0745985320858,4151.091072393638,1412.558365882112,1525.7063205686143,1874.3164036748724,619.6411155432055,4812.234527116554,7804.474187758152,1797.467028714665,5650.387637259133,1735.9252320340408
stroma_ad_carcinoma_FA_HN15_1_linfoides.csv,563.9160282320026,2421.133578968896,2645.8259487011305,1608.6454359095833,2654.6901790212414,1865.9070294023788,1748.975976756712,1312.1933471518234,4495.699675747532,1064.054793286513,7903.299256981769,1057.7283752981975,2821.5707744602223,1453.7454689291812,3363.6099788778456,2462.756438464628,1933.3342670529735,1938.6375406117709,1323.82732565446,0.0,4118.756479500345,726.1537058535646,1406.1232493209593,2965.264755599427,3028.122729226953,759.737041963271,2902.8603227783206,878.7654029799297,2450.548308524061,1917.8097862081902,1752.217323010054,938.7958413177341,2355.7812257279816,3011.1997217407893,1033.4354536738124,6221.835573654167,1382.162577136024,3552.05027549812,2399.2779003261444,2481.666509227821,2830.428627039717,1558.3564698109803,4559.855212233735,8133.092257549267,2748.7244134753682,5684.434196958749,773.799680078961
carcinoma_FA_HN11A_5_linfoides.csv,4212.452534678962,4733.541525495051,4781.171485849697,4846.120230809213,4628.640617674945,3899.7130287119317,2999.584987379788,3106.025366714339,1381.5247802961044,3178.9477655902165,4335.420208187345,4216.839922576508,4836.278632988333,3076.729779612194,1927.8674287164267,2498.094194867224,4067.8446617811755,4624.837570217785,4009.8075318492533,4118.756479500345,0.0,4089.2718664510567,3145.7183850725596,4809.610897173361,1840.9956374335964,3514.3625927268395,4976.052353542444,4092.2646636331892,2207.379510366037,3972.01723308444,4032.2974310317572,3591.5253565009784,4325.799325717196,5579.476275737413,3257.8803875085637,2598.082020105215,4871.7066076906885,1827.5191265999497,4525.396674090178,4510.520261758589,4817.152994901544,4513.309635554423,1493.0530567931419,4264.203486156528,4533.359165176048,2181.373949218662,3545.650673284738
stroma_ad_dysplasia_FA_HN15_2_linfoides.csv,703.9078388747166,2791.5173209222708,2915.583750121474,1738.876935559499,2782.305208820201,1958.8761021944727,1597.186864058475,1278.5591959214212,4384.915605975516,1067.9200606443528,7831.386305987925,1345.1041728830205,3001.1990774508604,1318.7736286883187,3221.1023008563106,2319.457081179435,2182.4716924652466,2371.907168726751,1677.7535209337561,726.1537058535646,4089.2718664510567,0.0,1294.7558342204698,2962.007236043763,2907.9914561201285,672.5333101294889,3164.3435308172034,1239.842119473041,2348.8444428987386,1860.5262220681736,1805.8353826752789,1067.1486772920696,2456.5576141972456,3434.156487046996,954.8184083315575,6140.4156967639565,1793.5543134948782,3390.7168107023267,2694.0852985857805,2692.9077957191735,2972.7009575204315,2034.6364510371702,4458.131619397831,8052.615469455891,2661.491055757199,5595.468166325756,640.9111431457137
stroma_ad_dysplasia_FA_HN15_5_linfoides.csv,1545.4591144644967,2869.004483049103,2864.0666205627012,2589.0430695027467,2591.463699830942,1995.7120657254552,585.25053301365,582.8264148857593,3107.9435987572147,808.3641337677118,6623.270444513999,1974.8708176039002,2810.6633586193957,716.1417400453072,2157.687618979591,1153.0577583037193,2177.9971138580204,2694.860245833739,1997.1492935533583,1406.1232493209593,3145.7183850725596,1294.7558342204698,0.0,2730.107839575594,1660.4684282300545,772.3417932205201,3041.8080117616028,1769.5582730786396,1184.150031854128,2016.6456673441717,2046.2678847512316,1229.9711126027696,2336.8496593467016,3707.694392792495,797.0972195639552,4921.922737186894,2528.1514887182916,2202.631495003438,2656.6738210969907,2576.6412990738836,2761.3009652074797,2477.218759926207,3185.1030274540785,6867.214115490522,2359.105513084288,4353.92824719745,810.1942694893775
carcinoma_FA_HN11A_4_linfoides.csv,3086.335337727008,1013.4485184810396,792.7208776590669,2460.412427169093,421.52171805302544,1229.2593201782452,3231.3778610127256,2257.141158734601,4849.5263942170295,2316.066443030399,7238.36687953263,2217.3626430110717,527.8371527354559,3150.427858623917,4675.204065663198,3673.6368911159348,1110.9458660153855,1595.8118713176857,2022.1102820783492,2965.264755599427,4809.610897173361,2962.007236043763,2730.107839575594,0.0,4011.4761049085732,2826.97325707628,706.7607084639972,2850.728861457751,3375.2278266949315,1183.684650499213,1348.951599395649,2254.5655473156125,649.1353673293961,1506.4044615611147,3167.821559436811,6102.390490946337,2549.631112727975,4745.123887883574,776.3155242326268,646.4934423381108,512.8562044517448,1856.8849699670927,5193.656361673801,7638.998983278027,582.3646022405494,5751.438196796671,2914.96028619036
stroma_ad_carcinoma_FA_HN14_3_linfoides.csv,3155.253357575101,4176.297143525521,4167.518211500153,4108.32579258352,3903.2608847523625,3311.8273760061297,1363.0767279827976,1944.772610785862,1625.185435750556,2280.638305203389,5407.416088793838,3458.3350972436847,4090.652179656628,1695.8694507640344,844.4596788791653,792.6181441727881,3483.6919650801,4035.370569480793,3375.055225495462,3028.122729226953,1840.9956374335964,2907.9914561201285,1660.4684282300545,4011.4761049085732,0.0,2360.665000128505,4359.285652536956,3268.608070528259,942.6928858835591,3344.172582654427,3409.6439469822562,2700.1687613285812,3641.913411516802,5038.865797924693,2136.364277906676,3630.301449725843,4064.4137086776987,875.2975127195183,3970.5020143587753,3889.1726160791145,4059.323333823859,3874.479071675026,1769.5219944121086,5599.729413849554,3610.782098125458,2989.0569198338026,2397.3921332731657
dysplasia_FA_HN11A_2_linfoides.csv,908.2976085503939,2623.11378230946,2747.9724846682143,2006.2555411471835,2621.321710742289,1798.4577900450752,1083.3392819342146,851.5729417685588,3840.923840386565,680.6314986765486,7330.042236319726,1437.6677979564126,2837.70939145787,989.3219889773175,2693.580720763061,1774.1050210391584,1986.0555697543527,2320.417795871401,1600.6079203326256,759.737041963271,3514.3625927268395,672.5333101294889,772.3417932205201,2826.97325707628,2360.665000128505,0.0,2988.3546042365706,1230.1816937293,1820.4736595820495,1761.6725175268025,1688.2455508158696,864.8218916503079,2308.5352009744715,3353.853984256412,671.5805465626628,5621.3018468011605,1944.3539209635837,2863.3225442250477,2520.9285411619053,2516.031168783466,2819.692137204928,2025.489520891803,3921.2141228916676,7555.824514449395,2547.464795734018,5071.963838696184,452.0996376596693
dysplasia_FA_HN15_1_linfoides.csv,3195.1949405477026,593.1232422172795,390.8513460400533,2483.665280701277,570.0566218428247,1226.8378104000026,3551.7290778035845,2553.5243362498422,5212.69858718731,2504.107726029272,7570.658848177557,2248.5055663383505,465.43050971484024,3472.5256775403254,5046.384339294995,4019.402238743493,1061.3836905421272,1278.5250738274397,1911.9460929809761,2902.8603227783206,4976.052353542444,3164.3435308172034,3041.8080117616028,706.7607084639972,4359.285652536956,2988.3546042365706,0.0,2883.5275418782485,3678.5282181199827,1350.7078956806333,1387.5484990325226,2321.226119382972,792.180807700157,1258.5211636473548,3331.4632053357445,6482.224070978702,2311.463866445511,5097.58079272924,606.1187842388777,544.0353657441444,412.5846733259522,1680.9224749913828,5573.508555601521,8017.138663842023,873.866257443693,6114.495725087547,3114.3706261560114
