,stroma_ad_carcinoma_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_4_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN15_1_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_3_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_5_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_1_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN15_2_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN11A_5_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_3_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_5_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_notumorales_tumorales.csv,carcinoma_FA_HN11A_4_linfoides_notumorales_tumorales.csv,dysplasia_FA_HN14_2_linfoides_notumorales_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_notumorales_tumorales.csv
stroma_ad_dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,3813.288609692769,5790.904608296106,2723.967506215491,4334.527983350293,9209.35885425543,3419.40847341672,5040.174228797283,3784.7531870836974,2897.1707457982184,10259.0985743158,0.0,3123.676208492919,3446.520681832716,9514.89903854429,4652.245627086778,7571.073125822996,2461.427815479809,1865.4361512397847,4880.072279977667,6593.910099701193,5136.48476381757,3620.420278756592,2502.6939962621086,3767.240221949105,4478.8465438342955,5376.9289411297195,4820.085859729772,7489.961607805282,4191.575388380888,3776.7011562687835,2292.0161248382597,3464.1725110725415,2431.522982267692,9190.01314684328,3666.534471420153,5588.844170511352,6162.380928145908,2995.4505558513224
dysplasia_FA_HN11A_3_linfoides_notumorales_tumorales.csv,6395.852740359765,4314.559921517342,1704.3763738271628,6891.5004281505935,11192.145806351857,2183.00710604988,6637.092490709587,4964.865666110343,3532.644177819072,12330.61757674583,3123.676208492919,0.0,5604.448900296179,10244.25224753306,6760.869151345345,9674.917883306249,4677.396730546181,2481.480372676948,2855.1793635303147,9086.882743139302,6379.849414491695,4763.119434809434,4213.174955920816,2266.9682407772493,5996.091458118725,7045.752154743064,6944.982241152825,9884.294014532288,6857.347567747596,5868.223803558919,4522.4934079027635,4984.410770625403,4504.825020008778,10650.734998648877,2589.328409257435,5789.912746400885,8616.765890696974,2884.5137495287836
stroma_ad_carcinoma_FA_HN15_3_linfoides_notumorales_tumorales.csv,4400.1460489049105,8423.859846095887,5585.771288287686,2803.4657824710225,6842.05338404488,5976.477949501857,5617.321225208316,4698.016717802516,4339.434593107634,8035.652029441493,3446.520681832716,5604.448900296179,0.0,7566.330876213824,5043.479503397058,5117.591098767478,4737.608702867733,4524.809055255292,7169.711827909305,5123.8465890362595,5236.99719800073,3163.5388135738567,3908.1182768245926,6462.741220863548,3921.5320093586442,6091.808372950508,3284.28489293311,5061.565638426481,3074.6465651395106,4814.6556295063065,4389.652681438297,4937.806243314556,4527.370460807902,6539.262682232298,6601.282063770315,7701.988126120011,3392.4499694331266,5851.2203209145855
dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,9280.855158216573,12765.830226507303,10546.113083351604,8462.388726593334,10287.731424236536,10726.83977152142,7869.348688154256,7478.791716311847,8100.993631303765,11829.792172222424,9514.89903854429,10244.25224753306,7566.330876213824,0.0,9347.48238874682,9363.774768578727,9731.655535784881,10067.528655916993,9800.977090503411,10832.300398097364,7427.305852219217,6438.268244472218,7906.830419678438,11520.362101283867,6940.530562897953,8841.367975211733,7692.476807338685,5289.445784376484,9197.001966435962,10108.071996510818,9341.906613680738,8886.218670026634,10047.345426758286,6784.1209461282215,12084.230919731765,9941.098193212123,6818.715217158622,11143.054026130567
carcinoma_FA_HN11A_1_linfoides_notumorales_tumorales.csv,2188.8733881370113,5468.606171088633,6259.482501378134,2766.966170147028,4924.2745651003615,5082.320102905198,8301.829662323444,3008.9899876576833,5052.33197114684,6096.041590759642,4652.245627086778,6760.869151345345,5043.479503397058,9347.48238874682,0.0,3570.5239362354396,3311.1482136233835,5301.074265609966,5145.366196660323,2775.514270658118,3043.5698815252763,3979.92085510475,3999.938475835995,5755.138061203132,2686.6485201264245,1776.0608027345631,2276.3979550693134,6200.604432496582,2555.325577798867,2339.9364860808846,4537.265076539332,7030.145093433911,6326.815437335945,5608.45855023716,6453.4955949627065,3114.8641818029473,5717.1222848631405,5004.874160694169
carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,4502.694642105044,8668.768879272688,9377.127240833184,3721.4831738678317,1864.4062126065867,8230.84151015289,10287.283433714254,5697.282946457546,7805.372702863621,3008.2905420891802,7571.073125822996,9674.917883306249,5117.591098767478,9363.774768578727,3570.5239362354396,0.0,6337.208113124592,8340.632782821654,8090.692353401261,2781.434966418539,5004.010262900296,6215.016446876632,6502.46854267238,8882.595743684175,4606.947785439616,4547.618782667634,3234.9644033598147,5184.443732842209,3821.3476502449676,5153.251484460668,7560.111937663416,9459.34552536979,9229.981191121517,3522.930356197893,9648.092447167204,5583.084225942186,4530.2793252683805,8261.247519524912
stroma_ad_dysplasia_FA_HN14_2_linfoides_notumorales_tumorales.csv,2112.4925450506084,4978.057325012039,4366.505998956991,2819.088820122506,7731.477380310905,3259.1946357517227,7101.0993632596865,3096.8047581263954,3605.0230406460696,8825.586833101988,2461.427815479809,4677.396730546181,4737.608702867733,9731.655535784881,3311.1482136233835,6337.208113124592,0.0,2536.004056493241,3657.778880689211,4741.159963341976,3953.953120694421,3836.1837026456838,2674.8511999397574,4391.689696304194,3904.1037233933384,3971.16724263204,3894.534605381171,6225.5155544685385,3151.6979222440655,2083.53685146136,2164.3647608542165,5505.233878335805,4285.7683684494405,8048.36037336607,4557.520501862607,4327.995042648898,5200.989260343193,3011.5268114618057
stroma_ad_dysplasia_FA_HN14_4_linfoides_notumorales_tumorales.csv,4425.478317441141,4558.780932048507,2335.9330465537405,4989.098994284359,9960.900216635384,2347.849839518533,6074.737719155103,4261.573397690191,2549.493305651609,11006.464775750013,1865.4361512397847,2481.480372676948,4524.809055255292,10067.528655916993,5301.074265609966,8340.632782821654,2536.004056493241,0.0,3789.5728938016578,7035.31997289059,5507.545094871782,4198.906125015692,2905.9394272423683,3013.0725243035636,5301.439771578955,6014.6641824383605,5622.77322133752,7909.552702422301,4798.409574550649,4169.71881427294,2432.0363875355147,4411.172675934715,3354.534156572528,9849.634384504849,3024.657622853774,5303.786581030303,6514.050786431808,1822.9747864391236
dysplasia_FA_HN15_5_linfoides_notumorales_tumorales.csv,4884.128140140602,3782.6298265887244,3204.2714760856875,5555.193263106473,9361.658970676166,2011.51134150294,8614.999710409307,3409.1559225540686,4223.484569147092,10691.028535284637,4880.072279977667,2855.1793635303147,7169.711827909305,9800.977090503411,5145.366196660323,8090.692353401261,3657.778880689211,3789.5728938016578,0.0,7568.528718510492,4972.290283935368,4702.403145565111,4211.08303816722,2698.6437367401327,4930.243682798361,4676.114112324527,5607.44050308698,9196.57155220545,5813.6202069240135,4268.47737855733,5086.60672832011,7111.842644498803,6619.566661699691,8757.084040881631,3653.0450143813655,3359.898034381855,8420.738319074608,3023.863114461021
dysplasia_FA_HN11A_1_linfoides_notumorales_tumorales.csv,3207.8750930274573,6955.12793809106,8699.243979990162,2926.464133086138,3811.7438484514564,7214.846673142984,10382.454412163872,5504.008379057471,7584.755732559329,4540.016955678025,6593.910099701193,9086.882743139302,5123.8465890362595,10832.300398097364,2775.514270658118,2781.434966418539,4741.159963341976,7035.31997289059,7568.528718510492,0.0,5351.511942815112,6277.010223638888,6385.384289398022,7816.303313964019,4753.599181542661,4165.381519677395,3424.6631207119826,6002.870968218962,2649.143475799426,3523.310093547134,5897.893834478718,9316.092855928335,8207.614387113614,5988.239203345589,8040.439294274264,5139.536466483819,4737.565206199423,6629.076598617196
dysplasia_FA_HN15_2_linfoides_notumorales_tumorales.csv,2946.8398774601405,7157.256893395315,6461.629689696935,3514.5437660978955,5900.574837671825,5770.310015720936,7162.072591577803,2293.7641823418694,3947.157290469524,7635.035464785337,5136.48476381757,6379.849414491695,5236.99719800073,7427.305852219217,3043.5698815252763,5004.010262900296,3953.953120694421,5507.545094871782,4972.290283935368,5351.511942815112,0.0,2487.546275507797,3349.908397538547,6674.627927511239,2194.1885407533964,2482.5793379463084,2963.698025516047,5204.954230434619,4293.552355981328,4128.143329951001,4208.579173129236,6130.771318161605,6125.260573082721,4921.735922312968,7426.173590973135,3970.737837033965,5312.363726264085,5909.098123926686
carcinoma_FA_HN15_2_linfoides_notumorales_tumorales.csv,4008.2057865779866,7044.308914201505,4857.6413514024025,3571.5266598565886,7397.542985519185,4817.457499041652,5223.25256255441,2112.8367957371206,2884.0594540414813,9106.881664149862,3620.420278756592,4763.119434809434,3163.5388135738567,6438.268244472218,3979.92085510475,6215.016446876632,3836.1837026456838,4198.906125015692,4702.403145565111,6277.010223638888,2487.546275507797,0.0,2741.448661420892,5592.6070960461675,2012.4018854043939,3928.602674898549,3198.2927554850053,5762.699360144162,3910.61538372495,4261.51136445401,3676.90226637425,4456.092573698192,4571.83442482623,6068.809185051173,6295.25922365957,5222.53853055274,4856.811880637302,5076.895395255104
stroma_ad_dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,3448.682871177325,6460.294283129102,4181.761238343706,3735.3097475197774,8234.708614540994,3916.455665895386,4991.9030210486335,2804.696729653894,2003.0169636373737,9230.333345673918,2502.6939962621086,4213.174955920816,3908.1182768245926,7906.830419678438,3999.938475835995,6502.46854267238,2674.8511999397574,2905.9394272423683,4211.08303816722,6385.384289398022,3349.908397538547,2741.448661420892,0.0,5002.068941709096,3368.0219680255136,4122.532378242721,3941.713773878054,6149.639272198042,4229.834985651554,3729.178532752985,1680.6305198726056,3602.336267899988,3417.859777975293,7367.802889192777,5585.072192967433,4758.019835502172,5032.755037771797,4199.953607490786
dysplasia_FA_HN11A_5_linfoides_notumorales_tumorales.csv,5685.070807254104,2517.879385408064,2505.8740106990554,6321.98320033984,10522.753649537726,1399.0698731906587,8043.828055501466,4963.0371121406,4404.327546919686,11384.766413020892,3767.240221949105,2266.9682407772493,6462.741220863548,11520.362101283867,5755.138061203132,8882.595743684175,4391.689696304194,3013.0725243035636,2698.6437367401327,7816.303313964019,6674.627927511239,5592.6070960461675,5002.068941709096,0.0,6091.367208720273,6521.20760740518,6340.0358736982635,10196.208027501907,5772.72491988759,4535.735370974314,5199.0241598698985,6316.845557478944,5478.419061842534,10629.095306699248,1156.2480724812779,4952.574461960073,9118.923570128158,1760.9683017696102
carcinoma_FA_HN11A_2_linfoides_notumorales_tumorales.csv,2940.1312759769435,6755.1601658652535,5881.919546429965,2792.803724680224,6002.730873964455,5481.323911062257,6397.57480068539,1675.9630344053562,4290.958731428016,7495.901914835994,4478.8465438342955,5996.091458118725,3921.5320093586442,6940.530562897953,2686.6485201264245,4606.947785439616,3904.1037233933384,5301.439771578955,4930.243682798361,4753.599181542661,2194.1885407533964,2012.4018854043939,3368.0219680255136,6091.367208720273,0.0,2970.491037752563,1713.0669187993399,5654.014663652227,3162.802532317865,3677.014132742852,4634.838471090957,5759.826240932733,5785.190651566003,5065.229872162486,6906.419489681998,4522.545293497819,5165.624525948324,5671.12623103075
carcinoma_FA_HN11A_3_linfoides_notumorales_tumorales.csv,2722.144385380753,6523.551963413644,6781.539378746552,3691.3100148287945,5262.231360728453,5849.769476569866,8685.981321456586,2789.8832185694287,5355.959360025992,6961.629012401066,5376.9289411297195,7045.752154743064,6091.808372950508,8841.367975211733,1776.0608027345631,4547.618782667634,3971.16724263204,6014.6641824383605,4676.114112324527,4165.381519677395,2482.5793379463084,3928.602674898549,4122.532378242721,6521.20760740518,2970.491037752563,0.0,3140.2572109521407,6742.5844965289625,3712.0158158031572,3304.5762501285635,4824.669023717127,7395.974758824867,6942.279815514973,5413.703911893581,7316.700210673962,2857.1306124124744,6727.295780461954,5797.908777399062
carcinoma_FA_HN11A_5_linfoides_notumorales_tumorales.csv,2601.847256156929,6734.3340366311795,6581.273641992985,1668.9015580308442,4743.125524981737,5630.276993067375,7549.371650635377,2659.356436920132,4873.980467006359,6150.789694724575,4820.085859729772,6944.982241152825,3284.28489293311,7692.476807338685,2276.3979550693134,3234.9644033598147,3894.534605381171,5622.77322133752,5607.44050308698,3424.6631207119826,2963.698025516047,3198.2927554850053,3941.713773878054,6340.0358736982635,1713.0669187993399,3140.2572109521407,0.0,4916.153341552531,2019.557418111044,3212.350238537747,4901.801187329818,6690.059342695643,6324.511847763831,4616.956632511891,7146.360081047033,4876.916189263051,4194.008693812126,5779.742628845746
dysplasia_FA_HN14_1_linfoides_notumorales_tumorales.csv,5136.9191254192065,10704.009860042133,9918.801000451087,4476.292210193048,6079.82371287351,9029.621302355119,7901.0063543356855,6672.209661391954,6825.966097523461,7432.679386971821,7489.961607805282,9884.294014532288,5061.565638426481,5289.445784376484,6200.604432496582,5184.443732842209,6225.5155544685385,7909.552702422301,9196.57155220545,6002.870968218962,5204.954230434619,5762.699360144162,6149.639272198042,10196.208027501907,5654.014663652227,6742.5844965289625,4916.153341552531,0.0,5271.476986168301,6546.23409783346,6270.466093111489,8054.26646848327,8447.147169358788,3988.932429411334,10499.397948854401,8640.205772831701,2584.951217393841,8866.51476169012
stroma_ad_carcinoma_FA_HN14_4_linfoides_notumorales_tumorales.csv,2354.009091078009,6112.488904457962,6368.876346812606,1238.5279150372792,5292.97259369286,5105.916188429382,7804.329592221303,3750.1811644911027,5115.2280691616525,6429.099637484752,4191.575388380888,6857.347567747596,3074.6465651395106,9197.001966435962,2555.325577798867,3821.3476502449676,3151.6979222440655,4798.409574550649,5813.6202069240135,2649.143475799426,4293.552355981328,3910.61538372495,4229.834985651554,5772.72491988759,3162.802532317865,3712.0158158031572,2019.557418111044,5271.476986168301,0.0,2352.54885095452,4137.073662087788,6751.798299282532,5877.091454678988,6208.472051745029,6216.54450318056,5377.343620568074,3988.242593048014,4629.763156288103
stroma_ad_carcinoma_FA_HN14_1_linfoides_notumorales_tumorales.csv,1773.2002718256065,4790.596985112903,5370.654069523165,2348.7382519629537,6435.167461028392,3889.9487228080257,8209.374197215922,3480.712630062927,4936.106584808734,7487.317096218742,3776.7011562687835,5868.223803558919,4814.6556295063065,10108.071996510818,2339.9364860808846,5153.251484460668,2083.53685146136,4169.71881427294,4268.47737855733,3523.310093547134,4128.143329951001,4261.51136445401,3729.178532752985,4535.735370974314,3677.014132742852,3304.5762501285635,3212.350238537747,6546.23409783346,2352.54885095452,0.0,3553.146129238468,6788.783295798734,5701.099744224108,7431.2820285145135,5012.548043705433,4006.9994299329132,5506.912239958488,3589.7332060522544
stroma_ad_carcinoma_FA_HN14_3_linfoides_notumorales_tumorales.csv,3336.621413411559,6275.1836145217985,4499.86734432316,3881.234187774036,8896.641419345895,4030.868748691023,5674.458423285105,3985.5645837185803,2305.7925440768167,10219.183272552811,2292.0161248382597,4522.4934079027635,4389.652681438297,9341.906613680738,4537.265076539332,7560.111937663416,2164.3647608542165,2432.0363875355147,5086.60672832011,5897.893834478718,4208.579173129236,3676.90226637425,1680.6305198726056,5199.0241598698985,4634.838471090957,4824.669023717127,4901.801187329818,6270.466093111489,4137.073662087788,3553.146129238468,0.0,4006.30202244946,3127.258965667929,8666.633123124579,5226.368355513005,5652.043956617742,5101.275039146422,3581.100809208705
stroma_ad_dysplasia_FA_HN15_3_linfoides_notumorales_tumorales.csv,6614.392356804057,8570.33574332976,4351.321867601114,6669.4907107059,11185.598375879821,6123.497472041228,2200.599048685062,5440.489664085532,3484.991242243328,12341.63473941211,3464.1725110725415,4984.410770625403,4937.806243314556,8886.218670026634,7030.145093433911,9459.34552536979,5505.233878335805,4411.172675934715,7111.842644498803,9316.092855928335,6130.771318161605,4456.092573698192,3602.336267899988,6316.845557478944,5759.826240932733,7395.974758824867,6690.059342695643,8054.26646848327,6751.798299282532,6788.783295798734,4006.30202244946,0.0,2427.5467837178953,10166.60793808298,6144.144796762831,7863.420562172709,6982.138364819079,5828.873401333941
