,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
stroma_ad_carcinoma_FA_HN14_1_otras.csv,3849.794582727943,inf,inf,inf,4906.04702181531,4486.375053382874,3932.7867734312767,4947.246320691172,4292.277437372383,4632.856147452598,0.0,4526.637567715245,inf,inf,inf,4222.686084748886,4503.058664977618,5045.042790539951,2876.024754358749,inf,5041.050566077636,4905.175460087903,4604.150696391252,3048.9789696922066,3648.0900971350675,4531.321166392229,5001.220400572959,4231.624899779446,3977.6128662970546,4578.864004918206,4736.629017035947,inf,4286.909581051739,4568.708405234168,4463.712373375467,3312.2324552938235,4396.511371708644,3824.5483830157177,2489.986244510737,4572.2374798555975,4450.961699545708,inf,inf,inf,4779.044562623548,inf,inf
stroma_ad_dysplasia_FA_HN14_2_otras.csv,1304.770566613523,inf,inf,inf,1405.587945285789,1826.9410233493643,1125.1428516138003,876.8397994003936,721.3777786019692,1022.6402860999751,4526.637567715245,0.0,inf,inf,inf,1093.3684046341627,1024.148878523428,795.2671047468684,5192.923638619302,inf,1317.029222028369,1807.4903649247162,1420.1059729392307,2619.193653213883,1605.19675702067,623.1826901994976,1288.3629199178927,574.8190517490126,975.5746105628883,771.6973511760317,1440.4046674092554,inf,1643.9043913118903,915.5840418225465,1448.9199584081211,1304.1785600532824,734.849155615009,1352.079552435136,2381.3099012883067,1707.7567183352123,1639.251934587351,inf,inf,inf,638.108971088392,inf,inf
stroma_ad_dysplasia_FA_HN11A_5_otras.csv,inf,inf,755.1571887936234,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,1096.9644434004745,inf,inf,inf,inf,542.6504074471155,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,184.62446637051488,197.45486331441876,376.9946848802751,inf,inf,678.8984722890076
dysplasia_FA_HN15_5_otras.csv,inf,509.62463885502564,inf,607.8266546272553,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,423.0677112131418,inf
dysplasia_FA_HN14_1_otras.csv,inf,inf,515.4683695459385,inf,inf,inf,inf,inf,inf,inf,inf,inf,1096.9644434004745,inf,0.0,inf,inf,inf,inf,673.644432080704,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,951.6624245486536,1022.2439790253326,817.78588657179,inf,inf,584.6054724782109
dysplasia_FA_HN11A_1_otras.csv,1787.6856871559705,inf,inf,inf,2002.218250297988,878.3252501026998,949.944740704997,851.2616876238978,1119.6414086426526,564.3678230229109,4222.686084748886,1093.3684046341627,inf,inf,inf,0.0,540.36420455469,1119.7351656261171,4999.443854962226,inf,862.4106509499582,830.2552333257149,443.4145178490988,2889.9230342571445,2000.2660172123258,1140.4824966481901,2053.933020651876,1101.2332719894557,1279.08542156721,629.5880639502002,734.9937374774843,inf,890.8634173560115,577.1363132079157,585.7580538784855,1355.4269321450677,1367.0584037233702,2030.5801659753913,2453.609726942206,770.5987981066211,719.3984777389758,inf,inf,inf,1046.2979580829256,inf,inf
stroma_ad_dysplasia_FA_HN15_4_otras.csv,1742.5945068664262,inf,inf,inf,1977.466731649342,955.9809387656741,1188.9699927095533,683.4309809881705,1319.410070707826,415.9818908199334,4503.058664977618,1024.148878523428,inf,inf,inf,540.36420455469,0.0,1244.6631018776975,5252.356076060282,inf,848.3500575225526,890.2252319983761,591.5972964536853,3050.3868573614373,2090.312145614488,1198.5138474183682,1962.7463927808049,1064.3044094427466,1349.538535391713,745.9940426572775,666.3996052010662,inf,1013.123733522046,612.6808035319531,649.0524620283427,1505.691676480437,1466.836803611609,2001.3782826173624,2638.8832837620635,837.2016188736807,849.7142485666598,inf,inf,inf,1175.4822135692973,inf,inf
carcinoma_FA_HN14_2_otras.csv,1386.8609042663174,inf,inf,inf,1218.933589545384,1870.0970485694756,1331.9757842397312,862.4209523164136,981.3207516076636,1114.9588220080113,5045.042790539951,795.2671047468684,inf,inf,inf,1119.7351656261171,1244.6631018776975,0.0,5635.734337623227,inf,918.597072817735,1530.4498259655074,1354.732381960554,3081.6416452140775,2061.6340752679002,723.116858552087,1263.335260812175,905.2156385350218,1318.1711564702978,658.7760941467777,1335.9622686798607,inf,1894.1984209169248,1048.9283194785546,1611.162090248415,1776.098845724508,1135.8464101193945,1841.364589989415,2815.5238317224043,1753.4144749765312,1705.8109949901063,inf,inf,inf,400.3903876038265,inf,inf
dysplasia_FA_HN11A_5_otras.csv,4331.77743840716,inf,inf,inf,5347.536503617086,5498.297850524214,4472.534471247765,5667.949230195892,4763.012509377225,5357.514222603774,2876.024754358749,5192.923638619302,inf,inf,inf,4999.443854962226,5252.356076060282,5635.734337623227,0.0,inf,5778.2380796194075,5773.7690176515825,5383.402615598484,2909.064391508301,3884.088784038159,5177.294840047875,5486.974715738138,4871.8752039459805,4450.386859617257,5260.2338858479525,5479.095096080734,inf,5271.21658736724,5298.459686152351,5255.650311124177,3912.0780595908686,4814.887120963202,4170.412838075221,2934.905193708267,5460.72593698249,5358.415385713127,inf,inf,inf,5418.741913397537,inf,inf
carcinoma_FA_HN15_1_otras.csv,inf,inf,327.7224525757469,inf,inf,inf,inf,inf,inf,inf,inf,inf,542.6504074471155,inf,673.644432080704,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,534.3795984334765,495.44548673088855,353.34653272765917,inf,inf,444.68831382552605
carcinoma_FA_HN15_2_otras.csv,1949.4397000313616,inf,inf,inf,2006.6011327599526,1141.3839868622445,1578.6372621731223,506.619505116262,1539.4709590321422,615.9339856594656,5041.050566077636,1317.029222028369,inf,inf,inf,862.4106509499582,848.3500575225526,918.597072817735,5778.2380796194075,inf,0.0,781.2921017582592,669.7938273512625,3500.447431819904,2521.9442675601804,1153.0443813306722,2112.863990102548,1413.498235208341,1761.1156552117468,749.2651998835036,826.5546866010625,inf,1217.3208427083332,675.8382301979036,946.2263670438276,1964.2169769473694,1752.9228656083949,2390.338925934006,3110.014910984053,1019.4399970596794,1004.0134338914114,inf,inf,inf,1067.5950509430086,inf,inf
stroma_ad_carcinoma_FA_HN15_1_otras.csv,2442.0071739587183,inf,inf,inf,2634.7625076055974,540.5854433428565,1642.4451585470877,978.7201765690002,1921.4354458103924,862.6948133196618,4905.175460087903,1807.4903649247162,inf,inf,inf,830.2552333257149,890.2252319983761,1530.4498259655074,5773.7690176515825,inf,781.2921017582592,0.0,447.68705719758424,3681.7812258396025,2819.930355094149,1781.1433333921052,2679.9845119217116,1849.8175450970257,2091.7563238713415,1144.9472879044943,602.58708002454,inf,736.5337480894025,1008.3282323471436,544.4357203321179,2149.5244177867767,2171.4285488999503,2821.579060672368,3243.3590940967247,411.7181137511653,538.5595146553833,inf,inf,inf,1626.6836413169372,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_otras.csv,2142.3033464445407,inf,inf,inf,2374.4612518416457,540.6675898738221,1345.6301341255435,703.2170716200029,1488.9122281938858,496.01161769006586,4604.150696391252,1420.1059729392307,inf,inf,inf,443.4145178490988,591.5972964536853,1354.732381960554,5383.402615598484,inf,669.7938273512625,447.68705719758424,0.0,3297.1829285060144,2378.498515240646,1512.1913765995998,2431.433008826846,1458.4863633890068,1653.1489332307826,809.6989781015354,745.3072814246997,inf,627.4467721711228,654.4774533541073,372.1381706976908,1756.824340018146,1733.214242599181,2405.3587535874194,2858.9022493209904,418.8409935154678,410.12957947990816,inf,inf,inf,1381.940203172216,inf,inf
stroma_ad_carcinoma_FA_HN14_3_otras.csv,1888.7145475469922,inf,inf,inf,2673.9663992552764,3360.103827437981,2130.9497778852333,3249.9616887581547,2148.265544596861,3043.3550244731628,3048.9789696922066,2619.193653213883,inf,inf,inf,2889.9230342571445,3050.3868573614373,3081.6416452140775,2909.064391508301,inf,3500.447431819904,3681.7812258396025,3297.1829285060144,0.0,1139.2474268758256,2664.3217945679057,2802.0285582022166,2350.865390590497,1805.5112539177192,2864.912792211545,3363.2436690678387,inf,3132.666695542097,2944.4134360139137,3156.7068238497077,1570.7411186843976,2117.022040934948,1446.4904257036035,798.2344720657936,3348.926679013489,3266.4421424121388,inf,inf,inf,2866.4218902409116,inf,inf
stroma_ad_carcinoma_FA_HN14_5_otras.csv,1098.258340575525,inf,inf,inf,1650.0682916623655,2653.460586228761,1335.6268344896343,2238.326852658871,1153.1575407226212,2069.5760315974576,3648.0900971350675,1605.19675702067,inf,inf,inf,2000.2660172123258,2090.312145614488,2061.6340752679002,3884.088784038159,inf,2521.9442675601804,2819.930355094149,2378.498515240646,1139.2474268758256,0.0,1649.5589596115815,1757.7096524108435,1346.483728316139,836.4493541932558,1854.8165298905099,2443.987817540302,inf,2425.5241243887003,1932.317567490697,2338.569966379362,852.2567480041195,1044.707285107951,433.0821363907179,1190.8678268085657,2585.7272113471163,2463.2886335281482,inf,inf,inf,1851.7161454636573,inf,inf
carcinoma_FA_HN11A_2_otras.csv,1043.4712465441276,inf,inf,inf,1086.8381152030956,1963.958782365387,1053.4078330495695,958.7959914132047,677.9603716559826,1160.9161165517344,4531.321166392229,623.1826901994976,inf,inf,inf,1140.4824966481901,1198.5138474183682,723.116858552087,5177.294840047875,inf,1153.0443813306722,1781.1433333921052,1512.1913765995998,2664.3217945679057,1649.5589596115815,0.0,1082.053613346643,631.452532491917,940.1505298433917,820.8556491153573,1430.0079203687824,inf,1847.1243513695993,985.9861143363282,1616.1943240855692,1299.4339764730012,799.0767129753818,1432.7011509187282,2411.767438594389,1852.9018707132975,1772.7461521675232,inf,inf,inf,401.7593251444795,inf,inf
stroma_ad_dysplasia_FA_HN14_3_otras.csv,1305.2164612808842,inf,inf,inf,557.9284716712174,2901.422004358101,1840.954904765622,1823.3453542580903,1319.4857418861413,2088.8423233713484,5001.220400572959,1288.3629199178927,inf,inf,inf,2053.933020651876,1962.7463927808049,1263.335260812175,5486.974715738138,inf,2112.863990102548,2679.9845119217116,2431.433008826846,2802.0285582022166,1757.7096524108435,1082.053613346643,0.0,1187.9470570682652,1271.300752263176,1657.62615633425,2264.610281287679,inf,2806.023770699893,1833.6276492907648,2562.4843751224225,1729.9752100990368,1186.6017576732522,1414.6698089057008,2664.0775893032614,2779.024935209059,2710.5164370179705,inf,inf,inf,1122.3976554581516,inf,inf
carcinoma_FA_HN14_1_otras.csv,983.8339569444045,inf,inf,inf,1187.1096677978023,1897.5412894014423,1074.1647562184935,1013.2974536848744,715.9766151662536,1090.0213312615956,4231.624899779446,574.8190517490126,inf,inf,inf,1101.2332719894557,1064.3044094427466,905.2156385350218,4871.8752039459805,inf,1413.498235208341,1849.8175450970257,1458.4863633890068,2350.865390590497,1346.483728316139,631.452532491917,1187.9470570682652,0.0,730.8853710718723,798.4604938282548,1475.6982657486183,inf,1794.8560550408554,926.5601164459842,1558.4205270154437,1017.7847004668376,819.6774759059929,1130.849227066596,2088.0175994454567,1777.4293026543307,1708.8601224671354,inf,inf,inf,713.0857853850049,inf,inf
stroma_ad_carcinoma_FA_HN14_4_otras.csv,1099.1098520663882,inf,inf,inf,1196.9973022482238,1961.8126028763954,705.1399197007786,1464.6365621888704,532.2665872488033,1314.6227934114222,3977.6128662970546,975.5746105628883,inf,inf,inf,1279.08542156721,1349.538535391713,1318.1711564702978,4450.386859617257,inf,1761.1156552117468,2091.7563238713415,1653.1489332307826,1805.5112539177192,836.4493541932558,940.1505298433917,1271.300752263176,730.8853710718723,0.0,1115.130633884472,1722.4629338026486,inf,1793.6460314343772,1224.666959818016,1619.0218283581755,731.4243037048801,555.0365005985043,847.9708134729082,1628.6890954609694,1878.4955227218038,1771.8810576693757,inf,inf,inf,1093.0818691204063,inf,inf
dysplasia_FA_HN14_2_otras.csv,1440.2033503139412,inf,inf,inf,1651.6209881705531,1292.6241796733939,1025.4281145980867,478.9607393801963,851.3451739709666,602.7346305253809,4578.864004918206,771.6973511760317,inf,inf,inf,629.5880639502002,745.9940426572775,658.7760941467777,5260.2338858479525,inf,749.2651998835036,1144.9472879044943,809.6989781015354,2864.912792211545,1854.8165298905099,820.8556491153573,1657.62615633425,798.4604938282548,1115.130633884472,0.0,1014.5331120380457,inf,1316.4785303451056,542.9878284024293,1037.1146726588404,1372.6880536335818,1099.56236858111,1730.721424266445,2529.1792383314432,1175.1619976605577,1121.7901259223877,inf,inf,inf,654.8710737996225,inf,inf
dysplasia_FA_HN11A_2_otras.csv,2035.2189599517606,inf,inf,inf,2225.0855534535867,1031.4226812199438,1301.4570179444197,1007.7535437559729,1666.1575007565477,894.3067224279646,4736.629017035947,1440.4046674092554,inf,inf,inf,734.9937374774843,666.3996052010662,1335.9622686798607,5479.095096080734,inf,826.5546866010625,602.58708002454,745.3072814246997,3363.2436690678387,2443.987817540302,1430.0079203687824,2264.610281287679,1475.6982657486183,1722.4629338026486,1014.5331120380457,0.0,inf,1285.6784834698155,920.4010175636695,919.3591764966449,1816.886454293482,1844.292523072916,2438.5713439808083,2925.189389721193,914.7104886524367,1083.511908935737,inf,inf,inf,1332.2435662441003,inf,inf
dysplasia_FA_HN15_1_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_otras.csv,2562.951909389275,inf,inf,inf,2840.115366318571,279.5825737503039,1458.6561584759534,1166.0238428974544,1639.9598251891696,860.8008597151714,4286.909581051739,1643.9043913118903,inf,inf,inf,890.8634173560115,1013.123733522046,1894.1984209169248,5271.21658736724,inf,1217.3208427083332,736.5337480894025,627.4467721711228,3132.666695542097,2425.5241243887003,1847.1243513695993,2806.023770699893,1794.8560550408554,1793.6460314343772,1316.4785303451056,1285.6784834698155,inf,0.0,1041.297163599767,442.17533504552364,1654.4141194235483,1875.6192980259978,2539.207941592249,2708.1307888595543,403.8822286290217,241.47308767808644,inf,inf,inf,1824.8408652109642,inf,inf
stroma_ad_carcinoma_FA_HN15_4_otras.csv,1617.706997083492,inf,inf,inf,1920.1112134826924,1131.2631426879025,1193.3964297755567,534.5851055741169,983.0599210476303,472.1263480607498,4568.708405234168,915.5840418225465,inf,inf,inf,577.1363132079157,612.6808035319531,1048.9283194785546,5298.459686152351,inf,675.8382301979036,1008.3282323471436,654.4774533541073,2944.4134360139137,1932.317567490697,985.9861143363282,1833.6276492907648,926.5601164459842,1224.666959818016,542.9878284024293,920.4010175636695,inf,1041.297163599767,0.0,838.3076991999436,1433.6573426596124,1215.1738253284902,1895.6488549323874,2595.046486997875,1012.5863451343132,947.0684260091193,inf,inf,inf,950.58286765957,inf,inf
stroma_ad_dysplasia_FA_HN15_1_otras.csv,2339.9422371967016,inf,inf,inf,2538.4845143382736,414.8789438906698,1151.0418789286134,863.6005909914147,1438.4574525887538,517.5221394885277,4463.712373375467,1448.9199584081211,inf,inf,inf,585.7580538784855,649.0524620283427,1611.162090248415,5255.650311124177,inf,946.2263670438276,544.4357203321179,372.1381706976908,3156.7068238497077,2338.569966379362,1616.1943240855692,2562.4843751224225,1558.4205270154437,1619.0218283581755,1037.1146726588404,919.3591764966449,inf,442.17533504552364,838.3076991999436,0.0,1621.6585543825013,1704.4278867037478,2402.9218037414535,2715.4363661554817,281.8223032400472,338.37409386194196,inf,inf,inf,1571.9873078540065,inf,inf
stroma_ad_dysplasia_FA_HN15_5_otras.csv,1214.5247366219025,inf,inf,inf,1719.2606989997387,1880.65411129207,742.2739432049859,1778.7062249876049,1017.1695835480336,1508.4403047188373,3312.2324552938235,1304.1785600532824,inf,inf,inf,1355.4269321450677,1505.691676480437,1776.098845724508,3912.0780595908686,inf,1964.2169769473694,2149.5244177867767,1756.824340018146,1570.7411186843976,852.2567480041195,1299.4339764730012,1729.9752100990368,1017.7847004668376,731.4243037048801,1372.6880536335818,1816.886454293482,inf,1654.4141194235483,1433.6573426596124,1621.6585543825013,0.0,1119.6054121158568,960.6485166245866,1189.8290044615721,1834.7229814767018,1732.4877175876807,inf,inf,inf,1545.5262281082485,inf,inf
stroma_ad_dysplasia_FA_HN14_4_otras.csv,1242.810422414794,inf,inf,inf,1197.306826880336,2053.0057854866436,832.3551875488748,1368.3554406318908,395.1470257656822,1330.4748133616336,4396.511371708644,734.849155615009,inf,inf,inf,1367.0584037233702,1466.836803611609,1135.8464101193945,4814.887120963202,inf,1752.9228656083949,2171.4285488999503,1733.214242599181,2117.022040934948,1044.707285107951,799.0767129753818,1186.6017576732522,819.6774759059929,555.0365005985043,1099.56236858111,1844.292523072916,inf,1875.6192980259978,1215.1738253284902,1704.4278867037478,1119.6054121158568,0.0,842.7619182941892,2004.4387447193162,1957.1390707440548,1866.556631938611,inf,inf,inf,922.6185020430812,inf,inf
