,dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_5_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_4_linfoides_mieloides_notumorales.csv,dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_4_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides_notumorales.csv,carcinoma_FA_HN11A_3_linfoides_mieloides_notumorales.csv
dysplasia_FA_HN11A_3_linfoides_mieloides_notumorales.csv,5796.332327072314,4114.699300139287,6787.043922789259,3859.9245655960185,5775.634797064638,4093.542127445973,3743.903944682632,9025.689640677323,7024.345768100018,3137.71622243844,0.0,4228.081259465515,10821.94261843766,5501.15713774352,10455.296564239967,3365.184600230594,4681.307448062342,5182.94353467178,1914.192570496993,4693.603465925551,6582.497000782789,8828.250866102644,5838.522714219052,8493.397549408803,3850.336187401321,2751.957520180309,6071.36688437911,3980.322034618515,5279.348801862929,6695.893435942249,4082.936275084062,4708.051028797551,3752.080697293797,2865.129283200058,5240.000107721056,5249.659883777215,9006.804876221078,4437.042104183739,3023.69974078147,7371.753492758702,4809.398267356567,4984.976698994373,6349.178222310135,4988.130243962333,3877.2804608809984,6177.848243914265
stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides_notumorales.csv,5476.2114594672785,3565.6751263288534,6897.695867219596,3993.769443346058,5901.745142079846,7558.564494509069,2793.9351606564396,11505.340289794794,8142.712814622384,2406.175481965321,4228.081259465515,0.0,13955.855674021059,6230.196003846829,14017.080306391188,5060.67202222506,5109.026176162175,8834.550638545663,3596.4451733617,3691.076883319295,6771.436492954908,12195.160237725477,8426.56134085715,11665.209007008276,3099.0892518815144,2906.7013405436455,6257.640451267035,1949.128666417366,1831.626130290978,6644.664558554354,2947.619186050592,3299.7812906395943,6830.461931808165,5558.661606918036,8190.045218002826,8042.928214525633,11880.427043339387,6721.729027811491,3587.1684730622496,10306.081720113172,4618.1629370485925,4670.76662620334,4609.669513204409,4510.016901499813,3548.7602228359465,9053.330659396963
carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,11759.822438923542,12869.513912278326,10613.168173643864,11712.978381603516,11782.25100951537,7748.381459201722,12720.205850797169,2623.2110440374845,9442.79649723551,12967.677100402505,10821.94261843766,13955.855674021059,0.0,10714.553015916781,6319.553952428326,9273.67405635599,10635.441303299718,6452.113414469086,10988.979032631865,13986.053889865325,11692.070394391432,2580.194023968708,6380.870477074453,3439.0182222606763,12329.051371395106,11578.747531767245,11390.919494788119,13791.905238997864,14698.227968732983,14641.887822047787,13416.2628582876,13788.75980856537,9757.055830461222,8857.47544477915,8472.646248394356,7476.490527496492,3050.366145234551,8510.395835716512,11183.759893563805,3981.7600955579555,12510.935482650513,12664.608032042532,15166.266804837709,13090.130346485004,12647.604215379319,7599.897514332179
stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,2278.560168013184,3763.186156403831,2651.669239144415,4099.358391302458,2021.035008227122,5237.199136379476,3813.4061196220127,8482.5837304514,2717.1279214039687,4878.200318574238,5501.15713774352,6230.196003846829,10714.553015916781,0.0,12210.415581361553,6834.560937189649,4116.7381745126,6306.041722107327,4256.701454387064,8626.576132386554,2076.597427078469,8976.32842950004,5564.443428655429,9666.8641355145,4444.697964060443,3431.5991597437187,2485.4695457134803,6853.382986645992,6885.560569754486,11159.565368876645,4218.50794369093,5085.269601029637,5375.606522579428,4445.257687539641,5279.608927376858,7250.784188607513,9450.181431943027,8207.647712696456,6366.1689276160605,7827.678981438119,2764.9064214421496,3117.110917437276,9641.687747650562,3867.8287347328405,3304.740930757457,6626.167046078975
dysplasia_FA_HN15_3_linfoides_mieloides_notumorales.csv,13683.010938818223,13594.399490203243,11579.748986982933,12823.070701615967,13571.08737869919,8013.6691800009685,13243.070749755843,4993.267925378108,11824.600701020863,12535.54973411286,10455.296564239967,14017.080306391188,6319.553952428326,12210.415581361553,0.0,9630.92949288388,11177.610047241209,6591.918493938652,11971.8632904991,12820.867987490752,13917.705067839857,4811.446962205522,8796.905354002047,3577.349933203009,13512.921752539054,12150.271820403825,12638.942689480193,13472.396424874665,15285.964707176996,13029.704520391822,14060.28156824744,14803.228984574494,10915.018573616057,10113.71943637258,10038.863383649674,8596.987943567647,4698.631731101892,7720.670810214425,10698.500321444055,5249.186322747551,13767.701919942716,13882.592864358865,14351.185113764694,14639.814316373731,13360.755083973992,9094.11588821124
carcinoma_FA_HN15_1_linfoides_mieloides_notumorales.csv,7121.253744714162,5452.536911029527,7322.486029821133,4289.841428049777,6948.8418180092785,3461.5237142934675,4837.882253359511,7368.720308141899,7726.755094463564,5056.602373791677,3365.184600230594,5060.67202222506,9273.67405635599,6834.560937189649,9630.92949288388,0.0,4240.510519073022,4286.3059657014255,4314.771173956447,5486.116209012398,7730.895497620566,7895.193699196555,4301.358213070678,6947.996039322689,4636.549005361926,4264.583626920818,6615.2221176654475,5275.852028637611,5839.276190421495,6356.105363430338,5257.791496029981,5758.338280450614,5074.763576654174,2833.360758196517,5621.207311667934,3361.850807262948,7213.014705859947,2566.4973051276374,2932.7454155050436,5586.441473076264,5986.138133801733,6314.208892055962,6642.384651789216,6421.515104108464,5049.2838244878685,4746.41132149195
stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides_notumorales.csv,4825.555744917229,3860.586228479103,3545.9684583764965,2522.4744816641282,4281.484024088486,4512.271493247711,3499.0139321686825,8146.159935097487,4244.814530572174,4945.42815397723,4681.307448062342,5109.026176162175,10635.441303299718,4116.7381745126,11177.610047241209,4240.510519073022,0.0,5477.9135255864185,4716.344143864493,7111.574488036558,5087.808876517596,8874.492009893314,5439.76760513471,8459.266183131609,3848.5819978682994,3149.4375961412497,2954.5065589653814,6375.178689655216,5934.686561738149,9096.00738622136,4078.031055832721,5019.934133553872,5868.322678587095,4064.354176348471,5948.126484490658,5453.009389509419,8469.493643627535,5325.960216032756,4382.853663203619,6914.42127036948,3667.7681213841543,4252.332003428157,7953.949675215178,4710.383988663314,3166.9043389625067,6475.1015336101245
carcinoma_FA_HN11A_2_linfoides_mieloides_notumorales.csv,7340.482831404099,7746.086636574433,6048.483476636651,6637.709147941437,7179.695908839013,1898.7832441728074,7550.216235006035,4539.202686661879,6007.275419448226,7934.900215471114,5182.94353467178,8834.550638545663,6452.113414469086,6306.041722107327,6591.918493938652,4286.3059657014255,5477.9135255864185,0.0,5773.345774642892,8950.891868155442,7527.430466479898,4543.059611549774,2703.8944915843067,4293.5092173054145,7287.8689140624465,6493.303286252158,6396.311360233345,8814.096149768879,9566.788508238893,9511.611373818883,8286.79788311406,8703.669348080983,5144.724569096195,3795.4120239358067,4512.552367305632,2993.0839195432463,4407.413245550392,3384.503977120662,6003.014412769906,2904.413846820092,7499.861835481142,7590.5114747772295,10159.321739955894,8218.88963590292,7523.252806970337,3622.222630377986
dysplasia_FA_HN11A_5_linfoides_mieloides_notumorales.csv,4286.995062258417,3409.201227418971,6062.962197172891,3326.5573303567076,4373.920259426196,4528.855679849497,3090.5093957477575,8962.51982157971,5996.904500642025,2553.161858195057,1914.192570496993,3596.4451733617,10988.979032631865,4256.701454387064,11971.8632904991,4314.771173956447,4716.344143864493,5773.345774642892,0.0,5289.344920511156,5139.926637293324,9068.850720674925,5811.013286348964,9474.340491140045,2892.623285702412,2101.6093744408795,5305.0902078434165,3545.4548937738914,4423.415885301941,7851.602939224959,3358.4711978427363,3668.3923959485255,3868.0065402538753,2812.6056560164243,5394.370228070074,5547.095900732138,9413.248071096788,5843.806609856645,3841.2842295154555,7666.696992488165,3700.33138812204,3814.9310625420844,6564.845047742329,3584.2795307104125,3322.5968876274824,6488.952044102164
stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides_notumorales.csv,8866.97350249048,6974.306097443106,9744.344371992858,6539.808429323028,8937.488932118773,7728.604641435887,6080.984573531684,11717.250542924332,10231.27985677635,4428.0154236419885,4693.603465925551,3691.076883319295,13986.053889865325,8626.576132386554,12820.867987490752,5486.116209012398,7111.574488036558,8950.891868155442,5289.344920511156,0.0,9901.407634755838,11839.30575221529,9086.23254060998,11913.871506722053,6306.8258313507695,5771.371348545479,9119.818882085894,3129.8542063888613,4758.962592833012,3228.8537200176315,6449.100862835823,6797.200619154487,8008.906912638765,6336.707648168002,9284.967480205107,8692.362167475985,12437.52452126395,6786.060402171931,3312.735107599576,10678.964194374254,7836.076601321989,8046.437671347209,2144.047521614013,7938.224151491286,6787.908572854543,9853.470932283213
stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides_notumorales.csv,1537.160757909123,3607.6907049307188,3823.6472840012566,4214.632145398331,1058.0690094856363,6365.709881537442,4204.796068233655,9807.161781463628,3717.874342201492,5895.299655320662,6582.497000782789,6771.436492954908,11692.070394391432,2076.597427078469,13917.705067839857,7730.895497620566,5087.808876517596,7527.430466479898,5139.926637293324,9901.407634755838,0.0,10355.329860789898,5632.543501644903,11067.740368208984,4049.0941392272016,4280.250266872774,2784.991569070472,7830.419738957159,6460.450128656109,12495.744743202167,4064.1968568111656,4313.47055247148,4571.44137739364,5144.9043925360165,4799.920060981811,6788.428618407177,10064.42987253929,9448.105302584403,7687.426793320925,8807.663680650627,2576.75436357662,2498.8951717901327,10897.681573673604,2751.509490242802,3515.098051614582,5739.859777155977
dysplasia_FA_HN14_1_linfoides_mieloides_notumorales.csv,10172.880889160777,11153.08313611947,8862.823997884809,10058.637045475629,10207.637425596253,6022.274592422169,10949.127306900824,999.7236459495201,7978.173309798237,10906.30903234359,8828.250866102644,12195.160237725477,2580.194023968708,8976.32842950004,4811.446962205522,7895.193699196555,8874.492009893314,4543.059611549774,9068.850720674925,11839.30575221529,10355.329860789898,0.0,5336.283965617513,2649.48155749147,10697.069499967984,9808.588643996258,9698.830562608302,11948.200387537687,13003.289304676633,12493.83616522468,11700.764613267009,12156.252279032355,8750.516984944425,7426.60394892642,7660.58324602274,6345.897554028695,2366.0391493481666,6718.005714511135,9220.242441793349,2639.7129398012366,10876.926993879828,11014.27799082391,13183.120940049497,11519.684386288935,10923.61825885737,6884.923868078125
carcinoma_FA_HN11A_1_linfoides_mieloides_notumorales.csv,5806.526795105331,7140.884804851446,5894.278241307298,5886.285836175042,5761.334424291024,2672.291467116875,7078.262289933875,4977.808576240953,4793.100929418923,7927.940358984416,5838.522714219052,8426.56134085715,6380.870477074453,5564.443428655429,8796.905354002047,4301.358213070678,5439.76760513471,2703.8944915843067,5811.013286348964,9086.23254060998,5632.543501644903,5336.283965617513,0.0,5961.961945229131,6438.937076121325,6135.417149688606,5565.251934363313,8696.65933178908,8825.593777155462,10282.775156776403,7634.284804486536,7848.52734707329,3999.5106812959175,3255.3103819872113,2793.2902732763673,2838.473560948486,5078.682713458783,5054.883037550122,6201.995771526394,3955.4753226972407,6610.707684819318,6804.358557582754,10250.704031684521,7025.832455128569,6913.725057253054,1944.257723183119
carcinoma_FA_HN14_2_linfoides_mieloides_notumorales.csv,10843.988249061818,10745.46993328277,8820.542582929254,9901.50799740282,10763.069596898185,5485.4531787200995,10629.670952809545,2273.046442184266,9216.462706609715,10942.576007380343,8493.397549408803,11665.209007008276,3439.0182222606763,9666.8641355145,3577.349933203009,6947.996039322689,8459.266183131609,4293.5092173054145,9474.340491140045,11913.871506722053,11067.740368208984,2649.48155749147,5961.961945229131,0.0,10592.71165024827,9438.110529573018,9782.468547473913,11731.82968390384,12601.228061057927,12416.631661544816,11274.728670385806,11939.278479857077,8413.338161956859,7250.425073140407,7537.597925364518,5643.281873515548,1413.333257161084,5660.462733299429,9043.644498299542,2458.7137979002378,10829.28058859551,10934.739036209485,13077.390120433405,11705.157480318154,10511.290541053579,6463.145463775719
stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides_notumorales.csv,2932.4847151473346,1784.3734738465637,5268.871737758025,1443.7701473537245,3370.4750648398176,5973.767307871934,2103.6145809763016,9902.659953229282,6214.6974436491755,2818.182683815826,3850.336187401321,3099.0892518815144,12329.051371395106,4444.697964060443,13512.921752539054,4636.549005361926,3848.5819978682994,7287.8689140624465,2892.623285702412,6306.8258313507695,4049.0941392272016,10697.069499967984,6438.937076121325,10592.71165024827,0.0,1818.741547085927,3737.7468304003373,4510.312067494001,2807.070566304834,9095.369615612373,1890.942118078152,1649.1121995275942,5052.973170084407,3979.0364661775197,5965.490358330788,5829.134021211713,9881.114901826486,6731.907159050127,4568.358474403509,8569.83648594499,1900.1839990572785,1971.169468242153,7372.001570591118,1882.3885173290116,1577.8851001387302,6726.720464443738
