,stroma_ad_dysplasia_FA_HN11A_3_t.csv,dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN14_3_t.csv,stroma_ad_carcinoma_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN14_1_t.csv,stroma_ad_dysplasia_FA_HN15_2_t.csv,dysplasia_FA_HN15_2_t.csv,stroma_ad_dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN11A_5_t.csv,stroma_ad_dysplasia_FA_HN15_3_t.csv,stroma_ad_dysplasia_FA_HN11A_5_t.csv,dysplasia_FA_HN15_5_t.csv,dysplasia_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN15_5_t.csv,carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN11A_1_t.csv,stroma_ad_carcinoma_FA_HN14_5_t.csv,dysplasia_FA_HN11A_4_t.csv,carcinoma_FA_HN11A_1_t.csv,dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN15_2_t.csv,carcinoma_FA_HN14_2_t.csv,dysplasia_FA_HN15_1_t.csv,carcinoma_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN14_2_t.csv,carcinoma_FA_HN11A_4_t.csv,stroma_ad_dysplasia_FA_HN11A_4_t.csv,dysplasia_FA_HN15_3_t.csv,carcinoma_FA_HN14_4_t.csv,stroma_ad_carcinoma_FA_HN14_3_t.csv,carcinoma_FA_HN11A_3_t.csv,stroma_ad_dysplasia_FA_HN11A_2_t.csv,carcinoma_FA_HN15_1_t.csv,dysplasia_FA_HN11A_5_t.csv,stroma_ad_carcinoma_FA_HN15_4_t.csv,carcinoma_FA_HN14_3_t.csv,dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN15_3_t.csv,stroma_ad_carcinoma_FA_HN15_2_t.csv,stroma_ad_carcinoma_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN15_4_t.csv,dysplasia_FA_HN11A_3_t.csv
stroma_ad_dysplasia_FA_HN11A_5_t.csv,3868.7310058293865,inf,inf,inf,1448.6942910475268,2357.5793319830805,inf,1447.1233268519022,inf,inf,0.0,inf,1873.9516585023875,inf,inf,inf,1082.993542920355,inf,1149.7492612697197,inf,inf,5862.819732239705,inf,inf,2919.155360091684,inf,790.444104419967,inf,5538.8848610861605,inf,inf,1171.4190035448491,inf,2169.184920541945,inf,inf,1711.219957799211,inf,inf,inf,inf,1768.0844526330065,1199.0415652346194,inf,inf,inf,inf
dysplasia_FA_HN15_5_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,84.66011772105553,inf,inf,1467.547676319367,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_2_t.csv,5644.977138724431,inf,inf,inf,819.3274599655499,647.8139053204618,inf,2736.8526741564347,inf,inf,1873.9516585023875,inf,0.0,inf,inf,inf,1091.1630384986543,inf,904.760502297544,inf,inf,7625.288804941699,inf,inf,2413.300565017623,inf,1999.5673537825387,inf,7280.917309193705,inf,inf,787.1852817566262,inf,3955.3496395661296,inf,inf,395.4367656043207,inf,inf,inf,inf,858.7257972765974,1919.927329035487,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_5_t.csv,inf,inf,inf,inf,inf,inf,867.9466307486149,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,895.605129597885,inf,inf,inf,389.72467518196515,inf,inf,inf,inf,703.9912137505698,743.530424155032,430.0229629595107,1278.947252597016
carcinoma_FA_HN11A_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,164.6798035368433,inf,inf,157.85731818372642,inf,inf,inf,inf,inf,inf,inf,inf,inf,1217.0506089330554,inf,inf,inf,985.0989300971185,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_2_t.csv,inf,1359.5265509283809,inf,inf,inf,inf,inf,inf,3138.3117298210414,1361.0572978809362,inf,inf,inf,inf,inf,0.0,inf,431.0366493700179,inf,inf,1434.8190183992772,inf,inf,inf,inf,inf,inf,1596.4589337104812,inf,inf,inf,inf,1563.0957807389395,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_1_t.csv,4801.402336659877,inf,inf,inf,470.3222096815839,1595.8907653230463,inf,1723.0718521475908,inf,inf,1082.993542920355,inf,1091.1630384986543,inf,inf,inf,0.0,inf,407.550232951196,inf,inf,6826.5265112558145,inf,inf,2677.3314523708887,inf,998.6745773265907,inf,6472.813245217062,inf,inf,446.5621343028308,inf,3007.108974891956,inf,inf,1021.9780237253268,inf,inf,inf,inf,1094.0574711812455,950.4711358628747,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN11A_1_t.csv,inf,1347.6166426070863,inf,inf,inf,inf,inf,inf,3282.72513263735,1065.4857345437035,inf,inf,inf,inf,inf,431.0366493700179,inf,0.0,inf,inf,1617.758431420034,inf,inf,inf,inf,inf,inf,1778.308560148394,inf,inf,inf,inf,1742.9300778886177,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_5_t.csv,4881.8281177490535,inf,inf,inf,373.5033231043598,1414.7657335007361,inf,1884.8305463587903,inf,inf,1149.7492612697197,inf,904.760502297544,inf,inf,inf,407.550232951196,inf,0.0,inf,inf,6878.726234873182,inf,inf,2490.3160670868588,inf,1166.6546482210026,inf,6536.188565783762,inf,inf,312.16274406844826,inf,3135.9750071270028,inf,inf,822.3313630187372,inf,inf,inf,inf,864.7106462380689,1132.904374981134,inf,inf,inf,inf
dysplasia_FA_HN11A_4_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_1_t.csv,inf,465.6897789828468,inf,inf,inf,inf,inf,inf,4013.5533840504195,2486.441034987511,inf,inf,inf,inf,inf,1434.8190183992772,inf,1617.758431420034,inf,inf,0.0,inf,inf,inf,inf,inf,inf,199.30685828149535,inf,inf,inf,inf,172.59428497533983,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN11A_1_t.csv,2152.958574107686,inf,inf,inf,7171.087322548488,8062.619586862552,inf,5481.052238806637,inf,inf,5862.819732239705,inf,7625.288804941699,inf,inf,inf,6826.5265112558145,inf,6878.726234873182,inf,inf,0.0,inf,inf,7161.126671610369,inf,6056.449204174294,inf,1095.086433718368,inf,inf,6944.550282663371,inf,3987.9263896612692,inf,inf,7445.630229148143,inf,inf,inf,inf,7337.4329565645385,6630.235200249106,inf,inf,inf,inf
carcinoma_FA_HN15_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,164.6798035368433,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,64.3139042692795,inf,inf,inf,inf,inf,inf,inf,inf,inf,1092.7348337181545,inf,inf,inf,871.5095789199715,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_2_t.csv,inf,inf,1318.3097785535135,2061.6679017388533,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN15_1_t.csv,5504.046819164283,inf,inf,inf,2593.316051703206,2497.1678692033433,inf,3968.3102730242695,inf,inf,2919.155360091684,inf,2413.300565017623,inf,inf,inf,2677.3314523708887,inf,2490.3160670868588,inf,inf,7161.126671610369,inf,inf,0.0,inf,3115.1386197433717,inf,6459.557773926137,inf,inf,2641.1707911651515,inf,4637.637036678119,inf,inf,2492.32460210192,inf,inf,inf,inf,2211.9825350319425,3454.2288164273837,inf,inf,inf,inf
carcinoma_FA_HN14_1_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,157.85731818372642,inf,inf,inf,inf,inf,inf,inf,64.3139042692795,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,1153.4421753891368,inf,inf,inf,927.3228617981908,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_2_t.csv,3999.9568714517227,inf,inf,inf,1351.893217939475,2534.1019739676935,inf,974.6863646517502,inf,inf,790.444104419967,inf,1999.5673537825387,inf,inf,inf,998.6745773265907,inf,1166.6546482210026,inf,inf,6056.449204174294,inf,inf,3115.1386197433717,inf,0.0,inf,5691.3410008329165,inf,inf,1265.9330415410127,inf,2142.7760248739373,inf,inf,1898.6556092247433,inf,inf,inf,inf,1952.4178350243515,714.5745767202116,inf,inf,inf,inf
carcinoma_FA_HN11A_4_t.csv,inf,528.5025576932647,inf,inf,inf,inf,inf,inf,4174.936114102234,2652.539008440838,inf,inf,inf,inf,inf,1596.4589337104812,inf,1778.308560148394,inf,inf,199.30685828149535,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,53.93439178697046,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_t.csv,1737.9797930753923,inf,inf,inf,6794.228008740633,7724.031584909637,inf,5191.807241798617,inf,inf,5538.8848610861605,inf,7280.917309193705,inf,inf,inf,6472.813245217062,inf,6536.188565783762,inf,inf,1095.086433718368,inf,inf,6459.557773926137,inf,5691.3410008329165,inf,0.0,inf,inf,6604.991735836308,inf,3730.705997699492,inf,inf,7111.5098105195875,inf,inf,inf,inf,6941.794983781224,6319.792973844307,inf,inf,inf,inf
dysplasia_FA_HN15_3_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN14_4_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_3_t.csv,4954.198128224,inf,inf,inf,482.01069108454647,1317.0327251423255,inf,2007.2871118477833,inf,inf,1171.4190035448491,inf,787.1852817566262,inf,inf,inf,446.5621343028308,inf,312.16274406844826,inf,inf,6944.550282663371,inf,inf,2641.1707911651515,inf,1265.9330415410127,inf,6604.991735836308,inf,inf,0.0,inf,3222.9927458271536,inf,inf,735.7327280291092,inf,inf,inf,inf,938.1021740620707,1226.529511179804,inf,inf,inf,inf
carcinoma_FA_HN11A_3_t.csv,inf,512.2672864188111,inf,inf,inf,inf,inf,inf,4142.961014774303,2619.19459581346,inf,inf,inf,inf,inf,1563.0957807389395,inf,1742.9300778886177,inf,inf,172.59428497533983,inf,inf,inf,inf,inf,inf,53.93439178697046,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_t.csv,2018.1379324171282,inf,inf,inf,3376.345969908969,4450.41053673508,inf,1523.4644773093482,inf,inf,2169.184920541945,inf,3955.3496395661296,inf,inf,inf,3007.108974891956,inf,3135.9750071270028,inf,inf,3987.9263896612692,inf,inf,4637.637036678119,inf,2142.7760248739373,inf,3730.705997699492,inf,inf,3222.9927458271536,inf,0.0,inf,inf,3786.1080803954765,inf,inf,inf,inf,3807.201353465255,2682.4316577767977,inf,inf,inf,inf
carcinoma_FA_HN15_1_t.csv,inf,inf,inf,inf,inf,inf,96.60534552203684,inf,inf,inf,inf,inf,inf,895.605129597885,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,581.9799098008905,inf,inf,inf,inf,1491.0041230753372,1569.7353433953208,582.3178878655875,2111.199597718035
dysplasia_FA_HN11A_5_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1217.0506089330554,inf,inf,inf,inf,inf,inf,inf,1092.7348337181545,inf,inf,1153.4421753891368,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,446.5146976128881,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_4_t.csv,5481.9693321257955,inf,inf,inf,757.3985387387745,695.5775669648077,inf,2643.174710569886,inf,inf,1711.219957799211,inf,395.4367656043207,inf,inf,inf,1021.9780237253268,inf,822.3313630187372,inf,inf,7445.630229148143,inf,inf,2492.32460210192,inf,1898.6556092247433,inf,7111.5098105195875,inf,inf,735.7327280291092,inf,3786.1080803954765,inf,inf,0.0,inf,inf,inf,inf,608.4865390658297,1866.4983677038367,inf,inf,inf,inf
carcinoma_FA_HN14_3_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,84.66011772105553,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,1546.5256343231547,inf,inf,inf,inf,inf,inf
dysplasia_FA_HN14_1_t.csv,inf,inf,inf,inf,inf,inf,542.2157094147698,inf,inf,inf,inf,inf,inf,389.72467518196515,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,581.9799098008905,inf,inf,inf,0.0,inf,inf,inf,inf,946.3383470556946,1013.4593630418015,303.3912305690756,1548.686289524724
stroma_ad_carcinoma_FA_HN15_3_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,985.0989300971185,inf,inf,inf,inf,inf,inf,inf,871.5095789199715,inf,inf,927.3228617981908,inf,inf,inf,inf,inf,inf,inf,inf,inf,446.5146976128881,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN15_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1467.547676319367,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1546.5256343231547,inf,inf,0.0,inf,inf,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN14_4_t.csv,5409.036884076027,inf,inf,inf,799.5073210641069,990.3439487420285,inf,2691.823773058088,inf,inf,1768.0844526330065,inf,858.7257972765974,inf,inf,inf,1094.0574711812455,inf,864.7106462380689,inf,inf,7337.4329565645385,inf,inf,2211.9825350319425,inf,1952.4178350243515,inf,6941.794983781224,inf,inf,938.1021740620707,inf,3807.201353465255,inf,inf,608.4865390658297,inf,inf,inf,inf,0.0,1921.4562983572832,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN14_1_t.csv,4597.401598156248,inf,inf,inf,1206.7586671629765,2421.7183901385147,inf,1249.3390354703688,inf,inf,1199.0415652346194,inf,1919.927329035487,inf,inf,inf,950.4711358628747,inf,1132.904374981134,inf,inf,6630.235200249106,inf,inf,3454.2288164273837,inf,714.5745767202116,inf,6319.792973844307,inf,inf,1226.529511179804,inf,2682.4316577767977,inf,inf,1866.4983677038367,inf,inf,inf,inf,1921.4562983572832,0.0,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN11A_2_t.csv,inf,inf,inf,inf,inf,inf,1448.453152097209,inf,inf,inf,inf,inf,inf,703.9912137505698,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1491.0041230753372,inf,inf,inf,946.3383470556946,inf,inf,inf,inf,0.0,433.3886762045985,955.5404600781645,774.3264597891748
stroma_ad_dysplasia_FA_HN14_4_t.csv,inf,inf,inf,inf,inf,inf,1528.5980297148587,inf,inf,inf,inf,inf,inf,743.530424155032,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1569.7353433953208,inf,inf,inf,1013.4593630418015,inf,inf,inf,inf,433.3886762045985,0.0,1024.7336006626058,708.162224042708
stroma_ad_dysplasia_FA_HN15_4_t.csv,inf,inf,inf,inf,inf,inf,565.5310590067251,inf,inf,inf,inf,inf,inf,430.0229629595107,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,582.3178878655875,inf,inf,inf,303.3912305690756,inf,inf,inf,inf,955.5404600781645,1024.7336006626058,0.0,1554.7665577088083
dysplasia_FA_HN11A_3_t.csv,inf,inf,inf,inf,inf,inf,2066.344129950151,inf,inf,inf,inf,inf,inf,1278.947252597016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2111.199597718035,inf,inf,inf,1548.686289524724,inf,inf,inf,inf,774.3264597891748,708.162224042708,1554.7665577088083,0.0
