,stroma_ad_carcinoma_FA_HN15_4_linfoides_mieloides.csv,carcinoma_FA_HN15_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides.csv,carcinoma_FA_HN14_1_linfoides_mieloides.csv,dysplasia_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN14_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_5_linfoides_mieloides.csv,carcinoma_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides.csv,carcinoma_FA_HN11A_1_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN14_2_linfoides_mieloides.csv,dysplasia_FA_HN14_1_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_1_linfoides_mieloides.csv,carcinoma_FA_HN11A_3_linfoides_mieloides.csv,dysplasia_FA_HN14_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_5_linfoides_mieloides.csv,carcinoma_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN15_2_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN15_1_linfoides_mieloides.csv,dysplasia_FA_HN15_2_linfoides_mieloides.csv,dysplasia_FA_HN11A_3_linfoides_mieloides.csv,stroma_ad_dysplasia_FA_HN14_4_linfoides_mieloides.csv,carcinoma_FA_HN11A_5_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_2_linfoides_mieloides.csv,stroma_ad_carcinoma_FA_HN15_3_linfoides_mieloides.csv,dysplasia_FA_HN11A_2_linfoides_mieloides.csv,dysplasia_FA_HN15_5_linfoides_mieloides.csv,dysplasia_FA_HN11A_4_linfoides_mieloides.csv
stroma_ad_carcinoma_FA_HN14_5_linfoides_mieloides.csv,4723.464714835615,1745.905926893073,5512.455026508546,7586.088597699756,5414.785907673276,5933.650452405833,4082.1348717987416,1888.6443052914362,3930.3259135727517,2575.6498836216133,0.0,5669.131298726939,3514.8411885394144,2741.9451340758046,1546.372333575121,1931.7213553924937,4164.69009557729,5500.064131871429,7685.224360864862,2340.336321406751,4808.9286095759435,5649.56818748331,6377.458879169792,3725.6154736037247,4177.393637934172,5551.407110022313,2781.791320352834,3643.8976549184154,6764.017791243486,4292.120860001305,4079.288901674519,2446.0440318281376,6797.639378873272,5582.918372050529,5524.13566473815,5533.986649899499,2646.5857375730357,3551.1175871588503,2353.912425271432,4561.068850952419,4048.639004774749,2897.9672080585215,3192.7046150316814,5037.950828431431,3816.122148528547,4816.971128010951,2286.8916767842375
dysplasia_FA_HN11A_1_linfoides_mieloides.csv,3391.0651195524683,6051.587663774577,1125.3564192511321,12210.16839287515,2204.6221631812978,1297.7019025720795,4127.392847356553,5143.892161974047,9344.45587602277,3268.9854294551183,5669.131298726939,0.0,2676.5963049006996,3964.4271818680368,6405.490475256278,6670.946853011351,8484.378859274822,4160.3481364153595,11322.213438208899,6546.775752957845,4206.92163928076,10319.375058203568,4398.565730054718,9014.180210463548,3319.7230023160387,1292.3688880079224,5483.450839380211,2801.8711339218576,10511.976425918963,2056.926740380632,5690.228974921108,4812.93567590785,10466.68756026574,10856.380855612993,3462.717734104042,9742.89712387304,8089.151224637767,2434.502800881548,6275.1801539649605,5077.678909961912,6251.44501472836,4020.490033956417,3615.36332496029,10372.59454835433,2840.905120917523,3814.0232579706276,5714.851596285836
stroma_ad_dysplasia_FA_HN11A_1_linfoides_mieloides.csv,1654.6361236202952,3831.624640231034,2573.0680301024445,10849.810444386449,3412.0506015326314,3308.499723607507,3577.3081384662355,4051.785620150974,7127.703041877164,1816.1630264086573,3514.8411885394144,2676.5963049006996,0.0,1426.0146249173295,4722.088379072886,4302.835538184503,7226.933887515095,3451.928076771383,10686.067784328243,5296.198013728398,2556.2911099204466,8895.669678530669,5383.80400210669,6626.69177745878,3624.893627394345,2862.955722233668,5011.456145465926,1746.0981361447216,9752.162349454262,1575.2461670226417,3412.8386819217408,4066.473117059251,9781.166583063217,8981.895008512736,4409.229921366535,8585.4615497971,5800.921161309066,1290.3389317960098,4423.556664915983,2923.6557570055484,5496.049152847892,2174.1127912346337,1938.6336984093439,8459.058766317758,1387.1099310745226,3099.6260889218497,4652.118863821862
stroma_ad_dysplasia_FA_HN14_1_linfoides_mieloides.csv,2175.774683388919,2914.666868484819,3874.0544133913677,10261.34612813299,4537.308457846629,4601.144274850221,3511.261938541295,3754.712992318705,6164.138216085743,1679.1803971130298,2741.9451340758046,3964.4271818680368,1426.0146249173295,0.0,4162.457686953636,3414.0617288133326,6759.544111842105,3520.8592131953174,10254.50240819456,4841.606153621048,2504.3484857184562,8316.57960210265,6282.8965224922795,5427.1672982678665,4326.340809650282,4146.62501838633,4596.616430605892,2467.5690319871383,9323.845423822593,2677.14124513596,2327.065904913292,3774.0814714021417,9358.961767056617,8155.1186288756235,5362.901496362537,8120.1177194251795,4853.109988711298,2202.58929650354,3747.8978519732464,2459.218716678789,5531.984623460536,1905.3597827268798,1952.9906688182793,7671.8414134780905,2290.796729866013,3013.229745615863,4234.729859631505
stroma_ad_carcinoma_FA_HN14_4_linfoides_mieloides.csv,5284.573438399862,3017.4517040052583,6407.240063424858,6158.993562157435,5613.234874439707,6666.844725962878,4741.5512043719145,1593.6564447639016,3571.2514878339407,3606.371733255743,1546.372333575121,6405.490475256278,4722.088379072886,4162.457686953636,0.0,2315.6272746752247,3130.635296002229,6580.297399103083,6602.545348932904,1535.8383605170716,5434.73847458874,4263.1346477837615,6150.04737559184,3756.3868121085243,4501.531832153619,6344.249196190286,3029.649808316748,4622.875096296296,5571.557111508932,5345.207297068781,4776.438695211701,3208.0922634518424,5698.653016178213,4563.904708505497,5516.093717592832,4767.055955455366,2940.6586820895523,4364.272653626161,3205.000044917769,5074.493205844895,2994.8644753646754,3429.238592484227,3430.005485077825,4096.201975548895,4091.886343065289,5619.09791806267,2616.6560013839116
stroma_ad_dysplasia_FA_HN15_2_linfoides_mieloides.csv,4265.4350514959215,1973.9762160568014,6654.345587548943,6949.248112257219,6218.420551669369,7225.879553540669,5280.386962386018,3167.2980232874575,3036.2829794348704,3729.1232820510468,1931.7213553924937,6670.946853011351,4302.835538184503,3414.0617288133326,2315.6272746752247,0.0,4692.951812857897,6057.268713214631,8001.135246020433,2855.467627575704,4289.071137897181,5423.986394205841,7223.783883445703,2501.7954345604403,5592.553278165338,6811.972800329367,3753.7025440422767,4803.840432913214,6888.92702283712,5310.170967892688,3245.3535384731626,3507.0003428468913,7055.292418917379,4855.966072333188,6956.245190805574,6464.3561295391155,2819.296397549166,4478.973914082694,2668.103687280526,3642.1057788552475,4559.817347511387,2950.423671991672,3139.6512515495306,4434.2925341053915,4005.585486552684,5299.564862014461,2818.109632260932
carcinoma_FA_HN14_1_linfoides_mieloides.csv,7510.6657850916545,4321.439278891068,8588.809804168495,3878.2715381014227,7309.106126947069,8757.240287667175,6215.986783457284,3616.0578225634254,4584.6229179667525,6021.352163853219,4164.69009557729,8484.378859274822,7226.933887515095,6759.544111842105,3130.635296002229,4692.951812857897,0.0,7879.288531338234,3652.9929461251504,2796.5379097821046,7197.272837887144,1999.4350499759607,7330.152074611005,4873.321410033309,6445.508510755635,8544.16208765746,4068.9748502641673,6924.770199606528,2924.0620212735944,7660.173106181359,6805.530782189648,4701.942396854566,2973.0616636352947,3566.7183847364954,7215.242991782212,1961.3930014182515,3287.737765637349,6658.9812078562245,4196.60321662571,7285.466161568069,3489.8931038218793,5502.600257016571,5731.853116953762,2367.7055713800105,6319.642241270096,6801.152610039375,3825.4235512230566
dysplasia_FA_HN15_1_linfoides_mieloides.csv,3338.6336318486296,4657.1559712649,3647.164576151113,10831.944993021189,5034.239143887472,4681.853453155565,3232.580300365824,5659.46630844361,8750.68968920557,3613.1213505394808,5500.064131871429,4160.3481364153595,3451.928076771383,3520.8592131953174,6580.297399103083,6057.268713214631,7879.288531338234,0.0,10467.72878857967,6131.624399106705,2586.426809528276,9343.101963920672,6367.5356410114,8036.054931452556,5354.532277573763,4099.638747286283,4648.452034777445,3258.9115479066213,9982.562066460116,3755.736194162288,3816.857639279305,4137.330387479874,9987.184194366608,10016.04533414024,6582.308317611923,8801.424304550683,6188.089109452036,3867.633403895927,4352.3875033415125,3434.975374473573,7100.5952610328395,3309.807546810307,3912.344793195879,9542.99761394532,3830.3095974628036,1642.042629123786,4864.993555486587
carcinoma_FA_HN14_3_linfoides_mieloides.csv,10910.756783086727,7700.169029632032,11318.033549117645,5257.626120904945,9638.620491819855,11323.74009737007,8421.754069822366,6842.2611411586695,7645.71787914617,9144.64322649842,7685.224360864862,11322.213438208899,10686.067784328243,10254.50240819456,6602.545348932904,8001.135246020433,3652.9929461251504,10467.72878857967,0.0,6020.297696485116,9966.860277531849,3190.7310684271056,8898.919695880666,7961.997524887294,8918.591901721818,11261.337945045892,6164.135897975998,9838.57986909728,2399.6352955822235,10786.385364469466,10086.614961160805,7176.685146127521,1248.5529994894796,6411.51489445434,9604.36330438242,2618.0416121999046,6780.375082498496,9952.564020334068,7300.691862077613,10500.652160761923,6171.896074171955,8830.065778627752,9104.300628803961,4801.090459620163,9839.523393930835,9208.548112541868,6760.093030691625
carcinoma_FA_HN11A_2_linfoides_mieloides.csv,5430.864119215462,3057.2075140064635,6658.991502388358,5717.619977519431,5380.72778269591,6830.46085676397,4537.853192659926,1932.2534742056532,3870.7012454962905,4049.036187817886,2340.336321406751,6546.775752957845,5296.198013728398,4841.606153621048,1535.8383605170716,2855.467627575704,2796.5379097821046,6131.624399106705,6020.297696485116,0.0,4698.815134289649,4212.784077107063,5629.1502488577335,3751.709478732459,4532.595879021756,6601.959210882856,2495.7554393946784,4975.744846120592,4567.741356007457,5701.518909765663,4600.208421673041,3107.599605296341,4938.234294915849,4529.944204529595,5675.435190147849,4504.1091686795635,3116.1784932814357,4711.207476067344,3096.20748918608,4808.487591374844,2754.0385260487988,3480.365355768286,3731.000646995145,3989.110318732226,4334.095514401574,4858.9163490394,1559.8487150049416
dysplasia_FA_HN11A_5_linfoides_mieloides.csv,1623.9660163547283,4240.112785249624,4348.754162453913,9977.785125557613,4646.296255127496,5189.668462131345,4247.571296417284,4951.761363808283,6555.237578814277,2984.1581272139983,4808.9286095759435,4206.92163928076,2556.2911099204466,2504.3484857184562,5434.73847458874,4289.071137897181,7197.272837887144,2586.426809528276,9966.860277531849,4698.815134289649,0.0,8427.658443714547,6244.754347712723,5804.19268172225,5275.201830923802,4742.015125796128,5128.392429114957,3485.350902958407,8673.330199456834,3663.9087734236227,2051.0800228855655,4645.865143090491,8914.597828798775,8228.08563873196,6251.97048912805,8889.555157061344,5935.603810948431,3245.8412139680013,4568.069173532819,1217.8508362216523,5820.632610340821,2197.187845169603,2547.5296485589643,7738.799174467446,2570.3597679487075,2421.5666941336594,3921.4226847584227
carcinoma_FA_HN14_2_linfoides_mieloides.csv,9029.73424888989,5809.903729032925,10447.552794996136,2525.2101229214504,9038.066722780919,10601.153737804238,7776.186323388073,5432.783517849249,5067.79974298956,7768.0663487735765,5649.56818748331,10319.375058203568,8895.669678530669,8316.57960210265,4263.1346477837615,5423.986394205841,1999.4350499759607,9343.101963920672,3190.7310684271056,4212.784077107063,8427.658443714547,0.0,8938.711505849373,5402.61897330142,8220.077736495316,10387.112723304532,5714.825838865126,8752.214339593445,2346.410055130535,9478.412326169266,7729.82886918604,6411.012439073336,2583.8187619328028,3732.4377003072973,8912.783787606497,1644.0558885207824,4145.834246469444,8455.9506273391,5585.638427946255,8103.475618139828,4913.232375677726,7142.8700899737505,7232.028125578802,2189.2946428180085,7846.978117461867,8245.256753079133,5198.629198561503
stroma_ad_dysplasia_FA_HN15_4_linfoides_mieloides.csv,6067.525670436318,7013.009581238541,4452.108089489947,10745.182581774121,2374.339089430698,3725.436495138528,4288.988367198288,4957.301394917793,8965.180579293583,4655.491358993122,6377.458879169792,4398.565730054718,5383.80400210669,6282.8965224922795,6150.04737559184,7223.783883445703,7330.152074611005,6367.5356410114,8898.919695880666,5629.1502488577335,6244.754347712723,8938.711505849373,0.0,9066.68849871592,2261.460357177681,3880.413337480554,4419.069932394339,4273.203447736875,8471.371470355938,4128.847017359563,7379.5259771219535,5180.846677588221,8251.377122610125,9796.498849148793,1665.957283260021,8570.064166200036,8060.731274292405,4145.716663241451,7054.719906957578,7085.8714493813295,4182.852796398191,5587.093441849189,4802.99158077688,9301.196919362003,4548.421842398633,5187.492967537023,5546.754171335971
stroma_ad_carcinoma_FA_HN15_2_linfoides_mieloides.csv,6268.610961318509,3703.6416765511262,8990.150870988307,5866.483826430947,8398.660134420466,9542.206512817507,7470.944216010314,4850.651060302963,1519.739530952009,6019.339743026762,3725.6154736037247,9014.180210463548,6626.69177745878,5427.1672982678665,3756.3868121085243,2501.7954345604403,4873.321410033309,8036.054931452556,7961.997524887294,3751.709478732459,5804.19268172225,5402.61897330142,9066.68849871592,0.0,7699.531395248697,9138.543782653125,5719.170209118225,7130.403968858567,6088.766093797495,7651.031015247875,4642.699418468943,5717.865515215629,6825.1656289014545,3279.85151521766,9054.991950328475,6680.825029852972,2778.0797497030467,6816.9333998617385,4033.209850638777,4875.7686449941675,5855.35844553798,5184.924668007044,5469.189238040759,3596.297476279543,6260.112410863667,7182.459696201235,4348.543203798957
stroma_ad_dysplasia_FA_HN11A_5_linfoides_mieloides.csv,4931.459867760364,5210.918526704905,3320.5114079975806,10106.234305753367,2035.6289454115579,3006.2562396446706,3037.568202791632,3143.548934677828,7679.889321154961,2735.286250144194,4177.393637934172,3319.7230023160387,3624.893627394345,4326.340809650282,4501.531832153619,5592.553278165338,6445.508510755635,5354.532277573763,8918.591901721818,4532.595879021756,5275.201830923802,8220.077736495316,2261.460357177681,7699.531395248697,0.0,2989.204514595711,3269.5831897990684,2523.258588909225,8185.356287464701,2569.9593704106996,6290.161556425084,3473.341351586707,8115.110302123355,8914.04015793445,2001.242805895935,7641.7823136091365,6613.144287303814,2464.1238144775116,5323.078760559384,6020.332223309363,3534.009793844935,4197.4890668967355,3349.997596635683,8424.185728856452,3377.270882376603,4250.620075730418,4231.512852233424
stroma_ad_dysplasia_FA_HN11A_3_linfoides_mieloides.csv,4014.3891796747257,6172.116353223909,720.8211640850808,12271.0024681905,1918.6113800578673,704.7536297140906,3680.9012897437888,5086.671699298775,9364.649519396233,3150.3315772887954,5551.407110022313,1292.3688880079224,2862.955722233668,4146.62501838633,6344.249196190286,6811.972800329367,8544.16208765746,4099.638747286283,11261.337945045892,6601.959210882856,4742.015125796128,10387.112723304532,3880.413337480554,9138.543782653125,2989.204514595711,0.0,5334.28926057465,2127.222138671574,10586.663716325102,1727.7211872770936,6219.284663696329,4353.7435482900655,10494.718351768626,10844.242064105989,3281.258129248589,9813.31617665174,8135.394710725355,2457.881829853034,6372.781356580345,5657.165563716729,6239.147360326451,4363.097708662633,3755.679186547738,10353.874405643988,3018.13252255956,3642.5268726451122,5732.902912881507
